ionIdx,ionMz,ionAverageInt,mz delta,formula,ion,label (bona fide),HMDB ids,KEGG ids,other ids
1135,697.592819993741,9758.560660900996,8.270625903605833e-05,C49H78O2,-H(-),"CE(22:5(4Z,7Z,10Z,13Z,16Z))",HMDB0010374; HMDB0010375; HMDB0062457; HMDB10374; HMDB10375; HMDB62457,,; CHEBI:73910; CHEBI:88754
1136,701.5584007721849,3694.6084360616596,0.0018948278151356135,C39H79N2O6P,-H(-),SM(d18:0/16:1(9Z)),HMDB0013464; HMDB0061712; HMDB13464; HMDB61712,C00550,; CHEBI:78646
1137,704.4245046310722,904.4947914228119,-0.0018423310721118469,C35H63NO13,-H(-),norerythromycin,HMDB0061026; HMDB61026,,
1138,704.5230396930176,2749.2117386471077,0.0005361069823948128,C38H76NO8P,-H(-),PC(14:0/16:0),HMDB0007869; HMDB0007934; HMDB0007965; HMDB0008892; HMDB0008988; HMDB0010567; HMDB0112959; HMDB0113084; HMDB0113865; HMDB0113942; HMDB07869; HMDB07934; HMDB07965; HMDB08892; HMDB08988; HMDB10567,C00157; C00350,
1139,704.5818550433434,2087.589171527938,0.0019155566567405913,C39H82N2O6P,-H(-),SM(d18:0/16:0),HMDB0010168; HMDB10168; HMDB12086,C00550,CHEBI:17636
1140,712.5272354167587,2926.5734261766,0.0014257832413022697,C40H76NO7P,-H(-),PC(14:1(9Z)/P-18:1(11Z)),HMDB0007930; HMDB0007931; HMDB0011270; HMDB0011303; HMDB07930; HMDB07931; HMDB11270; HMDB11303,C00157,
1140,712.5272354167587,2926.5734261766,-0.0009795167586617026,C38H78NO7P,.Na/H-H(-),PC(o-14:0/16:0),HMDB0013341; HMDB13341,,
1141,713.4114943028796,1321.276863933805,0.0002689971203153618,C37H62O13,-H(-),Cyclopassifloside VII,HMDB0036300; HMDB36300,,
1142,714.5433055974179,6230.802528302942,0.001005602582154097,C40H78NO7P,-H(-),PC(14:0/P-18:1(11Z)),HMDB0007897; HMDB0007898; HMDB0007929; HMDB0008027; HMDB0011207; HMDB0011237; HMDB0011269; HMDB0011302; HMDB0013411; HMDB07897; HMDB07898; HMDB07929; HMDB08027; HMDB11207; HMDB11237; HMDB11269; HMDB11302; HMDB13411,C00157,
1142,714.5433055974179,6230.802528302942,0.0001514338321157993,C40H75NO9,-H(-) [+2],Soyacerebroside I,HMDB0032677; HMDB32677,,
1143,715.3653110888764,1425.6905595401481,0.0019024111235239616,C35H52N6O10,-H(-),Neocasomorphin,HMDB0060164; HMDB60164,,
1144,717.3764777738008,3365.1598466527853,-0.0015414738007848428,C32H64O13P2,-H(-),PGP(a-13:0/a-13:0),HMDB0116512; HMDB0116519; HMDB0116538; HMDB0116549; HMDB0116555; HMDB0116569,,
1145,721.4820850607593,5680.933836046523,-0.0007082607593247303,C41H71O8P,-H(-),"PA(16:0/22:5(4Z,7Z,10Z,13Z,16Z))",HMDB0114847; HMDB0114848; HMDB0114867; HMDB0114886; HMDB0114909; HMDB0114910; HMDB0114934; HMDB0114935; HMDB0114960; HMDB0115040; HMDB0115102; HMDB0115126; HMDB0115150; HMDB0115151; HMDB0115177; HMDB0115178; HMDB0115327; HMDB0115352; HMDB0115378; HMDB0115495; HMDB0115521; HMDB0115522; HMDB0115524; HMDB0115540; HMDB0115541; HMDB0116704,,
1146,723.4150527567383,1576.1726590848898,0.0016771432617588289,C48H56N2O4,-H(-),Bismurrayafoline E,HMDB0037741; HMDB37741,,
1147,723.4977000335226,8336.940242321829,-0.0006732335225478892,C41H73O8P,-H(-),"PA(16:0/22:4(7Z,10Z,13Z,16Z))",HMDB0114846; HMDB0114884; HMDB0114885; HMDB0114908; HMDB0114933; HMDB0114986; HMDB0115013; HMDB0115039; HMDB0115073; HMDB0115100; HMDB0115101; HMDB0115124; HMDB0115125; HMDB0115149; HMDB0115176; HMDB0115326; HMDB0115493; HMDB0115517; HMDB0115519; HMDB0115520; HMDB0115567; HMDB0115568,,
1148,725.1918866271133,1567.468867663255,0.001564272886753315,C32H38O19,-H(-),Camelliaside B,HMDB0038767; HMDB0039759; HMDB0040875; HMDB0040878; HMDB0124935; HMDB0134884; HMDB0134885; HMDB38767; HMDB39759; HMDB40875; HMDB40878,,
1149,727.5757932994586,9136.115927922558,0.00015230054145831673,C41H81N2O6P,-H(-),SM(d18:1/18:1(11Z)),HMDB0012100; HMDB0012101; HMDB12100; HMDB12101,C00550,CHEBI:17636
1150,728.524168457054,5461.8319452846645,-0.0005926570539713794,C40H76NO8P,-H(-),"PC(14:0/18:2(9Z,12Z))",HMDB0007874; HMDB0007905; HMDB0007906; HMDB0008002; HMDB0008065; HMDB0008098; HMDB0008130; HMDB0008901; HMDB0009285; HMDB0112955; HMDB0112956; HMDB0112957; HMDB0112984; HMDB0113042; HMDB0113114; HMDB0113141; HMDB0113167; HMDB0113309; HMDB0113337; HMDB0113920; HMDB0114067; HMDB07874; HMDB07905; HMDB07906; HMDB08002; HMDB08065; HMDB08098; HMDB08130; HMDB08901; HMDB09285,C00157; C00350,
1151,729.590768139197,5719.12828946001,0.0008274608029523733,C41H83N2O6P,-H(-),SM(d18:0/18:1(11Z)),HMDB0012088; HMDB0012089; HMDB0062559; HMDB12088; HMDB12089; HMDB62559,C00550,; CHEBI:17636; CHEBI:83358
1152,730.5984826654816,2375.8801377472555,0.0009379345184470367,C41H84N2O6P,-H(-),SM(d18:1/18:0),HMDB0001348; HMDB01348; HMDB12099,C00550,CHEBI:17636
1153,735.4675262086367,2219.2684840758775,0.0013578913632272815,C41H68O11,-H(-),Chondrillasterol 3-[glucosyl-(1->4)-glucoside],HMDB0033886; HMDB33886,,
1154,736.4920438828293,2991.1635617636766,0.0002319171707085843,C41H72NO8P,-H(-),"PE(14:0/22:5(4Z,7Z,10Z,13Z,16Z))",HMDB0008845; HMDB0008846; HMDB0008877; HMDB0008939; HMDB0008970; HMDB0008971; HMDB0009030; HMDB0009063; HMDB0009094; HMDB0009095; HMDB0009126; HMDB0009159; HMDB0009190; HMDB0009191; HMDB0009386; HMDB0009419; HMDB0009451; HMDB0009581; HMDB0009613; HMDB0009646; HMDB0113030; HMDB0113481; HMDB0113889; HMDB0113907; HMDB0113908; HMDB0113969; HMDB0114156; HMDB0114325; HMDB0114353; HMDB0114381; HMDB08845; HMDB08846; HMDB08877; HMDB08939; HMDB08970; HMDB08971; HMDB09030; HMDB09063; HMDB09094; HMDB09095; HMDB09126; HMDB09159; HMDB09190; HMDB09191; HMDB09386; HMDB09419; HMDB09451; HMDB09581; HMDB09613; HMDB09646,C00350,
1155,745.5016182904088,4520.369575547812,0.0008877095910975186,C40H75O10P,-H(-),"PG(16:0/18:2(9Z,12Z))",HMDB0010575; HMDB0010588; HMDB0010589; HMDB0010616; HMDB0010631; HMDB0010645; HMDB10575; HMDB10588; HMDB10589; HMDB10616; HMDB10631; HMDB10645,,
1156,756.554477781312,10290.76360124783,0.00039801868797439965,C42H80NO8P,-H(-),"PC(14:0/20:2(11Z,14Z))",HMDB0007880; HMDB0007912; HMDB0007973; HMDB0008004; HMDB0008005; HMDB0008068; HMDB0008101; HMDB0008133; HMDB0008296; HMDB0008328; HMDB0008909; HMDB0009549; HMDB0010565; HMDB0112966; HMDB0112967; HMDB0112968; HMDB0112969; HMDB0112992; HMDB0113010; HMDB0113047; HMDB0113089; HMDB0113169; HMDB0113312; HMDB0113340; HMDB0113536; HMDB0113563; HMDB0113925; HMDB0114241; HMDB07880; HMDB07912; HMDB07973; HMDB08004; HMDB08005; HMDB08068; HMDB08101; HMDB08133; HMDB08296; HMDB08328; HMDB08909; HMDB09549; HMDB10565,C00157; C00350,
1157,758.5719523399691,5686.984080038153,-0.0014265399690884806,C42H82NO8P,-H(-),PC(14:0/20:1(11Z)),HMDB0007879; HMDB0007911; HMDB0007971; HMDB0007972; HMDB0008003; HMDB0008035; HMDB0008067; HMDB0008100; HMDB0008263; HMDB0008295; HMDB0008908; HMDB0009516; HMDB0112970; HMDB0112971; HMDB0112972; HMDB0112973; HMDB0112974; HMDB0112991; HMDB0113115; HMDB0113142; HMDB0113283; HMDB0113311; HMDB0113509; HMDB0113535; HMDB0113864; HMDB0114212; HMDB07879; HMDB07911; HMDB07971; HMDB07972; HMDB08003; HMDB08035; HMDB08067; HMDB08100; HMDB08263; HMDB08295; HMDB08908; HMDB09516,C00157; C00350,
1158,760.2526664539436,1681.4336081159017,0.0018853460564969282,C39H43N3O11S,-H(-),Trabectedin,HMDB0015609; HMDB15609,,; CHEBI:593099
1158,760.2526664539436,1681.4336081159017,0.0003173460564767083,C27H49N9O10S2,.K/H-H(-),Trypanothione,HMDB0060520; HMDB60520,C02090,CHEBI:17842
1159,763.1454194051913,2754.2679246309303,0.0005101948087258279,C37H36N2O10S3,-H(-),Fast green FCF,HMDB0038220; HMDB38220,,
1160,763.4270256293158,1730.430884431403,0.00038767068417655537,C41H64O13,-H(-),Digitoxin,HMDB0015468; HMDB0036358; HMDB0037643; HMDB15468; HMDB36358; HMDB37643,C06955,; CHEBI:28544
1161,765.4454134737863,1968.4708172829703,-0.0023501737863398375,C41H66O13,-H(-),Pitheduloside A,HMDB0031357; HMDB0037909; HMDB0039518; HMDB31357; HMDB37909; HMDB39518,,
1162,767.4677029129848,3333.3536192116226,-0.0019761129847211123,C45H69O8P,-H(-),"PA(20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",HMDB0115168; HMDB0115195; HMDB0115219; HMDB0115220; HMDB0115366; HMDB0115391; HMDB0115416; HMDB0115417,,
1162,767.4677029129848,3333.3536192116226,-0.0003567215785551525,C39H72NO10P,.Na/H-H(-) [+1],"PS(15:0/18:2(9Z,12Z))",HMDB0112323; HMDB0112425,,
1162,767.4677029129848,3333.3536192116226,0.0020846846714448475,C41H70NO10P,-H(-) [+1],"PE(DiMe(9,3)/DiMe(9,3))",HMDB0061501; HMDB0112333; HMDB0112681; HMDB61501,,
1163,769.481656911078,2787.5949896345323,-0.00028011107792735856,C45H71O8P,-H(-),"PA(20:4(5Z,8Z,11Z,14Z)/22:5(4Z,7Z,10Z,13Z,16Z))",HMDB0115166; HMDB0115167; HMDB0115193; HMDB0115194; HMDB0115218; HMDB0115339; HMDB0115364; HMDB0115365; HMDB0115389; HMDB0115390; HMDB0115415; HMDB0115503; HMDB0115584; HMDB0116703,,
1164,772.5280844456676,12442.487041558008,0.0005767543324282087,C45H76NO7P,-H(-),"PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/P-18:1(11Z))",HMDB0009710; HMDB0009711; HMDB0011427; HMDB0011460; HMDB09710; HMDB09711; HMDB11427; HMDB11460,C00350,
1165,774.6388331653934,4229.343556613286,-0.0006219653934067537,C44H90NO7P,-H(-),PC(o-16:0/20:0),HMDB0013406; HMDB0013417; HMDB13406; HMDB13417,,
1166,776.5596930842952,185951.27365319783,0.00026811570478457725,C45H80NO7P,-H(-),"PE(22:4(7Z,10Z,13Z,16Z)/P-18:1(11Z))",HMDB0009611; HMDB0009612; HMDB0009643; HMDB0009676; HMDB0011392; HMDB0011393; HMDB0011424; HMDB0011457; HMDB09611; HMDB09612; HMDB09643; HMDB09676; HMDB11392; HMDB11393; HMDB11424; HMDB11457,C00350,
1167,778.5743043139208,94253.92104751848,0.0013068860791918269,C45H82NO7P,-H(-),"PE(22:4(7Z,10Z,13Z,16Z)/P-18:0)",HMDB0009610; HMDB0011391; HMDB09610; HMDB11391,C00350,
1168,779.5981752718534,13037.292095503444,0.00020662814654315298,C53H80O4,-H(-),3-Demethylubiquinone-9,HMDB0060370; HMDB60370,,; CHEBI:18238
1168,779.5981752718534,13037.292095503444,-0.0010202718533491861,C43H85O8P,.F(-),PA(16:0/24:0),HMDB0114850; HMDB0114887; HMDB0115056; HMDB0115075; HMDB0115232; HMDB0115246; HMDB0115431; HMDB0115623; HMDB0115626; HMDB0115642; HMDB0115658; HMDB0115674; HMDB0115723; HMDB0115740; HMDB0115749; HMDB0115759; HMDB0115766; HMDB0115821; HMDB0115823; HMDB0115827; HMDB0115839; HMDB0115856; HMDB0115868; HMDB0115885; HMDB0115897; HMDB0115914; HMDB0115925; HMDB0115942,,
1169,781.5733351303087,8726.54509223658,0.0019416696912912812,C45H83O8P,-H(-),"PA(18:2(9Z,12Z)/24:1(15Z))",HMDB0114972; HMDB0114998; HMDB0115025; HMDB0115111; HMDB0115136; HMDB0115255; HMDB0115309; HMDB0115437; HMDB0115438; HMDB0115463; HMDB0115552; HMDB0115578; HMDB0115590; HMDB0115592,,
1169,781.5733351303087,8726.54509223658,-0.00046363030867269117,C43H85O8P,.Na/H-H(-),PA(16:0/24:0),HMDB0114850; HMDB0114887; HMDB0115056; HMDB0115075; HMDB0115232; HMDB0115246; HMDB0115431; HMDB0115623; HMDB0115626; HMDB0115642; HMDB0115658; HMDB0115674; HMDB0115723; HMDB0115740; HMDB0115749; HMDB0115759; HMDB0115766; HMDB0115821; HMDB0115823; HMDB0115827; HMDB0115839; HMDB0115856; HMDB0115868; HMDB0115885; HMDB0115897; HMDB0115914; HMDB0115925; HMDB0115942,,
1170,781.63656033524,4727.495648826108,-0.0013992352400009622,C50H86O6,-H(-),"TG(15:0/14:1(9Z)/18:4(6Z,9Z,12Z,15Z))",HMDB0043186; HMDB0043662; HMDB0047764; HMDB43186; HMDB43662; HMDB47764,,
1171,786.5266630624897,5768.155951586442,0.0023919375104242135,C42H78NO10P,-H(-),"PS(18:0/18:2(9Z,12Z))",HMDB0012380; HMDB0012390; HMDB0012400; HMDB0112272; HMDB0112288; HMDB0112290; HMDB0112291; HMDB0112302; HMDB0112346; HMDB0112544; HMDB0112570; HMDB0112737; HMDB0112761; HMDB12380; HMDB12390; HMDB12400,,; CHEBI:60568
1172,788.4592471823589,2906.3284046147032,-0.00019948235899391875,C43H67NO12,-H(-),13-Demethyl tacrolimus,HMDB0060706; HMDB0061049; HMDB60706; HMDB61049,,
1173,788.5221475818363,6268.340956367206,0.0014282181637099711,C45H76NO8P,-H(-),"PE(18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",HMDB0009045; HMDB0009078; HMDB0009109; HMDB0009110; HMDB0009141; HMDB0009174; HMDB0009302; HMDB0009333; HMDB0009334; HMDB0009366; HMDB0009367; HMDB0009397; HMDB0009398; HMDB0009430; HMDB0009431; HMDB0009462; HMDB0009589; HMDB0009590; HMDB0009621; HMDB0009654; HMDB0009685; HMDB0009686; HMDB0113982; HMDB0114084; HMDB0114111; HMDB0114112; HMDB0114140; HMDB0114141; HMDB0114167; HMDB0114168; HMDB0114279; HMDB0114307; HMDB0114333; HMDB0114334; HMDB0114361; HMDB0114362; HMDB0114389; HMDB0114580; HMDB09045; HMDB09078; HMDB09109; HMDB09110; HMDB09141; HMDB09174; HMDB09302; HMDB09333; HMDB09334; HMDB09366; HMDB09367; HMDB09397; HMDB09398; HMDB09430; HMDB09431; HMDB09462; HMDB09589; HMDB09590; HMDB09621; HMDB09654; HMDB09685; HMDB09686,C00350,
1173,788.5221475818363,6268.340956367206,-0.0009770818362540012,C43H78NO8P,.Na/H-H(-),"PC(15:0/20:4(5Z,8Z,11Z,14Z))",HMDB0007949; HMDB0007950; HMDB0008428; HMDB0008461; HMDB0008943; HMDB0008969; HMDB0009003; HMDB0009004; HMDB0009034; HMDB0009035; HMDB0009067; HMDB0009068; HMDB0009099; HMDB0009131; HMDB0009164; HMDB0009196; HMDB0009228; HMDB0009259; HMDB0009260; HMDB0009291; HMDB0009322; HMDB0009323; HMDB0009355; HMDB0009356; HMDB0009387; HMDB0009420; HMDB0009583; HMDB0113034; HMDB0113594; HMDB0113893; HMDB0113951; HMDB0113971; HMDB0113972; HMDB0113993; HMDB0114018; HMDB0114019; HMDB0114045; HMDB0114046; HMDB0114073; HMDB0114100; HMDB0114101; HMDB0114129; HMDB0114130; HMDB0114157; HMDB0114272; HMDB0114300; HMDB0114327; HMDB0114355; HMDB0114495; HMDB0116711; HMDB05333; HMDB07949; HMDB07950; HMDB08428; HMDB08461; HMDB08943; HMDB08969; HMDB09003; HMDB09004; HMDB09034; HMDB09035; HMDB09067; HMDB09068; HMDB09099; HMDB09131; HMDB09164; HMDB09196; HMDB09228; HMDB09259; HMDB09260; HMDB09291; HMDB09322; HMDB09323; HMDB09355; HMDB09356; HMDB09387; HMDB09420; HMDB09583,C00157; C00350,
1174,788.6189248091964,5679.91616917765,-0.0014490091964489693,C44H88NO8P,-H(-),PC(14:0/22:0),HMDB0007886; HMDB0007977; HMDB0008036; HMDB0008265; HMDB0008525; HMDB0008914; HMDB0009714; HMDB0112997; HMDB0113052; HMDB0113093; HMDB0113284; HMDB0113511; HMDB0113701; HMDB0113931; HMDB0114412; HMDB07886; HMDB07977; HMDB08036; HMDB08265; HMDB08525; HMDB08914; HMDB09714,C00157; C00350,
1175,791.4651218779603,2513.622113748093,0.0006049220397699173,C47H69O8P,-H(-),"PA(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",HMDB0115425,,
1176,791.581673918377,10724.659212056058,-0.0009179183770129384,C43H85O10P,-H(-),PG(a-13:0/i-24:0),HMDB0116653; HMDB0116659; HMDB0116689,,
1177,798.5995221386842,68775.88617704698,0.002303661315863792,C45H86NO8P,-H(-),"PC(15:0/22:2(13Z,16Z))",HMDB0007954; HMDB0008592; HMDB0008981; HMDB0009008; HMDB0009040; HMDB0009073; HMDB0009105; HMDB0009231; HMDB0009263; HMDB0009295; HMDB0009489; HMDB0009520; HMDB0009521; HMDB0009552; HMDB0009749; HMDB0113878; HMDB0113955; HMDB0113977; HMDB0113996; HMDB0114022; HMDB0114049; HMDB0114077; HMDB0114189; HMDB0114216; HMDB0114217; HMDB0114244; HMDB0114441; HMDB0114469; HMDB0114632; HMDB07954; HMDB08592; HMDB08981; HMDB09008; HMDB09040; HMDB09073; HMDB09105; HMDB09231; HMDB09263; HMDB09295; HMDB09489; HMDB09520; HMDB09521; HMDB09552; HMDB09749,C00157; C00350,
1178,799.1361568431237,2335.4315974192555,0.00017325687633729103,C36H32O21,-H(-),Theogallinin,HMDB0040434; HMDB40434,,
1179,799.4514402152456,3148.238640747288,0.0017460847544725766,C38H74O13P2,-H(-),PGP(16:0/16:1(9Z)),HMDB0013473; HMDB0013487; HMDB13473; HMDB13487,,
1179,799.4514402152456,3148.238640747288,3.683553563860187e-05,C43H72NO8P,.K/H-H(-) [+1],"PE(16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",HMDB0008979; HMDB0009104; HMDB0009135; HMDB0009136; HMDB0009168; HMDB0009169; HMDB0009199; HMDB0009200; HMDB0009327; HMDB0009360; HMDB0009391; HMDB0009392; HMDB0009424; HMDB0009425; HMDB0009456; HMDB0009683; HMDB0113915; HMDB0114105; HMDB0114134; HMDB0114161; HMDB0114162; HMDB0114577; HMDB08979; HMDB09104; HMDB09135; HMDB09136; HMDB09168; HMDB09169; HMDB09199; HMDB09200; HMDB09327; HMDB09360; HMDB09391; HMDB09392; HMDB09424; HMDB09425; HMDB09456; HMDB09683,C00350,
1180,800.6547159231939,40376.737705235515,-0.000854723193810969,C46H92NO7P,-H(-),PC(20:0/P-18:0),HMDB0008292; HMDB0008554; HMDB0011223; HMDB0011248; HMDB0013416; HMDB0013430; HMDB08292; HMDB08554; HMDB11223; HMDB11248; HMDB13416; HMDB13430,C00157,
1181,801.4640226380809,2946.228676038018,0.00016986191906198655,C41H70O15,-H(-),Vinaginsenoside R14,HMDB0040779; HMDB0040780; HMDB40779; HMDB40780,,
1182,801.5452995076059,16219.539363738511,-0.0013227076059365572,C47H79O8P,-H(-),"PA(22:1(13Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",HMDB0115293; HMDB0115318; HMDB0115319; HMDB0115369; HMDB0115394; HMDB0115420,,
1183,802.6331005987714,7471.058516157347,2.520122859550611e-05,C45H90NO8P,-H(-),PC(15:0/22:0),HMDB0007953; HMDB0008527; HMDB0008947; HMDB0009006; HMDB0009229; HMDB0009486; HMDB0009715; HMDB0113037; HMDB0113703; HMDB0113897; HMDB0113953; HMDB0113994; HMDB0114186; HMDB0114413; HMDB0114604; HMDB05337; HMDB07953; HMDB08527; HMDB08947; HMDB09006; HMDB09229; HMDB09486; HMDB09715,C00157; C00350,
1184,802.6699406689457,28068.198891368662,-0.000429468945753797,C46H94NO7P,-H(-),PC(o-16:0/22:0),HMDB0013408; HMDB0013419; HMDB13408; HMDB13419,,
1185,809.5231048555053,4219.119725424085,-0.0018748555053207383,C44H77NO10P,-H(-),"PC(DiMe(9,3)/DiMe(9,3))",HMDB0061420; HMDB61420,,
1186,811.6210384825403,4128.268903979626,0.001188317459764221,C47H89O8P,-H(-),PA(20:1(11Z)/24:1(15Z)),HMDB0115117; HMDB0115262; HMDB0115288; HMDB0115314; HMDB0115468; HMDB0115558; HMDB0115602,,
1187,811.6471591410785,4021.0734033674084,-0.0014334410785750151,C51H88O7,-H(-),Isofucosterol 3-O-[6-O-Hexadecanoyl-b-D-glucopyranoside],HMDB0032811; HMDB0116409; HMDB32811,,
1188,811.6683731012184,3555.0998217512984,0.0014724987815952773,C47H93N2O6P,-H(-),SM(d18:1/24:1(15Z)),HMDB0012107; HMDB12107,C00550,CHEBI:17636
1189,813.4630967628366,1865.4232501912604,0.0010957371633821822,C42H70O15,-H(-),Goyaglycoside h,HMDB0037123; HMDB37123,,
1190,814.5598229910833,6556.043424937107,0.0005320089167071274,C44H82NO10P,-H(-),PS(14:1(9Z)/24:1(15Z)),HMDB0112292; HMDB0112351; HMDB0112365; HMDB0112376; HMDB0112393; HMDB0112412; HMDB0112429; HMDB0112519; HMDB0112546; HMDB0112547; HMDB0112572; HMDB0112740; HMDB0112764; HMDB0112911,,
1191,814.6702325990727,49583.83868466301,-0.0007213990727450437,C47H94NO7P,-H(-),PE(24:0/P-18:0),HMDB0009742; HMDB0011395; HMDB09742; HMDB11395,C00350,
1192,819.2865627126682,2086.638752317192,0.002244587331801995,C31H52N2O23,-H(-),Sialyl-Lewis X,HMDB0006565; HMDB0006579; HMDB06565; HMDB06579,,
1193,822.4668865893203,6476.869082321209,-0.0023596893203148284,C43H69NO14,-H(-),Solacauline,HMDB0029373; HMDB29373,,
1194,828.3516769791047,1668.1455711960807,0.001208120895284992,C37H59N5O12S2,-H(-),"2-amino-4-({1-[(carboxymethyl)-C-hydroxycarbonimidoyl]-2-{[(5R)-5,10,11,14,16-pentahydroxy-5,9,11,13,13-pentamethyl-2-[1-(2-methyl-1,3-thiazol-4-yl)prop-1-en-2-yl]-12-oxo-1-azacyclohexadec-1(16)-en-4-yl]sulfanyl}ethyl}-C-hydroxycarbonimidoyl)butanoic acid",HMDB0127558; HMDB0127559; HMDB0127565; HMDB0127566; HMDB0127610; HMDB0127611,,
1195,833.6826025723217,4612.867519263553,-0.0008852723216250524,C58H90O3,-H(-),"6-methoxy-3-methyl-2-all-trans-decaprenyl-1,4-benzoquinol",HMDB0062428; HMDB62428,,; CHEBI:64181
1196,837.2840421128686,1370.5098734072008,-0.0017766128686389493,C39H50O20,-H(-),"3,5,7-Trihydroxy-4''-methoxy-8-prenylflavone 3-[rhamnosyl-(1->6)-galactoside] 7-galactoside",HMDB0033395; HMDB33395,,
1197,847.6618725211487,18379.50900532055,-0.0008906211487555993,C58H88O4,-H(-),"2-Decaprenyl-3-methyl-6-methoxy-1,4-benzoquinone",HMDB0006484; HMDB0060252; HMDB0062565; HMDB06484; HMDB60252; HMDB62565,,; CHEBI:50776
1198,850.4877339011781,29326.47121804262,-0.00014970117808843497,C45H74NO12P,-H(-),"PS(DiMe(11,3)/MonoMe(11,3))",HMDB0061557; HMDB0061560; HMDB0061585; HMDB0061593; HMDB0061596; HMDB0061597; HMDB0061601; HMDB0061609; HMDB0061624; HMDB0061628; HMDB61557; HMDB61560; HMDB61585; HMDB61593; HMDB61596; HMDB61597; HMDB61601; HMDB61609; HMDB61624; HMDB61628,,
1199,853.493696740045,11448.2006702848,0.0017957599550300074,C45H74O15,-H(-),"(3b,21b)-12-Oleanene-3,21,28-triol 28-[arabinosyl-(1->3)-arabinosyl-(1->3)-arabinoside]",HMDB0033641; HMDB33641,,
1200,854.6666984015906,3386.799262159262,-0.0022726015905618624,C49H94NO8P,-H(-),PE(20:1(11Z)/24:1(15Z)),HMDB0009278; HMDB0009310; HMDB0009503; HMDB0009535; HMDB0009567; HMDB0009726; HMDB0009758; HMDB0114037; HMDB0114064; HMDB0114092; HMDB0114203; HMDB0114231; HMDB0114259; HMDB0114424; HMDB0114450; HMDB0114478; HMDB0114612; HMDB0114637; HMDB0114638; HMDB09278; HMDB09310; HMDB09503; HMDB09535; HMDB09567; HMDB09726; HMDB09758,C00350,
1201,857.5635587470443,4741.409768322351,-0.0016100470443234371,C50H84O7P2,-H(-),all-trans-Decaprenyl diphosphate,HMDB0059616; HMDB59616,C17432,CHEBI:61011
1202,859.4678890935721,2150.7093530577763,0.0017826064278096965,C43H72O17,-H(-),Cyclotricuspidoside C,HMDB0033636; HMDB0035947; HMDB33636; HMDB35947,,
1203,860.5439130426342,26998.447656602857,0.0007919573656636203,C48H80NO10P,-H(-),"PS(20:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",HMDB0112564; HMDB0112589; HMDB0112590; HMDB0112616; HMDB0112632; HMDB0112700; HMDB0112803; HMDB0112804; HMDB0112828; HMDB0112852; HMDB0112869; HMDB0116780,,
1204,862.4341769190148,2496.2742400594766,0.0014501809851026337,C44H61N7O11,-H(-),Casomorphin,HMDB0059787; HMDB59787,,
1204,862.4341769190148,2496.2742400594766,-0.001803872139817031,C46H62N4O12,-H(-) [+1],31-Hydroxy rifabutin,HMDB0060754; HMDB60754,,
1205,866.4917513194343,3705.372499826058,-0.0010098194343299838,C45H73NO15,-H(-),alpha-Solanine,HMDB0034202; HMDB0034357; HMDB34202; HMDB34357,C10820,
1206,869.6660342519252,4648.088545448534,0.00042684807476689457,C57H90O6,-H(-),"TG(14:0/18:4(6Z,9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",HMDB0042809; HMDB0042867; HMDB0042925; HMDB0048113; HMDB0048180; HMDB0048247; HMDB0048274; HMDB0048291; HMDB0048296; HMDB0048318; HMDB0048334; HMDB0048340; HMDB0048362; HMDB0048377; HMDB0048384; HMDB0048959; HMDB0049001; HMDB0052765; HMDB0052955; HMDB0053077; HMDB0053175; HMDB0053181; HMDB0053188; HMDB0054096; HMDB0054967; HMDB0055202; HMDB0055261; HMDB0055310; HMDB0055316; HMDB0055361; HMDB0055402; HMDB0055407; HMDB0055447; HMDB0055572; HMDB0055685; HMDB42809; HMDB42867; HMDB42925; HMDB48113; HMDB48180; HMDB48247; HMDB48274; HMDB48291; HMDB48296; HMDB48318; HMDB48334; HMDB48340; HMDB48362; HMDB48377; HMDB48384; HMDB48959; HMDB49001; HMDB52765; HMDB52955; HMDB53077; HMDB53175; HMDB53181; HMDB53188; HMDB54096; HMDB54967; HMDB55202; HMDB55261; HMDB55310; HMDB55316; HMDB55361; HMDB55402; HMDB55407; HMDB55447; HMDB55572; HMDB55685,,
1207,874.6315633843925,7723.709708400784,0.0015624156075091378,C51H90NO8P,-H(-),"PE(22:5(4Z,7Z,10Z,13Z,16Z)/24:1(15Z))",HMDB0009641; HMDB0009674; HMDB0009706; HMDB0009738; HMDB0009769; HMDB0009770; HMDB0114409; HMDB0114461; HMDB0114462; HMDB0114489; HMDB0114517; HMDB0114541; HMDB0114569; HMDB0114595; HMDB0114650; HMDB0116715; HMDB09641; HMDB09674; HMDB09706; HMDB09738; HMDB09769; HMDB09770,C00350,
