ionIdx,ionMz,ionAverageInt,mz delta,formula,ion,HMDB ids,KEGG ids,other ids
93,126.0387945515749,18020.68957053555,-0.0005013515748970576,C6H9NS,-H(-),HMDB0029730; HMDB0029731; HMDB0029732; HMDB0031337; HMDB0033155; HMDB0034300; HMDB0040062; HMDB0040096; HMDB29730; HMDB29731; HMDB29732; HMDB31337; HMDB33155; HMDB34300; HMDB40062; HMDB40096,,; CHEBI:78738
93,126.0387945515749,18020.68957053555,-0.0005178792116140585,C5H6N2O2,-H(-) [+1],HMDB0000262; HMDB0002024; HMDB00262; HMDB0029736; HMDB02024; HMDB29736; HMDB60261,C00178; C02835,; CHEBI:16974; CHEBI:172070; CHEBI:17821
94,126.09221985394302,1011.4843711423848,0.0002172460569767054,C7H13NO,-H(-),HMDB0040030; HMDB40030,,
95,126.90484291416367,6214.347481297354,0.00017358583632187674,HI,-H(-),HMDB0059634; HMDB59634,C05590,CHEBI:43451
96,127.02107121356127,2880.751787534846,0.0012375864387337288,C6H8OS,-H(-),HMDB0032916; HMDB0039586; HMDB0039800; HMDB0041566; HMDB32916; HMDB39586; HMDB39800; HMDB41566,,
96,127.02107121356127,2880.751787534846,-0.0009903135612603364,C6H4O2,.F(-),HMDB0003364; HMDB0012133; HMDB03364; HMDB12133,C00472; C02351,CHEBI:16509; CHEBI:17253
97,127.04004350788644,21560.910842828245,2.379211355219013e-05,C6H8O3,-H(-),HMDB0033285; HMDB0033517; HMDB0038072; HMDB0040594; HMDB33285; HMDB33517; HMDB38072; HMDB40594,,; CHEBI:76247
98,127.05103680810743,85616.54046213692,0.0002638918925725875,C5H8N2O2,-H(-),HMDB0000079; HMDB00079; HMDB0029874; HMDB0031547; HMDB0062558; HMDB29874; HMDB31547; HMDB62558,C00906,; CHEBI:133469; CHEBI:27468; CHEBI:565546
99,127.11237053198421,1117.0600075719074,0.000467568015778852,C8H16O,-H(-),HMDB0031295; HMDB0031299; HMDB0031300; HMDB0032402; HMDB0032450; HMDB0035231; HMDB0035768; HMDB0037181; HMDB0061913; HMDB31295; HMDB31299; HMDB31300; HMDB32402; HMDB32450; HMDB35231; HMDB35768; HMDB37181; HMDB61913,C14272; C17145,; CHEBI:34118; CHEBI:87586
100,128.01888217827076,12057.873219142732,-0.001324378270737725,C5H7NOS,-H(-),HMDB0033561; HMDB0037178; HMDB0041282; HMDB33561; HMDB37178; HMDB41282,,
100,128.01888217827076,12057.873219142732,-0.00018157827076947797,C2H7NO2S,.F(-),HMDB0000965; HMDB00965,C00519,CHEBI:16668
101,128.03523312343177,263476.72927147045,8.317656823919606e-05,C5H7NO3,-H(-),HMDB0000267; HMDB0000805; HMDB0001369; HMDB0002234; HMDB00267; HMDB0060262; HMDB0061093; HMDB00805; HMDB01369; HMDB02234; HMDB60262; HMDB61093,C01879; C02237; C04281; C04282,; CHEBI:16010; CHEBI:16352; CHEBI:18183; CHEBI:27391
102,129.0387278485171,20478.556702993203,-0.0007690485170996908,C6H10OS,-H(-),HMDB0037493; HMDB0040238; HMDB37493; HMDB40238,,
102,129.0387278485171,20478.556702993203,-0.0004282879702373066,C5H7NO3,-H(-) [+1],HMDB0000267; HMDB0000805; HMDB0001369; HMDB0002234; HMDB00267; HMDB0060262; HMDB0061093; HMDB00805; HMDB01369; HMDB02234; HMDB60262; HMDB61093,C01879; C02237; C04281; C04282,; CHEBI:16010; CHEBI:16352; CHEBI:18183; CHEBI:27391
103,129.05505812413134,93502.18359712229,0.0006591758686624871,C6H10O3,-H(-),HMDB0000408; HMDB0000491; HMDB0000695; HMDB0001864; HMDB0010717; HMDB0012882; HMDB0031214; HMDB0031216; HMDB0031218; HMDB0033286; HMDB0033302; HMDB0033698; HMDB00408; HMDB0041602; HMDB00491; HMDB0059876; HMDB00695; HMDB00762; HMDB01864; HMDB01962; HMDB02254; HMDB03736; HMDB04750; HMDB10717; HMDB12882; HMDB31214; HMDB31216; HMDB31218; HMDB33286; HMDB33302; HMDB33698; HMDB41602; HMDB59876,C00233; C00902; C02122; C03465; C03500; C06102,; CHEBI:17308; CHEBI:2490; CHEBI:28422; CHEBI:35932; CHEBI:386429; CHEBI:48430; CHEBI:86365; CHEBI:87307
104,129.09162424625706,10533.45320503598,0.0004784537429429747,C7H14O2,-H(-),HMDB0000666; HMDB0030028; HMDB0030052; HMDB0031528; HMDB0031594; HMDB0031595; HMDB0032204; HMDB0032874; HMDB0033745; HMDB0034166; HMDB0034239; HMDB0035238; HMDB0036209; HMDB0036237; HMDB0036238; HMDB0039095; HMDB0039618; HMDB0039619; HMDB0040297; HMDB00666; HMDB30028; HMDB30052; HMDB31528; HMDB31594; HMDB31595; HMDB32204; HMDB32874; HMDB33745; HMDB34166; HMDB34239; HMDB35238; HMDB36209; HMDB36237; HMDB36238; HMDB39095; HMDB39618; HMDB39619; HMDB40297,C12290; C12296; C17714,; CHEBI:31725; CHEBI:45571; CHEBI:50585; CHEBI:77322
105,130.01426519823147,4720.379287153496,0.0003157017685282426,C4H5NO4,-H(-),HMDB0001131; HMDB0060350; HMDB01131; HMDB60350,C05840,; CHEBI:16327; CHEBI:50616
105,130.01426519823147,4720.379287153496,-5.9265614282821844e-05,C5H7NOS,-H(-) [+2],HMDB0033561; HMDB0037178; HMDB0041282; HMDB33561; HMDB37178; HMDB41282,,
106,130.05149825869125,25227.673068151125,-0.0005319586912548857,C5H9NO3,-H(-),HMDB0000725; HMDB0000766; HMDB0000783; HMDB0001149; HMDB0002113; HMDB0006055; HMDB0036576; HMDB0059659; HMDB0060460; HMDB0061880; HMDB00725; HMDB00766; HMDB00783; HMDB01149; HMDB02113; HMDB0240251; HMDB06055; HMDB36576; HMDB59659; HMDB60460; HMDB61880,C00430; C01015; C01073; C01157; C03440; C04397; C05147,; CHEBI:16231; CHEBI:16682; CHEBI:16889; CHEBI:17549; CHEBI:18095; CHEBI:18240; CHEBI:20392; CHEBI:28397; CHEBI:40992; CHEBI:87840; CHEBI:89836
106,130.05149825869125,25227.673068151125,-0.0009458905271912954,C6H11NS,-H(-) [+2],HMDB0032341; HMDB0038433; HMDB32341; HMDB38433,,
107,130.06675404281737,80008.60601556012,-0.0005315428173560122,C9H9N,-H(-),HMDB0000466; HMDB0034236; HMDB00466; HMDB34236,C08313,; CHEBI:85426; CHEBI:9171
107,130.06675404281737,80008.60601556012,0.0006112571826406565,C6H9NO,.F(-),HMDB0031163; HMDB0031308; HMDB0037837; HMDB0037838; HMDB0037858; HMDB0037859; HMDB0037863; HMDB0039584; HMDB0040148; HMDB31163; HMDB31308; HMDB37837; HMDB37838; HMDB37858; HMDB37859; HMDB37863; HMDB39584; HMDB40148,,; CHEBI:67125
108,130.08732253638928,2278959.6661870466,2.9163610719251665e-05,C6H13NO2,-H(-),HMDB0000172; HMDB0000557; HMDB0000687; HMDB0001645; HMDB0001901; HMDB0003640; HMDB0013773; HMDB00172; HMDB0029168; HMDB0033923; HMDB0036382; HMDB00557; HMDB00687; HMDB01645; HMDB01901; HMDB02002; HMDB02291; HMDB03640; HMDB13773; HMDB29168; HMDB33923; HMDB36382,C00123; C00407; C01570; C01933; C02378; C02486; C16434,; CHEBI:15603; CHEBI:15604; CHEBI:16586; CHEBI:17191; CHEBI:18347; CHEBI:28225; CHEBI:38264; CHEBI:43433
109,131.0460028916615,229616.779771607,0.0002124083385126596,C4H8N2O3,-H(-),HMDB0000026; HMDB0000168; HMDB00026; HMDB0011733; HMDB00168; HMDB0033780; HMDB11733; HMDB33780,C00152; C01905; C02037; C02642,CHEBI:17196; CHEBI:17201; CHEBI:18261; CHEBI:28159
110,131.08291621194908,214338.63437760857,-0.0003155119490827474,C5H12N2O2,-H(-),HMDB0000214; HMDB0003374; HMDB00214; HMDB00818; HMDB03374; HMDB04984,C00077; C00515,CHEBI:15729; CHEBI:16176
111,131.08987097558781,212474.7800035092,0.00012322441219225766,C7H16S,-H(-),HMDB0032304; HMDB32304,,
111,131.08987097558781,212474.7800035092,0.0005220908184355721,C6H13NO2,-H(-) [+1],HMDB0000172; HMDB0000557; HMDB0000687; HMDB0001645; HMDB0001901; HMDB0003640; HMDB0013773; HMDB00172; HMDB0029168; HMDB0033923; HMDB0036382; HMDB00557; HMDB00687; HMDB01645; HMDB01901; HMDB02002; HMDB02291; HMDB03640; HMDB13773; HMDB29168; HMDB33923; HMDB36382,C00123; C00407; C01570; C01933; C02378; C02486; C16434,; CHEBI:15603; CHEBI:15604; CHEBI:16586; CHEBI:17191; CHEBI:18347; CHEBI:28225; CHEBI:38264; CHEBI:43433
112,132.0301209152411,474436.91055025085,0.00010998475892165516,C4H7NO4,-H(-),HMDB0011753; HMDB0062186; HMDB11753; HMDB62186,C16433; C19911,CHEBI:22660; CHEBI:24786
113,133.01545458515812,28668.134733492614,-0.00033968515811011457,C5H10S2,-H(-),HMDB0038974; HMDB0039789; HMDB0039790; HMDB38974; HMDB39789; HMDB39790,,
114,133.03343993040284,25096.366528458148,-0.0005665304028354967,C5H10O2S,-H(-),HMDB0031521; HMDB0032409; HMDB0034377; HMDB0040410; HMDB31521; HMDB32409; HMDB34377; HMDB40410,,
114,133.03343993040284,25096.366528458148,-0.00029784055908521623,C4H7NO4,-H(-) [+1],HMDB0011753; HMDB0062186; HMDB11753; HMDB62186,C16433; C19911,CHEBI:22660; CHEBI:24786
115,133.05197152306334,47772.369867877685,-2.023063331080266e-06,C6H6N4,-H(-),HMDB0001441; HMDB01441,C05649,CHEBI:30156
116,133.06560082884786,13396.700671009448,0.00028727115213200705,C9H10O,-H(-),HMDB0029639; HMDB0029698; HMDB0031626; HMDB0032024; HMDB0032142; HMDB0032608; HMDB0032623; HMDB0033716; HMDB0034107; HMDB0059601; HMDB0059895; HMDB29639; HMDB29698; HMDB31626; HMDB32024; HMDB32142; HMDB32608; HMDB32623; HMDB33716; HMDB34107; HMDB59601; HMDB59895,C01710; C02394; C16930,; CHEBI:16697; CHEBI:33227; CHEBI:425902; CHEBI:50158
117,133.10195349981012,1131.8041474087722,0.00032000018990174794,C10H14,-H(-),HMDB0005805; HMDB0032627; HMDB0037013; HMDB0037050; HMDB0037051; HMDB0059823; HMDB0059890; HMDB0061787; HMDB05805; HMDB32627; HMDB37013; HMDB37050; HMDB37051; HMDB59823; HMDB59890; HMDB61787,C06575,; CHEBI:28768; CHEBI:38997; CHEBI:89242; CHEBI:90063
117,133.10195349981012,1131.8041474087722,-0.000635140435122139,C6H14NO2,-H(-) [+2],HMDB0013812; HMDB13812,,; CHEBI:89185
118,134.0266828483219,16169.796621965,0.0014395516780894013,C4H9NO2S,-H(-),HMDB0000742; HMDB0002108; HMDB00165; HMDB00742; HMDB02108,C00155,; CHEBI:17230; CHEBI:497729
118,134.0266828483219,16169.796621965,0.0010728889827760213,C3H6N2O4,-H(-) [+1],HMDB0001005; HMDB01005,C00603,CHEBI:15412
119,134.0471046653044,915826.8269863535,0.0001138346956111036,C5H5N5,-H(-),HMDB0000034; HMDB00034,C00147,CHEBI:16708
120,135.03009173358848,45611.965773209886,-0.0001952335884709555,C4H8O5,-H(-),HMDB0062620; HMDB62620,C01620,CHEBI:15908
120,135.03009173358848,45611.965773209886,0.0006731664115307012,C5H12S2,-H(-),HMDB0031160; HMDB0033053; HMDB0033054; HMDB31160; HMDB33053; HMDB33054,,
121,135.0578783932169,29458.458701569805,-0.001492293216898588,C7H8N2O,-H(-),HMDB0003152; HMDB0033947; HMDB0037819; HMDB0062267; HMDB0062268; HMDB03152; HMDB33947; HMDB37819; HMDB62267; HMDB62268,C17512,; CHEBI:64399
121,135.0578783932169,29458.458701569805,-0.00034949321690191937,C4H8N2O2,.F(-),HMDB0060496; HMDB0061163; HMDB60496; HMDB61163,C16622,
121,135.0578783932169,29458.458701569805,0.0002770067831079359,C7H14,.K/H-H(-),HMDB0061783; HMDB0061892; HMDB0061893; HMDB0061895; HMDB61783; HMDB61892; HMDB61893; HMDB61895,,
122,135.0674487033505,41104.274041152785,0.00017079664951324958,C6H8N4,-H(-),HMDB0001216; HMDB01216,C05650,CHEBI:28889
123,137.03530703922166,113112.83037484263,0.00034366077832714836,C6H6N2O2,-H(-),HMDB0000301; HMDB00301; HMDB0061680; HMDB02280; HMDB61680,C00785,; CHEBI:30817; CHEBI:68572
124,137.09661208352006,5425.257464522537,0.000576016479953978,C9H14O,-H(-),HMDB0013824; HMDB0031152; HMDB0031195; HMDB0031261; HMDB0031685; HMDB0033434; HMDB0033857; HMDB0035229; HMDB0035929; HMDB0036069; HMDB0036092; HMDB0040338; HMDB13824; HMDB31084; HMDB31152; HMDB31195; HMDB31261; HMDB31685; HMDB33434; HMDB33857; HMDB35229; HMDB35929; HMDB36069; HMDB36092; HMDB40338,C08499; C14743; C16323,; CHEBI:7610
125,138.06715172242718,304292.28526841267,0.00013337757280851292,C6H9N3O,-H(-),HMDB0012234; HMDB12234,,
126,138.97027807251735,8024.701573471224,0.00038912748266284325,C2H4O5S,-H(-),HMDB0142001,,
126,138.97027807251735,8024.701573471224,0.0012575274826645,C3H8S3,-H(-),HMDB0038891; HMDB38891,,
127,138.97829281308927,5771.68267672943,0.0018901869107423863,C2H5O5P,-H(-),HMDB0001494; HMDB0004110; HMDB01494; HMDB04110,C00227; C05682,CHEBI:15350; CHEBI:15732
128,139.07516657606524,17490.9020982599,0.0012861239347614628,C8H12O2,-H(-),HMDB0032311; HMDB0036176; HMDB0037196; HMDB0037625; HMDB0039651; HMDB0039673; HMDB0039680; HMDB0039681; HMDB0040463; HMDB0040526; HMDB32311; HMDB36176; HMDB37196; HMDB37625; HMDB39651; HMDB39673; HMDB39680; HMDB39681; HMDB40463; HMDB40526,,
129,139.11323827194911,3038.172614934522,-0.0004001719491100175,C9H16O,-H(-),HMDB0030957; HMDB0030958; HMDB0031262; HMDB0031269; HMDB0031834; HMDB0032535; HMDB0034758; HMDB0034761; HMDB0035916; HMDB0035927; HMDB0037150; HMDB0037170; HMDB0038067; HMDB0038400; HMDB0039461; HMDB0059828; HMDB0062671; HMDB30957; HMDB30958; HMDB31262; HMDB31269; HMDB31834; HMDB32535; HMDB34758; HMDB34761; HMDB35916; HMDB35927; HMDB37150; HMDB37170; HMDB38067; HMDB38400; HMDB39461; HMDB59828; HMDB62671,,; CHEBI:84226
130,139.99606016316181,6102.472715188568,0.000465436838169353,C3H5NO4,.Na/H-H(-),HMDB0034259; HMDB34259,C05669,CHEBI:16348
130,139.99606016316181,6102.472715188568,-0.002001263161815814,C2H8NO2PS,-H(-),HMDB0031803; HMDB31803,C18667,CHEBI:38721
131,140.07137137021977,5192.904345150632,0.0003303297802403904,C7H11NO2,-H(-),HMDB0014731; HMDB0030352; HMDB14731; HMDB30352,C07505; C10128,CHEBI:226311; CHEBI:4887
132,140.98702905294542,5606.49117978333,-0.0007118529454146483,C2H6O5S,-H(-),HMDB0131295,,
133,142.06613967428345,83734.9603689869,8.282571656081927e-05,C10H9N,-H(-),HMDB0041802; HMDB41802,C02227,CHEBI:27878
134,142.98988327112684,5213.859000995389,0.0006471288731688674,C6H5ClO2,-H(-),HMDB0041810; HMDB41810,C02375,CHEBI:27772
134,142.98988327112684,5213.859000995389,0.0005867288731451481,C7H6O,.K/H-H(-),HMDB0006115; HMDB06115,C00193,CHEBI:17169
135,143.04855271968987,5678.717614093974,0.0016853803101355425,C10H8O,-H(-),HMDB0006215; HMDB0012138; HMDB0012322; HMDB0031001; HMDB0060301; HMDB06215; HMDB12138; HMDB12322; HMDB31001; HMDB60301,C11713; C11714; C14787,; CHEBI:10319; CHEBI:10432; CHEBI:34001; CHEBI:52431
135,143.04855271968987,5678.717614093974,-0.0007199196898852733,C8H10O,.Na/H-H(-),HMDB0029306; HMDB0030540; HMDB0032074; HMDB0032148; HMDB0032150; HMDB0032151; HMDB0032619; HMDB0033944; HMDB0041609; HMDB0059873; HMDB29306; HMDB30540; HMDB32074; HMDB32148; HMDB32150; HMDB32151; HMDB32619; HMDB33944; HMDB41609; HMDB59873,C05853; C06757; C07112; C13637; C14386,; CHEBI:1895; CHEBI:39839; CHEBI:421375; CHEBI:49000; CHEBI:49584; CHEBI:669
136,143.08360629996093,5787.0105508141305,-0.001005599960933523,C6H12N2O2,-H(-),HMDB0060385; HMDB60385,,
137,143.1074177147125,49965.151176978405,0.00033498528750897094,C8H16O2,-H(-),HMDB0000482; HMDB0001877; HMDB0029980; HMDB0030368; HMDB0031230; HMDB0031290; HMDB0031579; HMDB0031588; HMDB0031596; HMDB0031638; HMDB0032046; HMDB0032047; HMDB0032272; HMDB0032335; HMDB0032551; HMDB0034161; HMDB0034164; HMDB0034234; HMDB0034459; HMDB0035457; HMDB0036165; HMDB0039217; HMDB0039620; HMDB0040209; HMDB0040251; HMDB00482; HMDB0061931; HMDB01877; HMDB29980; HMDB30368; HMDB31230; HMDB31290; HMDB31579; HMDB31588; HMDB31596; HMDB31638; HMDB32046; HMDB32047; HMDB32272; HMDB32335; HMDB32551; HMDB34161; HMDB34164; HMDB34234; HMDB34459; HMDB35457; HMDB36165; HMDB39217; HMDB39620; HMDB40209; HMDB40251; HMDB61931,C06423; C07185,; CHEBI:28837; CHEBI:39867; CHEBI:744024; CHEBI:86055; CHEBI:87419; CHEBI:87429; CHEBI:87510; CHEBI:87683; CHEBI:88826
138,144.0456037262414,15986.88234129496,-0.00011662624140740263,C9H7NO,-H(-),HMDB0029737; HMDB29737,C08493,CHEBI:343043
139,144.0671274362737,6766.353097335037,-0.0005111362737011405,C6H11NO3,-H(-),HMDB0000730; HMDB0000808; HMDB0001263; HMDB0003681; HMDB0012131; HMDB0012151; HMDB0015127; HMDB0029425; HMDB0029426; HMDB0059595; HMDB0060265; HMDB0061156; HMDB00730; HMDB00808; HMDB0094698; HMDB01263; HMDB03681; HMDB06238; HMDB12131; HMDB12151; HMDB15127; HMDB29425; HMDB29426; HMDB59595; HMDB60265; HMDB61156; HMDB94698,C01475; C02946; C03239; C03656; C04076,; CHEBI:17027; CHEBI:17534; CHEBI:17645; CHEBI:17917; CHEBI:27713; CHEBI:70979; CHEBI:724125; CHEBI:74048; CHEBI:89963
139,144.0671274362737,6766.353097335037,-0.0006906686955687746,C7H13NS,-H(-) [+2],HMDB0038432; HMDB0038435; HMDB38432; HMDB38435,,
140,144.10289985315106,2553.2021343682204,0.00010184684893488338,C7H15NO2,-H(-),HMDB0006831; HMDB0094649; HMDB06831; HMDB94649,C05543,; CHEBI:16244; CHEBI:64304
141,145.01518631745114,4535.271140332453,-0.0009398174511261459,C5H6O5,-H(-),HMDB0000208; HMDB0013701; HMDB00208; HMDB0062739; HMDB02812; HMDB13701; HMDB62739,C00026,; CHEBI:30915; CHEBI:87810
141,145.01518631745114,4535.271140332453,-7.141745112448916e-05,C6H10S2,-H(-),HMDB0033966; HMDB0041390; HMDB0041393; HMDB33966; HMDB41390; HMDB41393,C08369,; CHEBI:4488
142,145.03027826978771,12471.178130035834,-0.0007755697877200873,C9H6O2,-H(-),HMDB0001218; HMDB0002359; HMDB0032938; HMDB0033183; HMDB01218; HMDB02359; HMDB32938; HMDB33183,C05851,; CHEBI:28794; CHEBI:72013
142,145.03027826978771,12471.178130035834,0.00036723021227658137,C6H6O3,.F(-),HMDB0013674; HMDB0013675; HMDB0029750; HMDB0030776; HMDB0032651; HMDB0034355; HMDB0059735; HMDB0124831; HMDB13674; HMDB13675; HMDB29750; HMDB30776; HMDB32651; HMDB34355; HMDB59735,C01108; C02183; C11101; C11918,; CHEBI:142577; CHEBI:16164; CHEBI:16204; CHEBI:412516
143,145.06174621861413,703522.9123175355,0.00011908138586136374,C5H10N2O3,-H(-),HMDB0000641; HMDB0002031; HMDB0003423; HMDB0006899; HMDB0028687; HMDB00641; HMDB02031; HMDB03423; HMDB06899; HMDB28687,C00064; C00819; C05100,; CHEBI:1670; CHEBI:17061; CHEBI:18050; CHEBI:185249
144,145.09810680480484,607775.8923640082,0.00014389519515134452,C6H14N2O2,-H(-),HMDB0000182; HMDB0003405; HMDB0012114; HMDB0012115; HMDB00182; HMDB0142894; HMDB03405; HMDB12114; HMDB12115,C00047; C00739; C01142; C01186,; CHEBI:15613; CHEBI:15616; CHEBI:16855; CHEBI:18019
145,146.04578552882643,672394.401789372,9.537117358604519e-05,C5H9NO4,-H(-),HMDB0000148; HMDB0002393; HMDB0002931; HMDB0003011; HMDB0003339; HMDB0006556; HMDB00148; HMDB0033550; HMDB0060475; HMDB0062183; HMDB02393; HMDB02931; HMDB03011; HMDB03339; HMDB06556; HMDB33550; HMDB60475; HMDB62183,C00025; C00217; C00979; C05938; C12269,; CHEBI:15966; CHEBI:16015; CHEBI:17981; CHEBI:18237; CHEBI:27809; CHEBI:31882; CHEBI:45441
146,148.04382826581465,266772.5166894752,-5.586581465877316e-05,C5H11NO2S,-H(-),HMDB0014997; HMDB0033951; HMDB14997; HMDB33951,C01733; C07418,CHEBI:16811; CHEBI:50868
146,148.04382826581465,266772.5166894752,-0.00020338788496587767,C4H8N2O4,-H(-) [+1],HMDB0032332; HMDB32332,C03124,CHEBI:52794
147,148.9904235654478,19281.65894890767,0.0009790345522162625,C4H6O4S,-H(-),HMDB0042032; HMDB42032,C14872,CHEBI:35012
147,148.9904235654478,19281.65894890767,0.00023805564595136275,C5H8OS2,-H(-) [+2],HMDB0039797; HMDB0040230; HMDB39797; HMDB40230,,
147,148.9904235654478,19281.65894890767,-0.00038046544781877856,C5H6S2,.F(-),HMDB0031853; HMDB0032939; HMDB0039787; HMDB0039788; HMDB31853; HMDB32939; HMDB39787; HMDB39788,,
148,149.0257067396843,5511.16720242525,-0.0012894396842852984,C8H6O3,-H(-),HMDB0001587; HMDB0031515; HMDB0032598; HMDB0032612; HMDB0040528; HMDB01587; HMDB31515; HMDB32598; HMDB32612; HMDB40528,C02137; C10812,; CHEBI:18280; CHEBI:8240
148,149.0257067396843,5511.16720242525,-0.00014663968431705143,C5H6O4,.F(-),HMDB0000620; HMDB0000634; HMDB0000749; HMDB0002092; HMDB0013233; HMDB0033809; HMDB0059743; HMDB0060365; HMDB0061185; HMDB00620; HMDB00634; HMDB00749; HMDB01657; HMDB02092; HMDB13233; HMDB33809; HMDB59743; HMDB60365; HMDB61185,C00490; C01732; C02214; C02226; C02800,; CHEBI:15670; CHEBI:16600; CHEBI:17204; CHEBI:17415; CHEBI:17626; CHEBI:30838; CHEBI:74524
148,149.0257067396843,5511.16720242525,0.0013165757453919014,C6H12S2,-H(-) [+2],HMDB0033912; HMDB0038890; HMDB0041392; HMDB33912; HMDB38890; HMDB41392,,
149,149.04702180619364,31326.12852830376,-0.0006069061936386788,C6H14S2,-H(-),HMDB0029578; HMDB0031161; HMDB0031472; HMDB0031709; HMDB0032180; HMDB0032408; HMDB0040056; HMDB29578; HMDB31161; HMDB31472; HMDB31709; HMDB32180; HMDB32408; HMDB40056,C08373,; CHEBI:45758
149,149.04702180619364,31326.12852830376,-0.00013770619364095182,C6H6N4O,-H(-),HMDB0003162; HMDB0013141; HMDB03162; HMDB13141,,; CHEBI:73959
149,149.04702180619364,31326.12852830376,-0.0006961225998907139,C5H11NO2S,-H(-) [+1],HMDB0014997; HMDB0033951; HMDB14997; HMDB33951,C01733; C07418,CHEBI:16811; CHEBI:50868
150,149.06056712175916,41117.47958021581,0.0002355782408471896,C9H10O2,-H(-),HMDB0000764; HMDB0002097; HMDB0002222; HMDB0002237; HMDB0003654; HMDB0011743; HMDB0013744; HMDB0031310; HMDB0032073; HMDB0032075; HMDB0032569; HMDB0032570; HMDB0032592; HMDB0032617; HMDB0033967; HMDB0033970; HMDB0037715; HMDB0038355; HMDB0040428; HMDB0040925; HMDB0059824; HMDB0062349; HMDB00764; HMDB0125532; HMDB0134026; HMDB0134027; HMDB0135239; HMDB0135276; HMDB0135277; HMDB0135278; HMDB0135279; HMDB0135280; HMDB0135281; HMDB0135644; HMDB02097; HMDB02222; HMDB02237; HMDB03654; HMDB11743; HMDB13744; HMDB31310; HMDB32073; HMDB32075; HMDB32569; HMDB32570; HMDB32592; HMDB32617; HMDB33967; HMDB33970; HMDB37715; HMDB38355; HMDB40428; HMDB40925; HMDB59824; HMDB62349,C01839; C01963; C02646; C05629; C15513; C17883,; CHEBI:262555; CHEBI:28631; CHEBI:32807; CHEBI:329287; CHEBI:389009; CHEBI:42438; CHEBI:48526; CHEBI:52051; CHEBI:64555; CHEBI:64818; CHEBI:86567; CHEBI:87417
151,149.09674315930403,5223.356739223808,0.00044494069598499664,C10H14O,-H(-),HMDB0001878; HMDB0003647; HMDB0004487; HMDB0029652; HMDB0031570; HMDB0031613; HMDB0031817; HMDB0032063; HMDB0032213; HMDB0032626; HMDB0033544; HMDB0034846; HMDB0034921; HMDB0035089; HMDB0035172; HMDB0035250; HMDB0035591; HMDB0035761; HMDB0035770; HMDB0035824; HMDB0036061; HMDB0036070; HMDB0036089; HMDB0036999; HMDB0037561; HMDB0038913; HMDB0061788; HMDB0133616; HMDB01878; HMDB03647; HMDB04487; HMDB06315; HMDB29652; HMDB31570; HMDB31613; HMDB31817; HMDB32063; HMDB32213; HMDB32626; HMDB33544; HMDB34846; HMDB34921; HMDB35089; HMDB35172; HMDB35250; HMDB35591; HMDB35761; HMDB35770; HMDB35824; HMDB36061; HMDB36070; HMDB36089; HMDB36999; HMDB37561; HMDB38913; HMDB61788,C01767; C01951; C02576; C06576; C09840; C09868; C09884; C09908; C11383; C11939; C14200; C17062,; CHEBI:15399; CHEBI:15400; CHEBI:15421; CHEBI:17304; CHEBI:27607; CHEBI:28996; CHEBI:3440; CHEBI:34444; CHEBI:37001; CHEBI:38265; CHEBI:50542; CHEBI:53169
152,150.00198548378592,4297.279773350664,-7.768378591777036e-05,C7H5NOS,-H(-),HMDB0034413; HMDB0040578; HMDB34413; HMDB40578,,; CHEBI:167099
153,150.04216644149807,163452.27990600953,-3.334149806732967e-05,C5H5N5O,-H(-),HMDB0000132; HMDB0000403; HMDB0000542; HMDB00132; HMDB00403; HMDB00542,C00242,; CHEBI:16235; CHEBI:351476; CHEBI:62462
154,151.02641375467394,11503.981067381688,-0.0002650546739175752,C5H4N4O2,-H(-),HMDB0000292; HMDB00292,C00385,CHEBI:17712
155,151.98443735888634,8357.360008540627,0.00010574111365713179,C3H7NO2S2,-H(-),HMDB0003585; HMDB03585; HMDB06337,C01962,CHEBI:28839
