ionIdx,ionMz,ionAverageInt,mz delta,formula,ion,label (bona fide),HMDB ids,KEGG ids,other ids
166,150.00216974958911,2587.4581002647255,-0.00026194958911673893,C7H5NOS,-H(-),"1,2-Benzisothiazol-3(2H)-one",HMDB0034413; HMDB0040578; HMDB34413; HMDB40578,,; CHEBI:167099
167,150.04224006834164,155476.9689623845,-0.00010696834164036773,C5H5N5O,-H(-),Guanine,HMDB0000132; HMDB0000403; HMDB0000542; HMDB00132; HMDB00403; HMDB00542,C00242,; CHEBI:16235; CHEBI:351476; CHEBI:62462
168,150.05476497105315,49387.09360553453,0.0012867289468658782,C8H9NO2,-H(-),Acetaminophen,HMDB0001859; HMDB0002210; HMDB0012219; HMDB0012992; HMDB0029703; HMDB0032609; HMDB0033903; HMDB0059846; HMDB0060680; HMDB0061919; HMDB01859; HMDB02210; HMDB12219; HMDB12992; HMDB29703; HMDB32609; HMDB33903; HMDB59846; HMDB60680; HMDB61919,C03005; C16571; C17756,; CHEBI:1017870; CHEBI:16394; CHEBI:46195; CHEBI:55484; CHEBI:74684
169,151.02638487360352,8310.527243591077,-0.0002361736034970363,C5H4N4O2,-H(-),Xanthine,HMDB0000292; HMDB00292,C00385,CHEBI:17712
169,151.02638487360352,8310.527243591077,-0.0009484722363310993,C4H9NO3S,-H(-) [+1],(S)C(S)S-S-Methylcysteine sulfoxide,HMDB0029432; HMDB29432,,
170,151.98458464175042,11297.986196811202,-4.1541750420037715e-05,C3H7NO2S2,-H(-),Thiocysteine,HMDB0003585; HMDB03585; HMDB06337,C01962,CHEBI:28839
171,152.03521174511252,7947.701162625339,0.00010455488748561947,C7H7NO3,-H(-),3-Hydroxyanthranilic acid,HMDB0001476; HMDB0001972; HMDB0014378; HMDB0014389; HMDB0059749; HMDB0059811; HMDB01476; HMDB01972; HMDB14378; HMDB14389; HMDB59749; HMDB59811,C00632; C02518,; CHEBI:1162549; CHEBI:15793; CHEBI:27565; CHEBI:6775
172,152.0829554929881,5477.529516140541,-2.0392988119510846e-05,C7H11N3O,-H(-),N-Acetylhistamine,HMDB0013253; HMDB13253,C05135,CHEBI:28483
173,152.10794460007565,2436.5840947891775,0.0001424999243511138,C9H15NO,-H(-),psi-Pelletierine,HMDB0034580; HMDB0037856; HMDB0037857; HMDB0037862; HMDB0037872; HMDB0037873; HMDB0037874; HMDB0037875; HMDB0037876; HMDB0037878; HMDB0037879; HMDB0037880; HMDB0037881; HMDB0037882; HMDB34580; HMDB37856; HMDB37857; HMDB37862; HMDB37872; HMDB37873; HMDB37874; HMDB37875; HMDB37876; HMDB37878; HMDB37879; HMDB37880; HMDB37881; HMDB37882,C10865,
174,153.0190690955725,28328.40528894224,0.00026280442750703514,C7H6O4,-H(-),Gentisic acid,HMDB0000152; HMDB0000397; HMDB0001856; HMDB0013676; HMDB0013677; HMDB00152; HMDB0029666; HMDB0034299; HMDB00397; HMDB0125090; HMDB01856; HMDB13676; HMDB13677; HMDB29666; HMDB34299,C00196; C00230; C00628; C16748,; CHEBI:17189; CHEBI:18026; CHEBI:248101; CHEBI:258254; CHEBI:36062; CHEBI:545917
175,153.055516993575,5105.044099697335,0.0002003064250004627,C8H10O3,-H(-),Hydroxytyrosol,HMDB0005784; HMDB0030570; HMDB0032012; HMDB0034158; HMDB0037724; HMDB0037728; HMDB0059966; HMDB0125534; HMDB0126617; HMDB0131231; HMDB0131232; HMDB0131479; HMDB0135785; HMDB05784; HMDB30570; HMDB32012; HMDB34158; HMDB37724; HMDB37728; HMDB59966,C06317; C10787,; CHEBI:18353; CHEBI:68889; CHEBI:955
176,153.09187154947412,22046.18546634106,0.00023115052587741047,C9H14O2,-H(-),C9:2,HMDB0032314; HMDB0032442; HMDB0035135; HMDB0036177; HMDB0036239; HMDB0037276; HMDB0038268; HMDB0038697; HMDB0040285; HMDB0060285; HMDB32314; HMDB32442; HMDB35135; HMDB36177; HMDB36239; HMDB37276; HMDB38268; HMDB38697; HMDB40285; HMDB60285,,; CHEBI:58972
177,154.02770791148555,5379.7671371241295,-0.0002405114855434931,C3H10NO4P,-H(-),N-Methylethanolaminium phosphate,HMDB0060173; HMDB60173,,; CHEBI:16463
178,154.06215699169817,867393.9344958274,4.270830183372709e-05,C6H9N3O2,-H(-),Histidine,HMDB0000177; HMDB00177; HMDB0034267; HMDB03412; HMDB34267,C00135,; CHEBI:15971
179,155.00993868043497,8961.483599792466,-0.00010878043497086765,C5H4N2O4,-H(-),Orotate,HMDB0000226; HMDB00226,C00295,CHEBI:16742
180,155.03637319735031,4695.118073255961,-0.0013912973502954173,C7H8O4,-H(-),Ascladiol,HMDB0029610; HMDB0059731; HMDB0125064; HMDB0125077; HMDB0140890; HMDB0140891; HMDB29610; HMDB59731,,; CHEBI:89910
180,155.03637319735031,4695.118073255961,-0.00024849735032717035,C4H8O5,.F(-),Threonate,HMDB0062620; HMDB62620,C01620,CHEBI:15908
180,155.03637319735031,4695.118073255961,0.0006199026496744864,C5H12S2,.F(-),1-Pentanesulfenothioic acid,HMDB0031160; HMDB0033053; HMDB0033054; HMDB31160; HMDB33053; HMDB33054,,
180,155.03637319735031,4695.118073255961,0.0010891026496722134,C5H4N4O,.F(-),Hypoxanthine,HMDB0000157; HMDB0014581; HMDB00157; HMDB14581,C00262,; CHEBI:17368; CHEBI:40279
180,155.03637319735031,4695.118073255961,-0.000964597350304075,C5H12NO2,.K/H-H(-),Trimethylammonioacetate,HMDB0059606; HMDB59606,,; CHEBI:41139
180,155.03637319735031,4695.118073255961,-0.0004234903190649675,C7H9NOS,-H(-) [+1],"5-Acetyl-2,4-dimethylthiazole",HMDB0041484; HMDB41484,,
181,155.04652281355234,4928.867354426991,-0.0003075135523431527,C6H8N2O3,-H(-),5-Hydroxymethyl-4-methyluracil,HMDB0000544; HMDB0001014; HMDB0002320; HMDB00544; HMDB01014; HMDB02320,C03680; C05132,; CHEBI:27384; CHEBI:27487
182,155.07115290380597,33029.39439493028,0.00021439619405327903,C8H12O3,-H(-),"8-Hydroxy-5,6-octadienoic acid",HMDB0031101; HMDB0032232; HMDB31101; HMDB32232,,
182,155.07115290380597,33029.39439493028,0.0012500502955958837,C8H13NS,-H(-) [+1],7-Isothiocyanato-1-heptene,HMDB0038434; HMDB0040035; HMDB0040063; HMDB0040064; HMDB0040071; HMDB0040072; HMDB0040073; HMDB0040074; HMDB0040075; HMDB0040102; HMDB0040103; HMDB0040104; HMDB0040105; HMDB38434; HMDB40035; HMDB40063; HMDB40064; HMDB40071; HMDB40072; HMDB40073; HMDB40074; HMDB40075; HMDB40102; HMDB40103; HMDB40104; HMDB40105,,
182,155.07115290380597,33029.39439493028,-0.0006878159153416163,C8H9NO,.F(-) [+1],2-Phenylacetamide,HMDB0001250; HMDB0010715; HMDB0032628; HMDB0032630; HMDB0037071; HMDB0037072; HMDB0040008; HMDB0040013; HMDB0040223; HMDB0040224; HMDB01250; HMDB10715; HMDB32628; HMDB32630; HMDB37071; HMDB37072; HMDB40008; HMDB40013; HMDB40223; HMDB40224,C02505; C07565,; CHEBI:16562; CHEBI:28884; CHEBI:91110
183,156.06722515522688,9107.942051153042,-0.0006088552268863623,C7H11NO3,-H(-),3-Methylcrotonylglycine,HMDB0000459; HMDB0000959; HMDB0014755; HMDB00459; HMDB0094701; HMDB00959; HMDB14755; HMDB94701,C07411,; CHEBI:21560; CHEBI:250989; CHEBI:68499; CHEBI:73018
183,156.06722515522688,9107.942051153042,0.00017291606218350353,C6H9N3O2,-H(-) [+2],Histidine,HMDB0000177; HMDB00177; HMDB0034267; HMDB03412; HMDB34267,C00135,; CHEBI:15971
183,156.06722515522688,9107.942051153042,-0.0006205409690664965,C8H13NS,-H(-) [+2],7-Isothiocyanato-1-heptene,HMDB0038434; HMDB0040035; HMDB0040063; HMDB0040064; HMDB0040071; HMDB0040072; HMDB0040073; HMDB0040074; HMDB0040075; HMDB0040102; HMDB0040103; HMDB0040104; HMDB0040105; HMDB38434; HMDB40035; HMDB40063; HMDB40064; HMDB40071; HMDB40072; HMDB40073; HMDB40074; HMDB40075; HMDB40102; HMDB40103; HMDB40104; HMDB40105,,
184,157.05044950150707,7774.34467404901,0.00018239849293877342,C7H10O4,-H(-),Isopropylmaleate,HMDB0000635; HMDB0012241; HMDB0036380; HMDB0059815; HMDB00635; HMDB12241; HMDB36380; HMDB59815,C02631,; CHEBI:17275; CHEBI:87897
185,157.06408934794376,3553.39277751124,0.0017987520562314785,C11H10O,-H(-),2-Methoxynaphthalene,HMDB0032861; HMDB0060303; HMDB0060322; HMDB32861; HMDB60303; HMDB60322,,; CHEBI:27615
185,157.06408934794376,3553.39277751124,-0.0006065479437324939,C9H12O,.Na/H-H(-),4-Propylphenol,HMDB0029667; HMDB0031446; HMDB0031627; HMDB0031628; HMDB0032029; HMDB0032149; HMDB0032544; HMDB0032621; HMDB0032625; HMDB0033962; HMDB0034378; HMDB0038986; HMDB0038988; HMDB0039782; HMDB0059896; HMDB0125105; HMDB29667; HMDB31446; HMDB31627; HMDB31628; HMDB32029; HMDB32149; HMDB32544; HMDB32621; HMDB32625; HMDB33962; HMDB34378; HMDB38986; HMDB38988; HMDB39782; HMDB59896,C14311,; CHEBI:38506
186,157.08710579572303,12867.25407975944,-8.849572301983244e-05,C8H14O3,-H(-),cis-4-Hydroxycyclohexylacetic acid,HMDB0000451; HMDB0000909; HMDB0010721; HMDB0013211; HMDB0030303; HMDB0031177; HMDB0031307; HMDB0036230; HMDB0036395; HMDB0038305; HMDB0040447; HMDB0041616; HMDB00451; HMDB0059938; HMDB0059939; HMDB0060683; HMDB0060685; HMDB0062788; HMDB00909; HMDB10721; HMDB13211; HMDB30303; HMDB31177; HMDB31307; HMDB36230; HMDB36395; HMDB38305; HMDB40447; HMDB41616; HMDB59938; HMDB59939; HMDB60683; HMDB60685; HMDB62788,C02975; C16652; C16655,; CHEBI:18119; CHEBI:44680; CHEBI:80638; CHEBI:84261; CHEBI:88508; CHEBI:89344
186,157.08710579572303,12867.25407975944,0.0009374171675915477,C8H15NS,-H(-) [+1],7-(Methylthio)heptanenitrile,HMDB0031890; HMDB31890,,
187,157.1234575029257,59971.5084071943,-5.480292568904588e-05,C9H18O2,-H(-),Oenanthic ether,HMDB0000798; HMDB0000847; HMDB0030331; HMDB0031291; HMDB0031480; HMDB0031557; HMDB0032042; HMDB0032309; HMDB0032406; HMDB0032454; HMDB0034162; HMDB0034165; HMDB0034606; HMDB0036234; HMDB0037143; HMDB0037164; HMDB0037288; HMDB0038040; HMDB0038603; HMDB0039216; HMDB0039219; HMDB0040221; HMDB0040295; HMDB0040430; HMDB0059822; HMDB00798; HMDB00847; HMDB30331; HMDB31291; HMDB31480; HMDB31557; HMDB32042; HMDB32309; HMDB32406; HMDB32454; HMDB34162; HMDB34165; HMDB34606; HMDB36234; HMDB37143; HMDB37164; HMDB37288; HMDB38040; HMDB38603; HMDB39216; HMDB39219; HMDB40221; HMDB40295; HMDB40430; HMDB59822,C01601,; CHEBI:29019; CHEBI:86618; CHEBI:87365; CHEBI:87422; CHEBI:87432; CHEBI:87496; CHEBI:87537; CHEBI:87549
188,158.0463882487051,3511.2687945847833,-0.0005073487050992753,C6H9NO4,-H(-),L-2-Amino-4-methylenepentanedioic acid,HMDB0029433; HMDB0034442; HMDB29433; HMDB34442,C00651,; CHEBI:48029
189,158.0601718090716,50762.27773841726,0.0009652909284056932,C10H9NO,-H(-),Indoleacetaldehyde,HMDB0001190; HMDB0062503; HMDB01190; HMDB62503,C00637; C14789,CHEBI:18086; CHEBI:34871
190,158.0821432099566,14500.924760798121,0.00012309004341659602,C7H13NO3,-H(-),2-Methylbutyrylglycine,HMDB0000339; HMDB0000678; HMDB0000927; HMDB0011757; HMDB0012154; HMDB0012175; HMDB0029230; HMDB0029409; HMDB0029412; HMDB0031345; HMDB00339; HMDB0036384; HMDB0038593; HMDB0038625; HMDB0061678; HMDB00678; HMDB00927; HMDB11757; HMDB12154; HMDB12175; HMDB29230; HMDB29409; HMDB29412; HMDB31345; HMDB36384; HMDB38593; HMDB38625; HMDB61678,C02636; C03087; C08269,; CHEBI:240943; CHEBI:57885; CHEBI:70830; CHEBI:70984; CHEBI:85534
191,158.11793022607398,1454.334828731347,0.0007214739260348324,C8H17NO2,-H(-),DL-2-Aminooctanoic acid,HMDB0000991; HMDB0014375; HMDB00991; HMDB14375,,; CHEBI:64356; CHEBI:75145
192,159.006865960719,5026.539056635567,-0.0005039607189871731,C7H5NaO3,-H(-),Salicylate-sodium,HMDB0015470; HMDB15470,C07587,CHEBI:564003
192,159.006865960719,5026.539056635567,-0.0005039607189871731,C7H6O3,.Na/H-H(-),4-Hydroxybenzoate,HMDB0001895; HMDB0004062; HMDB0032576; HMDB0032920; HMDB0033812; HMDB0059965; HMDB01895; HMDB04062; HMDB32576; HMDB32920; HMDB33812; HMDB59965,C00805; C05585; C10832; C16700,; CHEBI:16914; CHEBI:28508; CHEBI:50205
192,159.006865960719,5026.539056635567,-0.00035216071901800206,C4H10O4,.K/H-H(-),Erythritol,HMDB0002994; HMDB0004136; HMDB0094689; HMDB02994; HMDB04136; HMDB94689,C00503; C16884,; CHEBI:17113; CHEBI:48299; CHEBI:48300
193,159.02980075101635,9119.734290730097,9.574898365372064e-05,C6H8O5,-H(-),Oxoadipate,HMDB0000225; HMDB0000398; HMDB00225; HMDB0039447; HMDB00398; HMDB0059737; HMDB39447; HMDB59737,C00322; C00846,; CHEBI:15753; CHEBI:17325; CHEBI:37440
193,159.02980075101635,9119.734290730097,0.0003506161711470668,C5H6N2O4,-H(-) [+2],Dihydroorotate,HMDB0000528; HMDB0003349; HMDB00528; HMDB03349; HMDB11746,C00337,CHEBI:17025; CHEBI:30865
194,159.0455645055463,6512.20007018829,-0.00041180554629249855,C10H8O2,-H(-),6-Methylcoumarin,HMDB0032394; HMDB0036073; HMDB0041009; HMDB0060497; HMDB32394; HMDB36073; HMDB41009; HMDB60497,,; CHEBI:17435; CHEBI:563586
194,159.0455645055463,6512.20007018829,0.0007309944536757484,C7H8O3,.F(-),"2,3,5-Trihydroxytoluene",HMDB0031735; HMDB0034246; HMDB0059862; HMDB0059880; HMDB0125014; HMDB0125538; HMDB0132905; HMDB0133970; HMDB0137137; HMDB0137138; HMDB31735; HMDB34246; HMDB59862; HMDB59880,,
195,159.06551662558005,15821.794961472553,0.00076527441996177,C7H12O4,-H(-),Pimelate,HMDB0000555; HMDB0000857; HMDB0002441; HMDB0029167; HMDB0029573; HMDB0041605; HMDB00555; HMDB0059722; HMDB0059738; HMDB0059893; HMDB0061676; HMDB00857; HMDB02441; HMDB29167; HMDB29573; HMDB41605; HMDB59722; HMDB59738; HMDB59893; HMDB61676,C02656,; CHEBI:1129201; CHEBI:30531; CHEBI:391281; CHEBI:68459; CHEBI:70855
195,159.06551662558005,15821.794961472553,-0.0005942255800448493,C8H12S,.F(-),"3,4-Diethylthiophene",HMDB0040236; HMDB40236,,
196,159.09292448895192,12269.984518775565,-0.00015298895192472628,C10H12N2,-H(-),Tryptamine,HMDB0000303; HMDB0004476; HMDB0014935; HMDB00303; HMDB0038456; HMDB04476; HMDB14935; HMDB38456; HMDB60064,C00398; C07147; C10126,; CHEBI:137310; CHEBI:16765; CHEBI:2705; CHEBI:28502
197,159.10283405713787,9399.903998526299,-0.00016675713786185042,C8H16O3,-H(-),Propylhydroxypentanoic acid,HMDB0000486; HMDB0000711; HMDB0001954; HMDB0002264; HMDB0010722; HMDB0013898; HMDB0013899; HMDB0013900; HMDB0031509; HMDB0032270; HMDB0032827; HMDB00486; HMDB0059825; HMDB0059867; HMDB0062596; HMDB00711; HMDB01954; HMDB02264; HMDB10722; HMDB13898; HMDB13899; HMDB13900; HMDB31509; HMDB32270; HMDB32827; HMDB59825; HMDB59867; HMDB62596,C16649; C16650; C16651,; CHEBI:23997; CHEBI:37098; CHEBI:37099; CHEBI:78949; CHEBI:86543; CHEBI:87534
198,159.1143447948552,3352.481421946943,-0.00044409485519736336,C7H16N2O2,-H(-),Methyl-Lys,HMDB0002038; HMDB0006009; HMDB02038; HMDB06009,C02728,; CHEBI:17604
199,160.0266981422791,70805.53753265494,-0.0006842422790782621,C6H11NS2,-H(-),Erucin,HMDB0033764; HMDB0038446; HMDB33764; HMDB38446,,
200,160.04112816007358,19018.316794268758,-0.0007264600735652493,C9H7NO2,-H(-),2-Indolecarboxylic acid,HMDB0002285; HMDB0003320; HMDB0004077; HMDB0031172; HMDB0060289; HMDB02285; HMDB03320; HMDB04077; HMDB31172; HMDB60289,C05639; C19837,; CHEBI:130363; CHEBI:24809; CHEBI:28799; CHEBI:28883; CHEBI:563251
200,160.04112816007358,19018.316794268758,0.00041633992640299766,C6H7NO3,.F(-),2-Aminomuconate semialdehyde,HMDB0001280; HMDB01280,C03824,CHEBI:15745
201,160.06148497698922,9404.278262209134,4.5923010787873864e-05,C6H11NO4,-H(-),Aminoadipate,HMDB0000510; HMDB0029423; HMDB0033747; HMDB00510; HMDB0061715; HMDB0062557; HMDB0062660; HMDB0094716; HMDB29423; HMDB33747; HMDB61715; HMDB62557; HMDB62660; HMDB94716,C00956; C01046; C03210,; CHEBI:16440; CHEBI:37024; CHEBI:45826; CHEBI:7671; CHEBI:857
202,160.11304042540232,696.5531644539681,0.00013207459770114838,C11H15N,-H(-),"5,6,7,8-Tetrahydro-2,4-dimethylquinoline",HMDB0029708; HMDB29708,,
203,161.01039688583714,4802.235711734488,-0.00036738583713713524,C6H10OS2,-H(-),Allicin,HMDB0032750; HMDB0032751; HMDB0032752; HMDB0032753; HMDB0033963; HMDB0040718; HMDB32750; HMDB32751; HMDB32752; HMDB32753; HMDB33963; HMDB40718,C07600,; CHEBI:28411
204,161.02462864164127,6774.947894857243,-0.00021134164126124233,C9H6O3,-H(-),Umbelliferone,HMDB0002149; HMDB0029865; HMDB0136738; HMDB0137904; HMDB0140948; HMDB0140949; HMDB02149; HMDB29865,C09315,; CHEBI:27510; CHEBI:349245
204,161.02462864164127,6774.947894857243,0.0009314583587070047,C6H6O4,.F(-),2-Hydroxymuconate semialdehyde,HMDB0002349; HMDB0002432; HMDB0006331; HMDB0032923; HMDB0032988; HMDB0059762; HMDB0125218; HMDB0134002; HMDB02349; HMDB02432; HMDB06331; HMDB32923; HMDB32988; HMDB59762,C02480; C14516,; CHEBI:16508; CHEBI:27036; CHEBI:34805; CHEBI:563718
205,161.03910124563225,11606.166115351,-7.984563225704733e-05,C5H10N2O2S,-H(-),Methomyl,HMDB0031804; HMDB31804,C11196,CHEBI:6835
205,161.03910124563225,11606.166115351,0.000572254367767755,C13H6,-H(-),"1-Tridecene-3,5,7,9,11-pentayne",HMDB0035400; HMDB35400,C08464,
206,161.04522773172084,29873.20473631297,0.00031876827915766626,C6H10O5,-H(-),Hydroxyadipate,HMDB0000321; HMDB0000345; HMDB0000355; HMDB0000368; HMDB0000640; HMDB0029934; HMDB00321; HMDB0032873; HMDB00345; HMDB00355; HMDB00368; HMDB0041561; HMDB0059758; HMDB00640; HMDB29934; HMDB32873; HMDB41561; HMDB59758,C02360; C02488; C03761; C11592,; CHEBI:16831; CHEBI:17023; CHEBI:30997; CHEBI:55541; CHEBI:59051
207,161.06094041856943,6754.307221747979,-0.00013771856941957594,C10H10O2,-H(-),"cis-1,2-Dihydronaphthalene-1,2-diol",HMDB0029714; HMDB0032611; HMDB0033591; HMDB0033830; HMDB0033833; HMDB0038893; HMDB0040577; HMDB0040592; HMDB0060335; HMDB0133504; HMDB0133594; HMDB0133595; HMDB0133596; HMDB0133597; HMDB0133598; HMDB0133599; HMDB0133747; HMDB0133748; HMDB0133749; HMDB0133750; HMDB0133751; HMDB0133752; HMDB0133755; HMDB0135643; HMDB0141046; HMDB0141158; HMDB02333; HMDB29714; HMDB32611; HMDB33591; HMDB33830; HMDB33833; HMDB38893; HMDB40577; HMDB40592; HMDB60335,C10475; C10490,; CHEBI:28516
207,161.06094041856943,6754.307221747979,0.001005081430548671,C7H10O3,.F(-),4-Oxocyclohexanecarboxylate,HMDB0033551; HMDB0033736; HMDB0034230; HMDB0041426; HMDB0041427; HMDB33551; HMDB33736; HMDB34230; HMDB41426; HMDB41427,,
208,162.0425017497383,37932.73448458211,-0.0008378497383034755,C6H13NS2,-H(-),Thialdine,HMDB0031187; HMDB31187,,
208,162.0425017497383,37932.73448458211,-0.00036864973830574854,C6H5N5O,-H(-),Pterin,HMDB0000802; HMDB00802,C00715,CHEBI:18265
208,162.0425017497383,37932.73448458211,0.0005280354179433289,C13H6,-H(-) [+1],"1-Tridecene-3,5,7,9,11-pentayne",HMDB0035400; HMDB35400,C08464,
209,162.05608016672446,9638.278560436005,-2.8466724444342617e-05,C9H9NO2,-H(-),3-Methyldioxyindole,HMDB0001424; HMDB0004186; HMDB0062406; HMDB01424; HMDB04186; HMDB62406,C05834; C19567,; CHEBI:28254; CHEBI:66879
210,163.0399741940436,27598.81128945144,9.310595640954489e-05,C9H8O3,-H(-),Coumarate,HMDB0000205; HMDB0001713; HMDB0002035; HMDB0002641; HMDB0012225; HMDB00205; HMDB0030677; HMDB0041592; HMDB0062605; HMDB01237; HMDB0125104; HMDB0126545; HMDB0128076; HMDB0129375; HMDB0134028; HMDB0134029; HMDB0134030; HMDB0134031; HMDB0141767; HMDB0141768; HMDB01713; HMDB02035; HMDB02641; HMDB12225; HMDB30677; HMDB31629; HMDB41592; HMDB62605,C00166; C00811; C01772; C02763; C05838; C06738; C12621,; CHEBI:16815; CHEBI:17450; CHEBI:18125; CHEBI:28873; CHEBI:30851; CHEBI:32357; CHEBI:32374; CHEBI:84256
211,163.06112640891175,103473.48019397481,7.009108824718169e-05,C6H12O5,-H(-),Deoxyhexose,HMDB0000174; HMDB0000849; HMDB0002712; HMDB0003081; HMDB0005876; HMDB0010207; HMDB0012327; HMDB00174; HMDB0029196; HMDB0033821; HMDB0059624; HMDB0059625; HMDB0060267; HMDB0062477; HMDB0062489; HMDB00849; HMDB0124735; HMDB02712; HMDB03081; HMDB05876; HMDB10207; HMDB11726; HMDB11736; HMDB12327; HMDB29196; HMDB33821; HMDB59624; HMDB59625; HMDB60267; HMDB62477; HMDB62489,C00507; C00861; C01018; C01019; C01721; C02095; C02781; C07326,; CHEBI:16070; CHEBI:17617; CHEBI:17897; CHEBI:2181; CHEBI:27442; CHEBI:42548; CHEBI:42564; CHEBI:42589; CHEBI:48204; CHEBI:62346
211,163.06112640891175,103473.48019397481,0.0009384910882772601,C7H16S2,-H(-),Butyl isopropyl disulfide,HMDB0033050; HMDB0033051; HMDB0039783; HMDB33050; HMDB33051; HMDB39783,,
212,163.07685637065168,21096.43438061375,-0.0004036706516785671,C10H12O2,-H(-),Cumate,HMDB0000543; HMDB0001955; HMDB0005802; HMDB0005809; HMDB0030060; HMDB0030063; HMDB0031761; HMDB0032038; HMDB0032336; HMDB0032586; HMDB0032618; HMDB0032620; HMDB0032891; HMDB0033723; HMDB0033945; HMDB0034471; HMDB0034615; HMDB0034732; HMDB0035213; HMDB0035268; HMDB0035414; HMDB0036098; HMDB0037160; HMDB0037174; HMDB0038184; HMDB0040359; HMDB0040460; HMDB0041472; HMDB0041473; HMDB0041612; HMDB00543; HMDB0127494; HMDB0133507; HMDB0133600; HMDB0133601; HMDB0133603; HMDB0133604; HMDB0133605; HMDB0133606; HMDB0133607; HMDB0133608; HMDB0133609; HMDB0133610; HMDB0133617; HMDB0133725; HMDB0133727; HMDB0133729; HMDB0133753; HMDB0133754; HMDB0135737; HMDB0135738; HMDB01955; HMDB05802; HMDB05809; HMDB30060; HMDB30063; HMDB31761; HMDB32038; HMDB32336; HMDB32586; HMDB32618; HMDB32620; HMDB32891; HMDB33723; HMDB33945; HMDB34471; HMDB34615; HMDB34732; HMDB35213; HMDB35268; HMDB35414; HMDB36098; HMDB37160; HMDB37174; HMDB38184; HMDB40359; HMDB40460; HMDB41472; HMDB41473; HMDB41612,C06578; C07213; C07216; C09904; C10453; C10469; C12303,; CHEBI:10447; CHEBI:28122; CHEBI:31988; CHEBI:41500; CHEBI:4917; CHEBI:50545; CHEBI:68656
212,163.07685637065168,21096.43438061375,0.0007391293483181016,C7H12O3,.F(-),trans-4-Hydroxycyclohexanecarboxylate,HMDB0001988; HMDB0031176; HMDB0036594; HMDB0037114; HMDB01988; HMDB31176; HMDB36594; HMDB37114,,; CHEBI:16817
213,164.0396600252018,27529.370690297033,-0.0009730252018300689,C5H11NO3S,-H(-),Met-oxide,HMDB0002005; HMDB0037057; HMDB02005; HMDB37057,,; CHEBI:49033
214,164.07202634046143,1618866.637924746,-0.00032464046142877123,C9H11NO2,-H(-),Phenylalanine,HMDB0000159; HMDB0001007; HMDB0004992; HMDB0006044; HMDB00159; HMDB0033485; HMDB0033589; HMDB0034169; HMDB0059934; HMDB00612; HMDB0062402; HMDB0062407; HMDB01007; HMDB04992; HMDB06044; HMDB33485; HMDB33589; HMDB34169; HMDB59934; HMDB62402; HMDB62407,C00079; C07527; C19565; C19578,; CHEBI:110006; CHEBI:116735; CHEBI:17295; CHEBI:82572
214,164.07202634046143,1618866.637924746,0.0008181595385394758,C6H11NO3,.F(-),4-Acetamidobutanoate,HMDB0000730; HMDB0000808; HMDB0001263; HMDB0003681; HMDB0012131; HMDB0012151; HMDB0015127; HMDB0029425; HMDB0029426; HMDB0059595; HMDB0060265; HMDB0061156; HMDB00730; HMDB00808; HMDB0094698; HMDB01263; HMDB03681; HMDB06238; HMDB12131; HMDB12151; HMDB15127; HMDB29425; HMDB29426; HMDB59595; HMDB60265; HMDB61156; HMDB94698,C01475; C02946; C03239; C03656; C04076,; CHEBI:17027; CHEBI:17534; CHEBI:17645; CHEBI:17917; CHEBI:27713; CHEBI:70979; CHEBI:724125; CHEBI:74048; CHEBI:89963
215,165.01940838905057,21515.841284172668,-7.648905057067168e-05,C8H6O4,-H(-),Phthalate,HMDB0002107; HMDB0002334; HMDB0002428; HMDB0032613; HMDB02107; HMDB02334; HMDB02428; HMDB32613,C01606; C06337,; CHEBI:15702; CHEBI:29069
216,165.0412294380319,29626.76858327787,-0.0007683380318894706,C5H10O6,-H(-),Pentonic acid,HMDB0000539; HMDB0000867; HMDB00539; HMDB0059750; HMDB0060255; HMDB0060256; HMDB00867; HMDB59750; HMDB60255; HMDB60256,C00878; C01685; C05411,; CHEBI:20912; CHEBI:21077; CHEBI:48092; CHEBI:6268
216,165.0412294380319,29626.76858327787,0.00010006196811218615,C6H14OS2,-H(-),S-Propyl 1-propanesulfinothioate,HMDB0034394; HMDB34394,,; CHEBI:91021
216,165.0412294380319,29626.76858327787,0.0005692619681099131,C6H6N4O2,-H(-),Methylxanthine,HMDB0001886; HMDB0001991; HMDB0010738; HMDB0059716; HMDB01886; HMDB01991; HMDB10738; HMDB59716,C16353; C16357,; CHEBI:287361; CHEBI:336244; CHEBI:48991; CHEBI:62207
