ionIdx,ionMz,feature_col_name
680,314.0973,680
681,315.1227,681
682,315.1453,682
683,315.1598,683
684,315.2537,684
685,316.1148,685
686,316.1306,686
687,316.1921,687
688,316.2108,688
689,317.0334,689
690,317.0681,690
691,317.1964,691
692,317.2111,692
693,317.2262,693
694,319.0077,694
695,319.0239,695
696,320.1134,696
697,320.1443,697
698,320.1729,698
699,321.0241,699
700,321.1433,700
701,321.1714,701
702,322.0916,702
703,322.1246,703
704,323.0239,704
705,323.1147,705
706,323.1302,706
707,323.1498,707
708,323.1644,708
709,323.1763,709
710,323.1869,710
711,323.2005,711
712,324.0225,712
713,324.221,713
714,325.0363,714
715,325.145,715
716,325.1843,716
717,326.088,717
718,326.124,718
719,326.1401,719
720,326.2339,720
721,327.1244,721
722,327.16,722
723,327.2326,723
724,328.2129,724
725,329.0304,725
726,329.1248,726
727,329.1388,727
728,329.1751,728
729,330.1071,729
730,330.1343,730
731,331.0611,731
732,331.0821,732
733,331.1179,733
734,331.2638,734
735,333.0271,735
736,333.0596,736
737,333.0963,737
738,333.1904,738
739,334.1252,739
740,335.0763,740
741,337.3114,741
742,339.0882,742
743,339.1087,743
744,339.1238,744
745,339.2094,745
746,341.1234,746
747,341.1382,747
748,343.2411,748
749,343.2846,749
750,344.2444,750
751,345.0464,751
752,345.1333,752
753,345.1707,753
754,345.2089,754
755,346.0565,755
756,347.1513,756
757,347.1698,757
758,347.1861,758
759,349.1178,759
760,349.1659,760
761,349.2025,761
762,349.2374,762
763,350.045,763
764,351.2174,764
765,352.087,765
766,352.1034,766
767,353.1031,767
768,355.0868,768
769,355.1011,769
770,355.1187,770
771,355.1244,771
772,355.1386,772
773,355.2853,773
774,356.0895,774
775,356.099,775
776,357.0902,776
777,357.2648,777
778,357.2803,778
779,358.164,779
780,359.1058,780
781,359.1341,781
782,359.152,782
783,359.2947,783
784,361.0943,784
785,361.1287,785
786,361.1656,786
787,363.1819,787
788,364.0467,788
789,364.0853,789
790,364.1551,790
791,365.0516,791
792,365.0956,792
793,365.108,793
794,365.1355,794
795,365.181,795
796,365.1971,796
797,365.3421,797
798,366.0422,798
799,366.1414,799
800,367.0137,800
801,367.2488,801
802,367.2633,802
803,368.1711,803
804,370.131,804
805,370.1656,805
806,371.0435,806
807,371.1146,807
808,371.1496,808
809,372.1962,809
810,375.1459,810
811,375.2912,811
812,376.0306,812
813,377.1255,813
814,377.1942,814
815,377.2317,815
816,378.047,816
817,378.1515,817
818,379.1605,818
819,379.2507,819
820,380.1547,820
821,380.9945,821
822,381.1548,822
823,381.1812,823
824,381.3731,824
825,381.9983,825
826,382.1517,826
827,383.0452,827
828,383.0635,828
829,383.0772,829
830,383.0993,830
831,383.3168,831
832,384.0939,832
833,385.0913,833
834,385.1305,834
835,385.259,835
836,387.0575,836
837,387.107,837
838,387.1673,838
839,391.086,839
840,391.1022,840
841,391.1236,841
842,391.2028,842
843,391.2267,843
844,392.9912,844
845,393.1349,845
846,393.1785,846
847,394.0422,847
848,395.1131,848
849,395.3316,849
850,396.9876,850
851,397.1128,851
852,397.1299,852
853,397.9879,853
854,399.1397,854
855,399.3261,855
856,401.0877,856
857,401.1237,857
858,401.1444,858
859,401.2347,859
860,402.2085,860
861,403.0106,861
862,403.14,862
863,403.1761,863
864,405.1188,864
865,405.2646,865
866,406.2414,866
867,407.2226,867
868,407.2951,868
869,409.0561,869
870,409.1308,870
871,409.2352,871
872,409.4048,872
873,411.2916,873
874,411.3473,874
875,414.0907,875
876,415.1607,876
877,415.1969,877
878,415.3217,878
879,415.3576,879
880,425.1434,880
881,427.0902,881
882,427.1976,882
883,427.2841,883
884,427.3059,884
885,429.1914,885
886,429.2302,886
887,431.207,887
888,431.3154,888
889,431.9867,889
890,432.1079,890
891,433.3095,891
892,433.3322,892
893,434.0462,893
894,435.1806,894
895,435.2509,895
896,435.2587,896
897,437.1831,897
898,437.2351,898
899,439.1759,899
900,441.1396,900
901,441.1582,901
902,441.3358,902
903,441.3565,903
904,443.1138,904
905,443.1703,905
906,443.2088,906
907,443.3033,907
908,445.1145,908
909,445.1866,909
910,445.3312,910
911,449.1078,911
912,449.1731,912
913,452.2775,913
914,455.1709,914
915,455.2429,915
916,455.4097,916
917,461.1818,917
918,462.1775,918
919,465.226,919
920,465.2491,920
921,468.1463,921
922,470.1803,922
923,471.3466,923
924,472.1478,924
925,473.1084,925
926,473.2191,926
927,473.233,927
928,474.2855,928
929,475.0902,929
930,475.233,930
931,476.0976,931
932,477.0481,932
933,477.103,933
934,477.2141,934
935,485.3258,935
936,489.2125,936
937,491.1178,937
938,498.0498,938
939,499.1274,939
940,499.1591,940
941,501.1249,941
942,503.1616,942
943,504.3086,943
944,505.1723,944
945,505.2741,945
946,507.1007,946
947,507.1136,947
948,508.1651,948
949,509.058,949
950,509.1262,950
951,509.255,951
952,510.2526,952
953,510.2647,953
954,511.1598,954
955,511.306,955
956,512.1719,956
957,512.2679,957
958,513.2854,958
959,514.2839,959
960,515.0504,960
961,515.0812,961
962,515.1927,962
963,516.2157,963
964,517.2799,964
965,518.3269,965
966,519.1863,966
967,519.2234,967
968,520.255,968
969,520.3391,969
970,521.2048,970
971,521.2325,971
972,521.2694,972
973,522.3544,973
974,522.9488,974
975,523.1812,975
976,523.2848,976
977,523.9545,977
978,525.2786,978
979,527.1208,979
980,528.2655,980
981,529.1486,981
982,529.462,982
983,530.1961,983
984,535.1459,984
985,535.1758,985
986,535.2176,986
987,535.3404,987
988,537.4876,988
989,539.3018,989
990,541.1218,990
991,541.2431,991
992,541.2642,992
993,543.2447,993
994,545.3469,994
995,545.3866,995
996,548.1349,996
997,549.1368,997
998,550.2439,998
999,551.3055,999
1000,553.9237,1000
1001,557.2739,1001
1002,557.4198,1002
1003,561.1762,1003
1004,561.2563,1004
1005,563.1034,1005
1006,563.3723,1006
1007,565.1357,1007
1008,565.2877,1008
1009,567.4198,1009
1010,568.9903,1010
1011,569.2762,1011
1012,569.3491,1012
1013,573.2333,1013
1014,574.387,1014
1015,577.172,1015
1016,577.2456,1016
1017,578.2466,1017
1018,578.8876,1018
1019,579.2095,1019
1020,579.304,1020
1021,580.2599,1021
1022,581.2035,1022
1023,585.3798,1023
1024,586.2196,1024
1025,587.2501,1025
1026,588.1847,1026
1027,591.1338,1027
1028,591.3894,1028
1029,593.1286,1029
1030,593.1526,1030
1031,595.3797,1031
1032,599.2124,1032
1033,603.2397,1033
1034,603.4247,1034
1035,607.2451,1035
1036,609.3793,1036
1037,611.1215,1037
1038,611.3788,1038
1039,613.3052,1039
1040,619.168,1040
1041,619.2881,1041
1042,619.5464,1042
1043,621.1112,1043
1044,621.4378,1044
1045,622.2792,1045
1046,624.1322,1046
1047,625.3046,1047
1048,627.1561,1048
1049,629.0924,1049
1050,633.2559,1050
1051,634.6153,1051
1052,638.1649,1052
1053,639.4042,1053
1054,641.1564,1054
1055,642.9626,1055
1056,646.3595,1056
1057,646.6134,1057
1058,647.5752,1058
1059,648.6278,1059
1060,651.1544,1060
1061,657.2532,1061
1062,658.4449,1062
1063,659.4188,1063
1064,659.4662,1064
1065,661.1578,1065
1066,661.3597,1066
1067,664.6623,1067
1068,669.1229,1068
1069,669.1666,1069
1070,671.465,1070
1071,673.591,1071
1072,674.5113,1072
1073,678.4347,1073
1074,679.1882,1074
1075,681.1692,1075
1076,683.2703,1076
1077,685.4842,1077
1078,687.4956,1078
1079,688.4914,1079
1080,689.5106,1080
1081,689.6107,1081
1082,690.5087,1082
1083,691.1023,1083
1084,691.3647,1084
1085,692.1992,1085
1086,693.5841,1086
1087,695.4643,1087
1088,695.5778,1088
1089,696.4962,1089
1090,697.4794,1090
1091,697.5931,1091
1092,699.4962,1092
1093,701.5594,1093
1094,702.2466,1094
1095,703.3316,1095
1096,703.5764,1096
1097,707.197,1097
1098,713.4118,1098
1099,713.5107,1099
1100,714.5067,1100
1101,714.5693,1101
1102,715.5384,1102
1103,716.5215,1103
1104,719.4675,1104
1105,721.4828,1105
1106,723.1921,1106
1107,726.5433,1107
1108,727.5756,1108
1109,729.5911,1109
1110,730.5413,1110
1111,742.467,1111
1112,745.5016,1112
1113,746.5116,1113
1114,754.6119,1114
1115,756.4624,1115
1116,756.5542,1116
1117,763.1441,1117
1118,763.5512,1118
1119,772.4903,1119
1120,772.5283,1120
1121,774.543,1121
1122,774.6391,1122
1123,776.5596,1123
1124,779.5974,1124
1125,780.5564,1125
1126,781.476,1126
1127,781.6363,1127
1128,791.4643,1128
1129,791.582,1129
1130,798.6011,1130
1131,799.4511,1131
1132,800.6548,1132
1133,801.463,1133
1134,802.631,1134
1135,802.6701,1135
1136,806.5469,1136
1137,806.5688,1137
1138,810.4783,1138
1139,810.6823,1139
1140,812.3594,1140
1141,814.5592,1141
1142,814.6704,1142
1143,821.4196,1143
1144,826.4662,1144
1145,828.3534,1145
1146,830.3698,1146
1147,833.6817,1147
1148,838.6324,1148
1149,841.4236,1149
1150,847.6609,1150
1151,850.4876,1151
1152,853.3721,1152
1153,853.4959,1153
1154,854.6664,1154
1155,874.6313,1155
1156,875.3917,1156
1157,878.5166,1157
1158,882.4287,1158
1159,883.4353,1159
1160,887.5658,1160
1161,892.5326,1161
1162,900.145,1162
1163,904.2296,1163
1164,906.5501,1164
1165,909.4492,1165
1166,912.1947,1166
1167,913.4421,1167
1168,924.1641,1168
1169,925.5142,1169
1170,925.6238,1170
1171,934.5792,1171
1172,939.4229,1172
1173,939.5018,1173
1174,941.518,1174
1175,945.512,1175
1176,947.4833,1176
1177,949.4266,1177
1178,949.729,1178
1179,953.4396,1179
1180,959.5226,1180
1181,969.4527,1181
1182,972.2767,1182
1183,973.5422,1183
1184,974.2923,1184
1185,974.4907,1185
1186,990.525,1186
