sample_col_name,group_label,batch_id,merged_sample_id,sample_type
1193,1,15,bioheart::1265,formal_or_unknown
1194,0,15,bioheart::1266,formal_or_unknown
1195,0,15,bioheart::1267,formal_or_unknown
Pool,QC,15,bioheart::1268,qc
1196,1,15,bioheart::1269,formal_or_unknown
1198,1,15,bioheart::1270,formal_or_unknown
1200,0,15,bioheart::1271,formal_or_unknown
1190,1,15,bioheart::1272,formal_or_unknown
1201,1,15,bioheart::1273,formal_or_unknown
1203,0,15,bioheart::1274,formal_or_unknown
1204,0,15,bioheart::1275,formal_or_unknown
Pool,QC,15,bioheart::1276,qc
1208,0,15,bioheart::1277,formal_or_unknown
1209,0,15,bioheart::1278,formal_or_unknown
1210,1,15,bioheart::1279,formal_or_unknown
1212,1,15,bioheart::1280,formal_or_unknown
1213,0,15,bioheart::1281,formal_or_unknown
1214,0,15,bioheart::1282,formal_or_unknown
1215,0,15,bioheart::1283,formal_or_unknown
1216,0,15,bioheart::1284,formal_or_unknown
Pool,QC,15,bioheart::1285,qc
1218,0,15,bioheart::1286,formal_or_unknown
1219,0,15,bioheart::1287,formal_or_unknown
1220,0,15,bioheart::1288,formal_or_unknown
1222,0,15,bioheart::1289,formal_or_unknown
1224,1,15,bioheart::1290,formal_or_unknown
1225,1,15,bioheart::1291,formal_or_unknown
1226,0,15,bioheart::1292,formal_or_unknown
1227,1,15,bioheart::1293,formal_or_unknown
1228,0,15,bioheart::1294,formal_or_unknown
1230,0,15,bioheart::1295,formal_or_unknown
Pool,QC,15,bioheart::1296,qc
1231,0,15,bioheart::1297,formal_or_unknown
1232,0,15,bioheart::1298,formal_or_unknown
1233,1,15,bioheart::1299,formal_or_unknown
