sample_col_name,INDEX,FILE_NAME,FILE_CODE,SAMPLE_NAME,LABEL,SEQUENCE,sample_type,batch_id,group_label
150 / P1_SRM_2048,150,20200219_Harm2_4GHz_0150.d,20200318234609698-2489684,20200219_Plate1_014,P1_SRM_2048,P001:190 seq1,srm,Batch4_0219 DATA,P1_SRM_2048
151 / water,151,20200219_Harm2_4GHz_0151.d,20200318234610743-2489685,ctrl_p01_c1,water,P001:191 seq1 control,water,Batch4_0219 DATA,water
152 / P1_AA_0004,152,20200219_Harm2_4GHz_0152.d,20200318234611735-2489686,20200219_Plate1_046,P1_AA_0004,P001:193 seq1,formal_or_unknown,Batch4_0219 DATA,P1_AA_0004
153 / P1_AA_0004,153,20200219_Harm2_4GHz_0153.d,20200318234612868-2489687,20200219_Plate1_046,P1_AA_0004,P001:194 seq1,formal_or_unknown,Batch4_0219 DATA,P1_AA_0004
154 / P1_AA_0004,154,20200219_Harm2_4GHz_0154.d,20200318234613919-2489688,20200219_Plate1_046,P1_AA_0004,P001:195 seq1,formal_or_unknown,Batch4_0219 DATA,P1_AA_0004
155 / water,155,20200219_Harm2_4GHz_0155.d,20200318234615012-2489689,ctrl_p01_c1,water,P001:196 seq1 control,water,Batch4_0219 DATA,water
156 / water,156,20200219_Harm2_4GHz_0156.d,20200318234616072-2489690,ctrl_p01_c2,water,P001:197 seq1 control,water,Batch4_0219 DATA,water
157 / P1_AA_1024,157,20200219_Harm2_4GHz_0157.d,20200318234617172-2489691,20200219_Plate1_056,P1_AA_1024,P001:198 seq1,formal_or_unknown,Batch4_0219 DATA,P1_AA_1024
158 / P1_AA_1024,158,20200219_Harm2_4GHz_0158.d,20200318234618248-2489692,20200219_Plate1_056,P1_AA_1024,P001:199 seq1,formal_or_unknown,Batch4_0219 DATA,P1_AA_1024
159 / P1_AA_1024,159,20200219_Harm2_4GHz_0159.d,20200318234619288-2489693,20200219_Plate1_056,P1_AA_1024,P001:200 seq1,formal_or_unknown,Batch4_0219 DATA,P1_AA_1024
160 / water,160,20200219_Harm2_4GHz_0160.d,20200318234620281-2489694,ctrl_p01_c1,water,P001:201 seq1 control,water,Batch4_0219 DATA,water
161 / P1_FA_0016,161,20200219_Harm2_4GHz_0161.d,20200318234621347-2489695,20200219_Plate1_063,P1_FA_0016,P001:203 seq1,formal_or_unknown,Batch4_0219 DATA,P1_FA_0016
162 / P1_FA_0016,162,20200219_Harm2_4GHz_0162.d,20200318234622464-2489696,20200219_Plate1_063,P1_FA_0016,P001:204 seq1,formal_or_unknown,Batch4_0219 DATA,P1_FA_0016
163 / P1_FA_0016,163,20200219_Harm2_4GHz_0163.d,20200318234623482-2489697,20200219_Plate1_063,P1_FA_0016,P001:205 seq1,formal_or_unknown,Batch4_0219 DATA,P1_FA_0016
164 / water,164,20200219_Harm2_4GHz_0164.d,20200318234624503-2489698,ctrl_p01_c1,water,P001:206 seq1 control,water,Batch4_0219 DATA,water
165 / water,165,20200219_Harm2_4GHz_0165.d,20200318234625554-2489699,ctrl_p01_c2,water,P001:207 seq1 control,water,Batch4_0219 DATA,water
166 / P1_SRM_0064,166,20200219_Harm2_4GHz_0166.d,20200318234626560-2489700,20200219_Plate1_008,P1_SRM_0064,P001:208 seq1,srm,Batch4_0219 DATA,P1_SRM_0064
167 / P1_SRM_0064,167,20200219_Harm2_4GHz_0167.d,20200318234627634-2489701,20200219_Plate1_008,P1_SRM_0064,P001:209 seq1,srm,Batch4_0219 DATA,P1_SRM_0064
168 / P1_SRM_0064,168,20200219_Harm2_4GHz_0168.d,20200318234628662-2489702,20200219_Plate1_008,P1_SRM_0064,P001:210 seq1,srm,Batch4_0219 DATA,P1_SRM_0064
169 / water,169,20200219_Harm2_4GHz_0169.d,20200318234629672-2489703,ctrl_p01_c1,water,P001:211 seq1 control,water,Batch4_0219 DATA,water
170 / water,170,20200219_Harm2_4GHz_0170.d,20200318234630775-2489704,ctrl_p01_c2,water,P001:212 seq1 control,water,Batch4_0219 DATA,water
171 / P1_FA_0128,171,20200219_Harm2_4GHz_0171.d,20200318234631833-2489705,20200219_Plate1_067,P1_FA_0128,P001:213 seq1,formal_or_unknown,Batch4_0219 DATA,P1_FA_0128
172 / P1_FA_0128,172,20200219_Harm2_4GHz_0172.d,20200318234632994-2489706,20200219_Plate1_067,P1_FA_0128,P001:214 seq1,formal_or_unknown,Batch4_0219 DATA,P1_FA_0128
173 / P1_FA_0128,173,20200219_Harm2_4GHz_0173.d,20200318234634058-2489707,20200219_Plate1_067,P1_FA_0128,P001:215 seq1,formal_or_unknown,Batch4_0219 DATA,P1_FA_0128
174 / water,174,20200219_Harm2_4GHz_0174.d,20200318234635154-2489708,ctrl_p01_c1,water,P001:216 seq1 control,water,Batch4_0219 DATA,water
175 / water,175,20200219_Harm2_4GHz_0175.d,20200318234636379-2489709,ctrl_p01_c1,water,P001:221 seq1 control,water,Batch4_0219 DATA,water
176 / water,176,20200219_Harm2_4GHz_0176.d,20200318234637512-2489710,ctrl_p01_c2,water,P001:222 seq1 control,water,Batch4_0219 DATA,water
177 / P1_PP_0512,177,20200219_Harm2_4GHz_0177.d,20200318234638677-2489711,20200219_Plate1_083,P1_PP_0512,P001:223 seq1,formal_or_unknown,Batch4_0219 DATA,P1_PP_0512
178 / P1_PP_0512,178,20200219_Harm2_4GHz_0178.d,20200318234639983-2489712,20200219_Plate1_083,P1_PP_0512,P001:224 seq1,formal_or_unknown,Batch4_0219 DATA,P1_PP_0512
179 / P1_PP_0512,179,20200219_Harm2_4GHz_0179.d,20200318234641284-2489713,20200219_Plate1_083,P1_PP_0512,P001:225 seq1,formal_or_unknown,Batch4_0219 DATA,P1_PP_0512
180 / water,180,20200219_Harm2_4GHz_0180.d,20200318234642953-2489714,ctrl_p01_c1,water,P001:226 seq1 control,water,Batch4_0219 DATA,water
181 / P1_FA_0002,181,20200219_Harm2_4GHz_0181.d,20200318234644164-2489715,20200219_Plate1_059,P1_FA_0002,P001:228 seq1,formal_or_unknown,Batch4_0219 DATA,P1_FA_0002
182 / P1_FA_0002,182,20200219_Harm2_4GHz_0182.d,20200318234645584-2489716,20200219_Plate1_059,P1_FA_0002,P001:229 seq1,formal_or_unknown,Batch4_0219 DATA,P1_FA_0002
183 / P1_FA_0002,183,20200219_Harm2_4GHz_0183.d,20200318234646767-2489717,20200219_Plate1_059,P1_FA_0002,P001:230 seq1,formal_or_unknown,Batch4_0219 DATA,P1_FA_0002
184 / water,184,20200219_Harm2_4GHz_0184.d,20200318234648127-2489718,ctrl_p01_c1,water,P001:231 seq1 control,water,Batch4_0219 DATA,water
185 / water,185,20200219_Harm2_4GHz_0185.d,20200318234649449-2489719,ctrl_p01_c2,water,P001:232 seq1 control,water,Batch4_0219 DATA,water
186 / P1_PP_0032,186,20200219_Harm2_4GHz_0186.d,20200318234650722-2489720,20200219_Plate1_079,P1_PP_0032,P001:233 seq1,formal_or_unknown,Batch4_0219 DATA,P1_PP_0032
187 / P1_PP_0032,187,20200219_Harm2_4GHz_0187.d,20200318234651827-2489721,20200219_Plate1_079,P1_PP_0032,P001:234 seq1,formal_or_unknown,Batch4_0219 DATA,P1_PP_0032
188 / P1_PP_0032,188,20200219_Harm2_4GHz_0188.d,20200318234653043-2489722,20200219_Plate1_079,P1_PP_0032,P001:235 seq1,formal_or_unknown,Batch4_0219 DATA,P1_PP_0032
189 / water,189,20200219_Harm2_4GHz_0189.d,20200318234654224-2489723,ctrl_p01_c1,water,P001:236 seq1 control,water,Batch4_0219 DATA,water
190 / water,190,20200219_Harm2_4GHz_0190.d,20200318234655360-2489724,ctrl_p01_c2,water,P001:237 seq1 control,water,Batch4_0219 DATA,water
191 / P1_SRM_0016,191,20200219_Harm2_4GHz_0191.d,20200318234656450-2489725,20200219_Plate1_005,P1_SRM_0016,P001:238 seq1,srm,Batch4_0219 DATA,P1_SRM_0016
192 / P1_SRM_0016,192,20200219_Harm2_4GHz_0192.d,20200318234657652-2489726,20200219_Plate1_005,P1_SRM_0016,P001:239 seq1,srm,Batch4_0219 DATA,P1_SRM_0016
193 / P1_SRM_0016,193,20200219_Harm2_4GHz_0193.d,20200318234658810-2489727,20200219_Plate1_005,P1_SRM_0016,P001:240 seq1,srm,Batch4_0219 DATA,P1_SRM_0016
194 / water,194,20200219_Harm2_4GHz_0194.d,20200318234659948-2489728,ctrl_p01_c1,water,P001:241 seq1 control,water,Batch4_0219 DATA,water
195 / water,195,20200219_Harm2_4GHz_0195.d,20200318234701112-2489729,ctrl_p01_c2,water,P001:242 seq1 control,water,Batch4_0219 DATA,water
196 / water,196,20200219_Harm2_4GHz_0196.d,20200318234702188-2489730,ctrl_p01_c1,water,P001:246 seq1 control,water,Batch4_0219 DATA,water
197 / water,197,20200219_Harm2_4GHz_0197.d,20200318234703226-2489731,ctrl_p01_c2,water,P001:247 seq1 control,water,Batch4_0219 DATA,water
198 / P1_AA_0256,198,20200219_Harm2_4GHz_0198.d,20200318234704288-2489732,20200219_Plate1_053,P1_AA_0256,P001:248 seq1,formal_or_unknown,Batch4_0219 DATA,P1_AA_0256
199 / P1_AA_0256,199,20200219_Harm2_4GHz_0199.d,20200318234705331-2489733,20200219_Plate1_053,P1_AA_0256,P001:249 seq1,formal_or_unknown,Batch4_0219 DATA,P1_AA_0256
200 / P1_AA_0256,200,20200219_Harm2_4GHz_0200.d,20200318234706364-2489734,20200219_Plate1_053,P1_AA_0256,P001:250 seq1,formal_or_unknown,Batch4_0219 DATA,P1_AA_0256
201 / water,201,20200219_Harm2_4GHz_0201.d,20200318234707438-2489735,ctrl_p01_c1,water,P001:251 seq1 control,water,Batch4_0219 DATA,water
202 / P1_Bio_0001,202,20200219_Harm2_4GHz_0202.d,20200318234708575-2489736,20200219_Plate1_029,P1_Bio_0001,P001:253 seq1,formal_or_unknown,Batch4_0219 DATA,P1_Bio_0001
203 / P1_Bio_0001,203,20200219_Harm2_4GHz_0203.d,20200318234710116-2489737,20200219_Plate1_029,P1_Bio_0001,P001:254 seq1,formal_or_unknown,Batch4_0219 DATA,P1_Bio_0001
204 / P1_Bio_0001,204,20200219_Harm2_4GHz_0204.d,20200318234711748-2489738,20200219_Plate1_029,P1_Bio_0001,P001:255 seq1,formal_or_unknown,Batch4_0219 DATA,P1_Bio_0001
205 / water,205,20200219_Harm2_4GHz_0205.d,20200318234713215-2489739,ctrl_p01_c1,water,P001:256 seq1 control,water,Batch4_0219 DATA,water
206 / water,206,20200219_Harm2_4GHz_0206.d,20200318234714763-2489740,ctrl_p01_c2,water,P001:257 seq1 control,water,Batch4_0219 DATA,water
207 / P1_Full_0032,207,20200219_Harm2_4GHz_0207.d,20200318234716103-2489741,20200219_Plate1_021,P1_Full_0032,P001:258 seq1,formal_or_unknown,Batch4_0219 DATA,P1_Full_0032
208 / P1_Full_0032,208,20200219_Harm2_4GHz_0208.d,20200318234717600-2489742,20200219_Plate1_021,P1_Full_0032,P001:259 seq1,formal_or_unknown,Batch4_0219 DATA,P1_Full_0032
209 / P1_Full_0032,209,20200219_Harm2_4GHz_0209.d,20200318234718970-2489743,20200219_Plate1_021,P1_Full_0032,P001:260 seq1,formal_or_unknown,Batch4_0219 DATA,P1_Full_0032
210 / water,210,20200219_Harm2_4GHz_0210.d,20200318234720088-2489744,ctrl_p01_c1,water,P001:261 seq1 control,water,Batch4_0219 DATA,water
211 / water,211,20200219_Harm2_4GHz_0211.d,20200318234721397-2489745,ctrl_p01_c2,water,P001:262 seq1 control,water,Batch4_0219 DATA,water
212 / P1_Full_0256,212,20200219_Harm2_4GHz_0212.d,20200318234722513-2489746,20200219_Plate1_025,P1_Full_0256,P001:263 seq1,formal_or_unknown,Batch4_0219 DATA,P1_Full_0256
213 / P1_Full_0256,213,20200219_Harm2_4GHz_0213.d,20200318234723597-2489747,20200219_Plate1_025,P1_Full_0256,P001:264 seq1,formal_or_unknown,Batch4_0219 DATA,P1_Full_0256
214 / P1_Full_0256,214,20200219_Harm2_4GHz_0214.d,20200318234724642-2489748,20200219_Plate1_025,P1_Full_0256,P001:265 seq1,formal_or_unknown,Batch4_0219 DATA,P1_Full_0256
215 / water,215,20200219_Harm2_4GHz_0215.d,20200318234725694-2489749,ctrl_p01_c1,water,P001:266 seq1 control,water,Batch4_0219 DATA,water
216 / P1_AA_0128,216,20200219_Harm2_4GHz_0216.d,20200318234726831-2489750,20200219_Plate1_052,P1_AA_0128,P001:268 seq1,formal_or_unknown,Batch4_0219 DATA,P1_AA_0128
217 / P1_AA_0128,217,20200219_Harm2_4GHz_0217.d,20200318234727888-2489751,20200219_Plate1_052,P1_AA_0128,P001:269 seq1,formal_or_unknown,Batch4_0219 DATA,P1_AA_0128
218 / P1_AA_0128,218,20200219_Harm2_4GHz_0218.d,20200318234728987-2489752,20200219_Plate1_052,P1_AA_0128,P001:270 seq1,formal_or_unknown,Batch4_0219 DATA,P1_AA_0128
219 / water,219,20200219_Harm2_4GHz_0219.d,20200318234730025-2489753,ctrl_p01_c1,water,P001:271 seq1 control,water,Batch4_0219 DATA,water
220 / P1_Bio_0064,220,20200219_Harm2_4GHz_0220.d,20200318234731053-2489754,20200219_Plate1_037,P1_Bio_0064,P001:273 seq1,formal_or_unknown,Batch4_0219 DATA,P1_Bio_0064
221 / P1_Bio_0064,221,20200219_Harm2_4GHz_0221.d,20200318234732193-2489755,20200219_Plate1_037,P1_Bio_0064,P001:274 seq1,formal_or_unknown,Batch4_0219 DATA,P1_Bio_0064
222 / P1_Bio_0064,222,20200219_Harm2_4GHz_0222.d,20200318234733325-2489756,20200219_Plate1_037,P1_Bio_0064,P001:275 seq1,formal_or_unknown,Batch4_0219 DATA,P1_Bio_0064
223 / water,223,20200219_Harm2_4GHz_0223.d,20200318234734448-2489757,ctrl_p01_c1,water,P001:276 seq1 control,water,Batch4_0219 DATA,water
224 / water,224,20200219_Harm2_4GHz_0224.d,20200318234735477-2489758,ctrl_p01_c2,water,P001:277 seq1 control,water,Batch4_0219 DATA,water
225 / P1_FA_0032,225,20200219_Harm2_4GHz_0225.d,20200318234736466-2489759,20200219_Plate1_064,P1_FA_0032,P001:278 seq1,formal_or_unknown,Batch4_0219 DATA,P1_FA_0032
226 / P1_FA_0032,226,20200219_Harm2_4GHz_0226.d,20200318234737496-2489760,20200219_Plate1_064,P1_FA_0032,P001:279 seq1,formal_or_unknown,Batch4_0219 DATA,P1_FA_0032
227 / P1_FA_0032,227,20200219_Harm2_4GHz_0227.d,20200318234738553-2489761,20200219_Plate1_064,P1_FA_0032,P001:280 seq1,formal_or_unknown,Batch4_0219 DATA,P1_FA_0032
228 / water,228,20200219_Harm2_4GHz_0228.d,20200318234739575-2489762,ctrl_p01_c1,water,P001:281 seq1 control,water,Batch4_0219 DATA,water
229 / water,229,20200219_Harm2_4GHz_0229.d,20200318234740582-2489763,ctrl_p01_c2,water,P001:282 seq1 control,water,Batch4_0219 DATA,water
230 / P1_Bio_0002,230,20200219_Harm2_4GHz_0230.d,20200318234741807-2489764,20200219_Plate1_031,P1_Bio_0002,P001:283 seq1,formal_or_unknown,Batch4_0219 DATA,P1_Bio_0002
231 / P1_Bio_0002,231,20200219_Harm2_4GHz_0231.d,20200318234743262-2489765,20200219_Plate1_031,P1_Bio_0002,P001:284 seq1,formal_or_unknown,Batch4_0219 DATA,P1_Bio_0002
232 / P1_Bio_0002,232,20200219_Harm2_4GHz_0232.d,20200318234744653-2489766,20200219_Plate1_031,P1_Bio_0002,P001:285 seq1,formal_or_unknown,Batch4_0219 DATA,P1_Bio_0002
233 / water,233,20200219_Harm2_4GHz_0233.d,20200318234746478-2489767,ctrl_p01_c1,water,P001:286 seq1 control,water,Batch4_0219 DATA,water
234 / water,234,20200219_Harm2_4GHz_0234.d,20200318234747797-2489768,ctrl_p01_c2,water,P001:287 seq1 control,water,Batch4_0219 DATA,water
235 / P1_AA_0016,235,20200219_Harm2_4GHz_0235.d,20200318234749150-2489769,20200219_Plate1_049,P1_AA_0016,P001:288 seq1,formal_or_unknown,Batch4_0219 DATA,P1_AA_0016
236 / P1_AA_0016,236,20200219_Harm2_4GHz_0236.d,20200318234750410-2489770,20200219_Plate1_049,P1_AA_0016,P001:289 seq1,formal_or_unknown,Batch4_0219 DATA,P1_AA_0016
237 / P1_AA_0016,237,20200219_Harm2_4GHz_0237.d,20200318234751517-2489771,20200219_Plate1_049,P1_AA_0016,P001:290 seq1,formal_or_unknown,Batch4_0219 DATA,P1_AA_0016
238 / water,238,20200219_Harm2_4GHz_0238.d,20200318234752864-2489772,ctrl_p01_c1,water,P001:291 seq1 control,water,Batch4_0219 DATA,water
239 / water,239,20200219_Harm2_4GHz_0239.d,20200318234754093-2489773,ctrl_p01_c2,water,P001:292 seq1 control,water,Batch4_0219 DATA,water
240 / P1_Full_1024,240,20200219_Harm2_4GHz_0240.d,20200318234755308-2489774,20200219_Plate1_027,P1_Full_1024,P001:293 seq1,formal_or_unknown,Batch4_0219 DATA,P1_Full_1024
241 / P1_Full_1024,241,20200219_Harm2_4GHz_0241.d,20200318234756697-2489775,20200219_Plate1_027,P1_Full_1024,P001:294 seq1,formal_or_unknown,Batch4_0219 DATA,P1_Full_1024
242 / P1_Full_1024,242,20200219_Harm2_4GHz_0242.d,20200318234758108-2489776,20200219_Plate1_027,P1_Full_1024,P001:295 seq1,formal_or_unknown,Batch4_0219 DATA,P1_Full_1024
243 / water,243,20200219_Harm2_4GHz_0243.d,20200318234759379-2489777,ctrl_p01_c1,water,P001:296 seq1 control,water,Batch4_0219 DATA,water
244 / P1_FA_0004,244,20200219_Harm2_4GHz_0244.d,20200318234800613-2489778,20200219_Plate1_061,P1_FA_0004,P001:298 seq1,formal_or_unknown,Batch4_0219 DATA,P1_FA_0004
245 / P1_FA_0004,245,20200219_Harm2_4GHz_0245.d,20200318234801816-2489779,20200219_Plate1_061,P1_FA_0004,P001:299 seq1,formal_or_unknown,Batch4_0219 DATA,P1_FA_0004
