ionIdx,ionMz,ionAverageInt,mz delta,formula,ion,label (bona fide),HMDB ids,KEGG ids,other ids
617,305.0794558623944,4099.110515170927,-0.0008425811444112696,C16H13O5,.F(-) [+1],"3,5,7-trihydroxy-2-(3-methoxyphenyl)-1_x001A__x001A_-chromen-1-ylium",HMDB0125118; HMDB0128112,,
618,305.13988799724945,4857.997428209031,-0.0004414972494828362,C17H22O5,-H(-),Naematolone,HMDB0035781; HMDB0036487; HMDB0036643; HMDB0134974; HMDB0134975; HMDB0134976; HMDB0134977; HMDB0134979; HMDB0134980; HMDB0134982; HMDB35781; HMDB36487; HMDB36643,C09499,
619,305.2485591456385,40229.40436598613,4.3554361468522984e-05,C20H34O2,-H(-),"8,11,14-Eicosatrienoic acid",HMDB0002925; HMDB0010378; HMDB0031058; HMDB0036835; HMDB0060039; HMDB02925; HMDB06735; HMDB10378; HMDB31058; HMDB36835; HMDB60039,C03242; C16522,; CHEBI:1306412; CHEBI:53460; CHEBI:53486
620,306.0269485704613,2209.4530062003555,-0.0007882704612711677,C5H15N3O8P2,-H(-),Histamine Phosphate,HMDB0014805; HMDB14805,,; CHEBI:51193
621,306.04764713884003,2083.666444024339,0.0020120611600304983,C9H14N3O7P,-H(-),dCMP,HMDB0001202; HMDB01202,C00239,CHEBI:15918
622,306.09064958885324,3823.756259647244,0.0011354111467767325,C14H17N3O3S,-H(-),Cysteinyl-Tryptophan,HMDB0028786; HMDB0029080; HMDB28786; HMDB29080,,
622,306.09064958885324,3823.756259647244,0.0005369345842609619,C12H18O9,-H(-) [+1],Starch acetate,HMDB0029891; HMDB29891,,
623,306.1088549988783,4985.398532338696,0.0006885011216581916,C14H17N3O5,-H(-),"2-cyano-3-(3,4-dihydroxy-5-nitrophenyl)-N,N-diethylpropanamide",HMDB0142220,,
624,306.160075507032,1743.8965164411675,0.0011095929680209338,C19H21N3O,-H(-),Zolpidem,HMDB0005023; HMDB0015670; HMDB0240220; HMDB05023; HMDB15670,C07219,; CHEBI:10125; CHEBI:135308; CHEBI:775698
624,306.160075507032,1743.8965164411675,-0.0008653019538655826,C18H22O3,.F(-) [+1],16b-Hydroxyestrone,HMDB0000313; HMDB0000335; HMDB0000343; HMDB0000406; HMDB0005895; HMDB00313; HMDB00335; HMDB00343; HMDB00406; HMDB0060084; HMDB0060085; HMDB05895; HMDB60084; HMDB60085,C05298; C05300; C14383,; CHEBI:1150238; CHEBI:1156; CHEBI:776
625,307.1569156450357,7138.855978165312,-0.0018191450357107897,C17H24O5,-H(-),ACRL Toxin II,HMDB0030496; HMDB0035724; HMDB0036489; HMDB30496; HMDB35724; HMDB36489,,
626,307.1714957449252,3699.5402393029503,-0.0011430449252429753,C21H24O2,-H(-),Gestrinone,HMDB0002720; HMDB02720,,; CHEBI:1309273
626,307.1714957449252,3699.5402393029503,-2.449251610414649e-07,C18H24O3,.F(-),Estriol,HMDB0000153; HMDB0000338; HMDB0000347; HMDB0000356; HMDB0000431; HMDB0005896; HMDB00153; HMDB00338; HMDB00347; HMDB00356; HMDB0040864; HMDB00431; HMDB0060353; HMDB0060999; HMDB0062741; HMDB03962; HMDB05896; HMDB40864; HMDB60353; HMDB60999; HMDB62741,C05141; C05301; C14209,; CHEBI:1150237; CHEBI:27974; CHEBI:28744; CHEBI:87598; CHEBI:87620
627,307.19166963069335,5148.064050658046,-0.00018773069336930348,C18H28O4,-H(-),Methylgingerol,HMDB0029852; HMDB0031471; HMDB0032664; HMDB0033243; HMDB0034781; HMDB0040867; HMDB29852; HMDB31471; HMDB32664; HMDB33243; HMDB34781; HMDB40867,C10373,; CHEBI:65842
627,307.19166963069335,5148.064050658046,0.0009550693066557869,C15H28O5,.F(-),6-Hydroxypentadecanedioic acid,HMDB0031885; HMDB31885,,
628,307.26447952564655,29450.16361119583,-0.00022682564656406612,C20H36O2,-H(-),Eicosadienoic acid,HMDB0005060; HMDB0036827; HMDB0061864; HMDB0062432; HMDB05060; HMDB36827; HMDB61864; HMDB62432,C09183; C16525,; CHEBI:603631; CHEBI:78706; CHEBI:9053
629,308.0779049126757,3778.491639714299,-0.00033021267569210977,C14H15NO7,-H(-),Inodxyl glucuronide,HMDB0010319; HMDB0040830; HMDB0059804; HMDB10319; HMDB40830; HMDB59804,C03033,
629,308.0779049126757,3778.491639714299,0.0008125873243329806,C11H15NO8,.F(-),N-Succinyl-2-amino-6-ketopimelate,HMDB0012266; HMDB12266,C04462,CHEBI:35266
630,308.10211502232806,7024.651063162728,-0.0007309223280458355,C14H17N2O6,-H(-),Tyrosyl-Glutamate,HMDB0029104; HMDB29104,,
630,308.10211502232806,7024.651063162728,-0.0009307223280643484,C9H15N5O6,.F(-),"2-Amino-4-oxo-6-(1'',2'',3''-trihydroxypropyl)-diquinoid-7,8-dihydroxypterin",HMDB0012144; HMDB12144,C05253,
631,308.18683173805965,1544.2372890170786,-0.00010083805966587533,C17H27NO4,-H(-),Nadolol,HMDB0015334; HMDB0015345; HMDB15334; HMDB15345,C07915,; CHEBI:127570; CHEBI:6897
632,308.97728285526983,8088.538838322699,0.0009242447301858192,C5H12O11P2,-H(-),"Ribose 1,5-bisphosphate",HMDB0011688; HMDB11688,C01151,CHEBI:17994
633,309.0187662782464,3959.332770483682,-0.000935678246378302,C14H15O2PS2,-H(-),"O-Ethyl S,S-diphenyl phosphorodithioate",HMDB0031781; HMDB31781,C14436,CHEBI:34735
634,309.08192639670744,7650.174909649088,0.0007931032925512227,C11H18O10,-H(-),"6-[2-carboxy-2-(hydroxymethyl)-2-methylethoxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",HMDB0127649; HMDB0127650,,
635,309.22259686296275,4154.115821520429,-0.00020876296269989325,C22H30O,-H(-),Desogestrel,HMDB0014449; HMDB14449,C07629,CHEBI:4453
635,309.22259686296275,4154.115821520429,0.0009340370372683537,C19H30O2,.F(-),Androsterone,HMDB0000031; HMDB0000365; HMDB0000490; HMDB0000546; HMDB0002961; HMDB00031; HMDB0003818; HMDB0005849; HMDB0006770; HMDB00365; HMDB0037711; HMDB00490; HMDB00546; HMDB02961; HMDB03818; HMDB05849; HMDB06770; HMDB37711,C00523; C03917; C04295; C04373; C05293; C07635; C14210,; CHEBI:16032; CHEBI:16330; CHEBI:2710; CHEBI:28195; CHEBI:428206; CHEBI:428213; CHEBI:542034
636,309.24467144621997,4467.873459884856,-0.0011541462199602393,C19H34O3,-H(-),(R)-2-Hydroxysterculic acid,HMDB0031060; HMDB31060,,
637,309.28017889042104,36311.25281348112,-0.00027619042106152847,C20H38O2,-H(-),C20:1,HMDB0002231; HMDB0034296; HMDB0034451; HMDB0035159; HMDB0035572; HMDB0035573; HMDB0035574; HMDB0037127; HMDB02231; HMDB34296; HMDB34451; HMDB35159; HMDB35572; HMDB35573; HMDB35574; HMDB37127,C03425; C16526,; CHEBI:134474; CHEBI:134475; CHEBI:134479; CHEBI:32425
638,310.09822066086616,4261.8258464551345,-0.001625260866148892,C11H21NO7S,-H(-),N-(1-Deoxy-1-fructosyl)methionine,HMDB0037841; HMDB37841,,
639,310.1216476384895,3528.8535961950975,0.0014373615105114368,C14H21N3O3S,-H(-),Tolazamide,HMDB0014977; HMDB14977,,; CHEBI:156131
639,310.1216476384895,3528.8535961950975,-0.0007905384894684175,C14H17N3O4,.F(-),Serinyl-Tryptophan,HMDB0029050; HMDB0029092; HMDB29050; HMDB29092,,
639,310.1216476384895,3528.8535961950975,-0.00016403848945856225,C17H23NO2,.K/H-H(-),alpha-Terpinyl anthranilate,HMDB0038051; HMDB38051,,
640,310.2030218552399,2053.5313710322894,-0.000640955239930463,C17H29NO4,-H(-),"2-trans,4-cis-Decadienoylcarnitine",HMDB0013325; HMDB13325,,
641,311.07844829975096,5912.149305137459,-0.0012079997509317764,C14H16O8,-H(-),"6-(4-ethenyl-2-hydroxyphenoxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",HMDB0124976; HMDB0124977; HMDB0126429; HMDB0126430; HMDB0128031; HMDB0140804,,
641,311.07844829975096,5912.149305137459,4.2911186540095514e-05,C14H17NO5S,-H(-) [+1],4-Hydroxybenzyl isothiocyanate rhamnoside,HMDB0032801; HMDB32801,,
641,311.07844829975096,5912.149305137459,-6.519975096352937e-05,C11H16O9,.F(-),"6-[(3-carboxy-2-methylprop-2-en-1-yl)oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",HMDB0128928; HMDB0128929; HMDB0128931; HMDB0129115; HMDB0129116; HMDB0129118; HMDB0129119; HMDB0129121,,
642,311.11346469818295,13852.847234880308,0.0001610018170481453,C15H20O7,-H(-),Nivalenol,HMDB0004304; HMDB0031724; HMDB0034861; HMDB0135312; HMDB04304; HMDB31724; HMDB34861,C06080,
643,311.1318689764403,18068.254262842933,0.0017212235597412473,C17H20N4S,-H(-),Olanzapine,HMDB0005012; HMDB05012,C07322,CHEBI:7735
643,311.1318689764403,18068.254262842933,-0.0018442764402379908,C16H20O5,.F(-),"11,12-Dimethoxydihydrokawain",HMDB0030767; HMDB0037774; HMDB0037775; HMDB0094645; HMDB30767; HMDB37774; HMDB37775; HMDB94645,,; CHEBI:110179; CHEBI:132606
644,311.1388034675647,23384.42798707758,0.0013118324353058597,C18H20N2O3,-H(-),Phenylalanylphenylalanine,HMDB0013302; HMDB13302,,; CHEBI:356630
645,311.16925938830013,354171.3816424418,-0.0006213883000896203,C17H28O3S,-H(-),N-Undecylbenzenesulfonic acid,HMDB0032549; HMDB32549,,
646,311.22171480699296,20183.50948710483,0.0010670930070659779,C18H32O4,-H(-),13-L-Hydroperoxylinoleic acid,HMDB0003871; HMDB0004706; HMDB0006940; HMDB0010201; HMDB0010208; HMDB0010221; HMDB0040900; HMDB0062281; HMDB0062434; HMDB03871; HMDB04706; HMDB06940; HMDB10201; HMDB10208; HMDB10221; HMDB40900; HMDB62281; HMDB62434,C04717; C07338; C14827; C14831,; CHEBI:15655; CHEBI:15657; CHEBI:34485; CHEBI:34498
647,311.2958832870584,148854.44330959304,-0.00033058705844268843,C20H40O2,-H(-),"3D,7D,11D-Phytanic acid",HMDB0000417; HMDB0002212; HMDB0031318; HMDB0034156; HMDB0035672; HMDB0035673; HMDB00417; HMDB0062520; HMDB02212; HMDB31318; HMDB34156; HMDB35672; HMDB35673; HMDB62520,C06425,; CHEBI:28822; CHEBI:84936
648,312.0761760385722,3195.9905049062318,0.0010215614278195062,C11H15N5O4S,-H(-),(S)-5''-Deoxy-5''-(methylsulfinyl)adenosine,HMDB0033662; HMDB33662,,
649,312.2555500336588,3561.079934286428,-0.0011337336587757818,C18H35NO3,-H(-),Palmitoylglycine,HMDB0013034; HMDB13034,,; CHEBI:479285
650,313.0515186540281,5928.870942625109,0.00011424597192899455,C10H19O7PS,-H(-),Malaoxon,HMDB0060627; HMDB60627,,
651,313.1682012040121,33286.06187270619,0.00014009598788788935,C19H24NO3,-H(-),Lotusine,HMDB0033347; HMDB33347,C17567,
652,313.19205326578316,59557.29535500323,9.743421685470821e-05,C19H26N2O2,-H(-),Rhazidigenine Nb-oxide,HMDB0030263; HMDB30263,,
653,313.237567951264,14465.960130932055,0.0008639487360255771,C18H34O4,-H(-),Octadecanedioic acid,HMDB0000782; HMDB0004704; HMDB0004705; HMDB0031679; HMDB0041220; HMDB00782; HMDB04704; HMDB04705; HMDB31679; HMDB41220,C14828; C14829,; CHEBI:133086
654,314.06050124428924,2807.8022490034955,-1.6244289213318552e-05,C15H13N3O3S,-H(-),Oxfendazole,HMDB0031812; HMDB31812,,; CHEBI:35812
654,314.06050124428924,2807.8022490034955,0.00016770102325835978,C14H10N4O5,-H(-) [+1],Dantrolene,HMDB0015350; HMDB15350,C06939,CHEBI:775239
654,314.06050124428924,2807.8022490034955,-0.0006257560079916402,C13H14O9,-H(-) [+1],1-Salicylate glucuronide,HMDB0010313; HMDB0010314; HMDB0124994; HMDB0124995; HMDB0125174; HMDB0125175; HMDB0126557; HMDB0126558; HMDB0129406; HMDB10313; HMDB10314,,; CHEBI:895259
654,314.06050124428924,2807.8022490034955,0.0011265557107549284,C12H13N3O4S,.F(-),N4-Acetylsulfamethoxazole,HMDB0013854; HMDB13854,,; CHEBI:116400
655,314.09774921399537,11545.113475498358,-0.0008788139953708196,C16H17N3O2S,-H(-),"(1R*,3R*,3''S*)-1,2,3,4-Tetrahydro-1-(2-thio-3-pyrrolidinyl)-beta-carboline-3-carboxylic acid",HMDB0034767; HMDB34767,,
656,315.144831168196,13441.090893956662,9.453180405216699e-05,C15H24O7,-H(-),10-Hydroxy-8-nor-2-fenchanone glucoside,HMDB0033643; HMDB0035136; HMDB33643; HMDB35136,,
657,315.15940832677,8665.10601184593,0.0007735732299920528,C19H24O4,-H(-),Isopulegone caffeate,HMDB0029566; HMDB0134704; HMDB29566,,
658,315.19556334079095,16988.362771875003,0.0010039592090720362,C20H28O3,-H(-),2-Methoxyestradiol-3-methylether,HMDB0000344; HMDB0005079; HMDB0005832; HMDB0006254; HMDB0012451; HMDB0012452; HMDB0031773; HMDB00344; HMDB0034630; HMDB0034631; HMDB0034691; HMDB0035710; HMDB0036147; HMDB0036725; HMDB0036747; HMDB0036762; HMDB0038885; HMDB0039442; HMDB0039484; HMDB0041056; HMDB0041057; HMDB0060093; HMDB0061095; HMDB05079; HMDB05832; HMDB06254; HMDB12451; HMDB12452; HMDB31773; HMDB34630; HMDB34631; HMDB34691; HMDB35710; HMDB36147; HMDB36725; HMDB36747; HMDB36762; HMDB38885; HMDB39442; HMDB39484; HMDB41056; HMDB41057; HMDB60093; HMDB61095,C06093; C09066; C14717; C16677; C16679; C16680,; CHEBI:15610; CHEBI:545933; CHEBI:607727; CHEBI:63795; CHEBI:717733
659,315.25427473110295,6489.207465249138,-0.00019283110293599748,C18H36O4,-H(-),MG(0:0/15:0/0:0),HMDB0011532; HMDB0011563; HMDB0031008; HMDB0059633; HMDB0072849; HMDB0072862; HMDB0072865; HMDB0072878; HMDB11532; HMDB11563; HMDB31008; HMDB59633; HMDB72849; HMDB72862; HMDB72865; HMDB72878,C15988,; CHEBI:49254; CHEBI:710856
660,316.1926234225561,5983.664725790622,-0.000807122556068407,C19H27NO3,-H(-),Nateglinide,HMDB0014869; HMDB14869,C12508,CHEBI:146727
661,316.21127998129117,6642.989496328803,0.001665518708819036,C16H31NO5,-H(-),3-hydroxynonanoyl carnitine,HMDB0061635; HMDB61635,,
662,317.03282486341976,3384.854839227721,0.0008361365802898035,C12H14O8S,-H(-),"{[3-(6,7-dimethoxy-2H-1,3-benzodioxol-5-yl)prop-2-en-1-yl]oxy}sulfonic acid",HMDB0128688,,
663,317.05081381277773,2740.0031725268695,0.0006056872222757193,C12H14O10,-H(-),"3,4,5-trihydroxy-6-(2,4,6-trihydroxyphenoxy)oxane-2-carboxylic acid",HMDB0125319; HMDB0125320; HMDB0125321,,
664,317.1246592915835,9536.726337962162,0.0008686084165105967,C15H18N4O4,-H(-),Asparaginyl-Tryptophan,HMDB0028742; HMDB0028897; HMDB0029078; HMDB0029107; HMDB28742; HMDB28897; HMDB29078; HMDB29107,,
664,317.1246592915835,9536.726337962162,-0.0004908915834676009,C16H18N4S,.F(-),4''-N-desmethylolanzapine,HMDB0060959; HMDB60959,,
665,317.1750541811644,6379.668748493708,0.0007777188355930775,C19H26O4,-H(-),Ubiquinone-2,HMDB0006709; HMDB0030064; HMDB0031373; HMDB0035500; HMDB0039277; HMDB0134951; HMDB06709; HMDB30064; HMDB31373; HMDB35500; HMDB39277,C00399,; CHEBI:46372
666,317.21315825533685,10398.684665053826,-0.0009409553368300294,C20H30O3,-H(-),Leukotriene A4,HMDB0001337; HMDB0005081; HMDB0006027; HMDB0010202; HMDB0010205; HMDB0010209; HMDB0010210; HMDB0010212; HMDB0010217; HMDB0012534; HMDB0012611; HMDB0013633; HMDB0030101; HMDB0035116; HMDB0035311; HMDB0036698; HMDB0036706; HMDB0036712; HMDB0036713; HMDB0036724; HMDB0036752; HMDB0036806; HMDB0036839; HMDB0036930; HMDB0037523; HMDB0038521; HMDB0039012; HMDB0039716; HMDB0041058; HMDB0060053; HMDB0061114; HMDB0062222; HMDB0062293; HMDB0062296; HMDB0062408; HMDB01337; HMDB0137419; HMDB05081; HMDB06027; HMDB10202; HMDB10205; HMDB10209; HMDB10210; HMDB10212; HMDB10217; HMDB12534; HMDB12611; HMDB13633; HMDB30101; HMDB35116; HMDB35311; HMDB36698; HMDB36706; HMDB36712; HMDB36713; HMDB36724; HMDB36752; HMDB36806; HMDB36839; HMDB36930; HMDB37523; HMDB38521; HMDB39012; HMDB39716; HMDB41058; HMDB60053; HMDB61114; HMDB62222; HMDB62293; HMDB62296; HMDB62408,C00909; C04577; C09110; C13843; C14665; C14732; C14807; C17498; C18177,; CHEBI:1263761; CHEBI:137269; CHEBI:15559; CHEBI:15651; CHEBI:34151; CHEBI:52449; CHEBI:5920; CHEBI:72801; CHEBI:81563; CHEBI:88347; CHEBI:91140; CHEBI:91264
667,317.2271143845599,22630.949821329938,0.0003591154401192398,C24H30,-H(-),Xylene,HMDB0031461; HMDB31461,,
668,318.08713195283735,8116.041624322864,0.0005657471626250299,C9H23NO7P2,-H(-),Ibandronate,HMDB0014848; HMDB14848,,
669,319.00900283331447,2761.9620037303835,0.0005520666855431955,C14H8O9,-H(-),"3,4,8,9,10-pentahydroxy-6-oxo-6H-benzo[c]chromene-1-carboxylic acid",HMDB0126633,,
670,320.14498611755573,3093.7726681634945,-0.0011657175556933908,C16H23N3O2S,-H(-),N-desmethylalmotriptan,HMDB0061011; HMDB61011,,
671,321.02393606937477,2743.6849626455614,0.0012688306252357506,C14H10O9,-H(-),"3,4-dihydroxy-5-(3,4,5-trihydroxybenzoyloxy)benzoic acid",HMDB0128305,,
671,321.02393606937477,2743.6849626455614,0.00035293062524033303,C10H12N4O6,.K/H-H(-),Xanthosine,HMDB0000299; HMDB00299,C01762,CHEBI:18107
672,321.06250022658963,4552.913312556208,-0.0009099265895997632,C15H14O8,-H(-),"2-(3,4,5-trihydroxyphenyl)-3,4-dihydro-2H-1-benzopyran-3,4,5,7-tetrol",HMDB0136090,,
672,321.06250022658963,4552.913312556208,0.00023287341042532717,C12H14O9,.F(-),Pyrogallol-2-O-glucuronide,HMDB0060017; HMDB0125508; HMDB0125509; HMDB0125510; HMDB0125511; HMDB0125512; HMDB60017,,; CHEBI:89612
673,321.07701676887433,4937.475759786065,-0.00017026887434212767,C19H14O5,-H(-),"4-(3,4-Dihydroxyphenyl)-2,3-dihydro-2,3-dihydroxy-1H-phenalen-1-one",HMDB0037110; HMDB37110,,
673,321.07701676887433,4937.475759786065,0.0009725311256829627,C16H14O6,.F(-),Hesperetin,HMDB0005782; HMDB0029491; HMDB0030746; HMDB0031657; HMDB0031912; HMDB0032245; HMDB0035616; HMDB0037507; HMDB0039377; HMDB0040316; HMDB0040560; HMDB0041673; HMDB0126500; HMDB0126501; HMDB0127498; HMDB0127499; HMDB0128061; HMDB0128200; HMDB0128215; HMDB0128583; HMDB0129336; HMDB0129419; HMDB0129960; HMDB0130167; HMDB0130168; HMDB0130319; HMDB0130321; HMDB0130329; HMDB0130330; HMDB0132139; HMDB0132871; HMDB0132874; HMDB0132885; HMDB0133775; HMDB0133776; HMDB0133778; HMDB0133779; HMDB0136020; HMDB0137308; HMDB0138084; HMDB0140574; HMDB0140820; HMDB0140845; HMDB05782; HMDB29491; HMDB30746; HMDB31657; HMDB31912; HMDB32245; HMDB35616; HMDB37507; HMDB39377; HMDB40316; HMDB40560; HMDB41673,C01709; C10419,; CHEBI:244674; CHEBI:28230; CHEBI:7444
674,321.08399704873057,4469.206479675151,-0.0012775487305702882,C12H18O10,-H(-),Lepidimoic acid,HMDB0041096; HMDB41096,,
674,321.08399704873057,4469.206479675151,-0.0006729487305392468,C17H20N2S,.K/H-H(-),Promazine,HMDB0014564; HMDB0015202; HMDB14564; HMDB15202,C07379; C07404,CHEBI:8459; CHEBI:8461
675,323.02376199193475,3683.567473173204,-0.000665591934762233,C14H12O7S,-H(-),"{4-[(E)-2-(2,3,5-trihydroxyphenyl)ethenyl]phenyl}oxidanesulfonic acid",HMDB0128516; HMDB0128521; HMDB0128526; HMDB0128527; HMDB0128535,,
675,323.02376199193475,3683.567473173204,0.0004772080652628574,C11H12O8S,.F(-),"5-(3'',4'',5''-Trihydroxyphenyl)-gamma-valerolactone-3''-O-sulphate",HMDB0059985; HMDB0059987; HMDB0060020; HMDB0128713; HMDB59985; HMDB59987; HMDB60020,,; CHEBI:88693; CHEBI:88701; CHEBI:89552
676,323.18698588728114,12977.814141507306,-0.0005893872811384426,C18H28O5,-H(-),Lactapiperanol D,HMDB0033631; HMDB0038580; HMDB33631; HMDB38580,,
677,323.2028862118241,7887.185966404548,-0.0012335118240685006,C22H28O2,-H(-),Etonogestrel,HMDB0014439; HMDB14439,,; CHEBI:50777
677,323.2028862118241,7887.185966404548,-9.071182404341016e-05,C19H28O3,.F(-),"3a,16b-Dihydroxyandrostenone",HMDB0000309; HMDB0000322; HMDB0000324; HMDB0000352; HMDB0000388; HMDB0003956; HMDB0004611; HMDB0004624; HMDB0006031; HMDB0006259; HMDB0006769; HMDB0012533; HMDB0012654; HMDB00309; HMDB0031464; HMDB00322; HMDB00324; HMDB00352; HMDB00388; HMDB0039589; HMDB0039735; HMDB0060089; HMDB0060339; HMDB03956; HMDB04611; HMDB04624; HMDB06031; HMDB06259; HMDB06769; HMDB12533; HMDB12654; HMDB31464; HMDB39589; HMDB39735; HMDB60089; HMDB60339,C05139; C05291; C05294; C14497; C14552; C18045; C18075,; CHEBI:27771; CHEBI:34477; CHEBI:607670; CHEBI:712193; CHEBI:712194; CHEBI:798
678,323.2231134937425,18132.192939293014,-0.00033159374248725726,C19H32O4,-H(-),1-Acetoxy-2-hydroxy-16-heptadecyn-4-one,HMDB0031007; HMDB31007,,; CHEBI:1011895
679,324.0736091898002,2769.460487796021,-0.0011198898001794078,C14H15NO8,-H(-),Dihyroxy-1H-indole glucuronide I,HMDB0059997; HMDB59997,,; CHEBI:88744
680,324.12355446056193,2804.666386374398,0.0005764394380776139,C19H19NO4,-H(-),Nornantenine,HMDB0030245; HMDB0032143; HMDB0033354; HMDB0033360; HMDB0036987; HMDB0038145; HMDB30245; HMDB32143; HMDB33354; HMDB33360; HMDB36987; HMDB38145,C09389,; CHEBI:804420
681,324.220772663901,3351.9816303488087,-0.0014041639009860774,C19H27N5,-H(-),Dapiprazole,HMDB0014443; HMDB14443,,; CHEBI:51066
682,325.03582101081247,10271.778067663288,-0.00044531081243803783,C17H10O7,-H(-),"13,14-dihydroxy-9-oxo-8,17-dioxatetracyclo[8.7.0.0²,_x001A_.0¹¹,¹_x001A_]heptadeca-1(10),2(7),3,5,11(16),12,14-heptaen-5-yl acetate",HMDB0128433; HMDB0128434; HMDB0128436; HMDB0140673; HMDB0140674,,
682,325.03582101081247,10271.778067663288,0.0006974891875302092,C14H10O8,.F(-),"2-(3,4-Dihydroxybenzoyloxy)-4,6-dihydroxybenzoate",HMDB0059651; HMDB59651,C04524,CHEBI:16068
683,325.0416891522827,8630.299583189499,-0.00044045228270306325,C10H14O12,-H(-),"2-[(6-carboxy-3,4,5-trihydroxyoxan-2-yl)oxy]-3-hydroxybutanedioic acid",HMDB0127956; HMDB0127957,,
684,325.11408403071624,18066.10729110079,-6.453071625855955e-05,C12H22O10,-H(-),2-O-a-L-Fucopyranosyl-galactose,HMDB0006590; HMDB0006701; HMDB0029523; HMDB0040154; HMDB06590; HMDB06701; HMDB29523; HMDB40154,C08244,; CHEBI:22423
684,325.11408403071624,18066.10729110079,0.0012730692837408242,C13H18N4O6,-H(-),"6,7-Dimethyl-8-(1-D-ribityl)lumazine",HMDB0003826; HMDB03826,C04332,CHEBI:17601
685,325.1849203652985,1252703.9591133716,-0.0006323652984860928,C18H30O3S,-H(-),2-Dodecylbenzenesulfonic acid,HMDB0031031; HMDB0059915; HMDB31031; HMDB59915,,
686,325.3108239751142,24673.59186740436,0.000378724885763404,C21H42O2,-H(-),Homophytanic acid,HMDB0002337; HMDB0002345; HMDB0031319; HMDB0035668; HMDB0035669; HMDB0035671; HMDB02337; HMDB02345; HMDB31319; HMDB35668; HMDB35669; HMDB35671,,; CHEBI:39248
687,326.08865760871595,11993.191266260616,-0.0005183087159252864,C14H17NO8,-H(-),Acetaminophen glucuronide,HMDB0010316; HMDB0029344; HMDB10316; HMDB29344,,; CHEBI:32636
688,326.12520289638456,12424.360837201355,-0.0006781963845696737,C15H21NO7,-H(-),N-(1-Deoxy-1-fructosyl)phenylalanine,HMDB0037846; HMDB37846,,
689,327.07236157317425,5045.613924157715,-0.0002066731742615957,C14H16O9,-H(-),"6-[3-(carboxymethyl)phenoxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",HMDB0125161; HMDB0125162; HMDB0126553; HMDB0127992; HMDB0128008; HMDB0128009; HMDB0131191; HMDB0132498; HMDB0132499,,
689,327.07236157317425,5045.613924157715,0.0009361268257634947,C11H16O10,.F(-),D-Erythroascorbic acid 1''-a-D-glucoside,HMDB0033627; HMDB33627,,
690,327.10888886347334,8067.424963264219,-0.000348563473323793,C15H20O8,-H(-),Ethylvanillin glucoside,HMDB0037682; HMDB0038334; HMDB0127987; HMDB0128035; HMDB37682; HMDB38334,,
691,327.1453356520189,14171.882485383358,-0.0004099520188560746,C16H24O7,-H(-),Cymorcin monoglucoside,HMDB0029777; HMDB0039385; HMDB0040465; HMDB29777; HMDB39385; HMDB40465,,
692,327.1611143102916,13869.861963906931,-0.0009324102916252741,C20H24O4,-H(-),5-Hydroxy-7-(4-hydroxy-3-methoxyphenyl)-1-phenyl-3-heptanone,HMDB0029524; HMDB0030645; HMDB0030728; HMDB0030841; HMDB0032954; HMDB0034178; HMDB0035098; HMDB0036459; HMDB0036720; HMDB0040760; HMDB0135889; HMDB0138162; HMDB29524; HMDB30645; HMDB30728; HMDB30841; HMDB32954; HMDB34178; HMDB35098; HMDB36459; HMDB36720; HMDB40760,,; CHEBI:1030794; CHEBI:3918; CHEBI:546235
692,327.1611143102916,13869.861963906931,0.0002103897083998163,C17H24O5,.F(-),ACRL Toxin II,HMDB0030496; HMDB0035724; HMDB0036489; HMDB30496; HMDB35724; HMDB36489,,
693,327.1821460166081,69559.49438662804,0.0005026833919146156,C18H24N4O2,-H(-),7-hydroxygranisetron,HMDB0061062; HMDB61062,,
693,327.1821460166081,69559.49438662804,0.0003078833919403223,C14H28O7,.F(-),"(R)-1-O-b-D-glucopyranosyl-1,3-octanediol",HMDB0029362; HMDB29362,,
694,327.2164733290232,20047.720565781714,0.0012231709768002474,C18H32O5,-H(-),Corchorifatty acid F,HMDB0035919; HMDB0038483; HMDB0040611; HMDB35919; HMDB38483; HMDB40611,,; CHEBI:91218
694,327.2164733290232,20047.720565781714,-0.0006530165231879437,C21H29NO2,-H(-) [+1],Butorphanol,HMDB0014749; HMDB0015658; HMDB14749; HMDB15658,C06863,; CHEBI:3242
695,327.23322339582273,44893.338563670724,-0.0002706958227349787,C22H32O2,-H(-),C22:6,HMDB0002183; HMDB0030053; HMDB0030446; HMDB0035185; HMDB0038908; HMDB02183; HMDB30053; HMDB30446; HMDB35185; HMDB38908,C06429,; CHEBI:28125; CHEBI:32095; CHEBI:544843
695,327.23322339582273,44893.338563670724,0.0008721041772901117,C19H32O3,.F(-),Obtusilactone A,HMDB0030960; HMDB0031091; HMDB0031379; HMDB0061646; HMDB0094643; HMDB0112070; HMDB0112090; HMDB0112096; HMDB30960; HMDB31091; HMDB31379; HMDB61646; HMDB94643,,
