ionIdx,ionMz,ionAverageInt,mz delta,formula,ion,label (bona fide),HMDB ids,KEGG ids,other ids
559,256.1550507191345,5411.644554421899,0.0003801808654770866,C13H23NO4,-H(-),2-Hexenoylcarnitine,HMDB0013161; HMDB13161,,
560,256.19261684988373,12585.619316541444,-0.0008005498837064806,C14H27NO3,-H(-),N-Lauroylglycine,HMDB0013272; HMDB13272,,; CHEBI:74441
561,259.02272413857906,6845.007504705749,-0.0002827385790169501,C6H13O9P,-H(-),Hexose P,HMDB0002985; HMDB02985,C01177,CHEBI:18297
561,259.02272413857906,6845.007504705749,7.536142095432297e-05,C6H12N2O4S2,.F(-),L-Cystine,HMDB0000192; HMDB00192,C00491,CHEBI:16283
562,266.0526057786368,1734.0406501808811,0.0004857213632476487,C9H9N5O5,-H(-),"2-Amino-4-oxo-6-(1'',2''-dioxoprolyl)-7,8-dihydroxypteridine",HMDB0001410; HMDB01410,C05255,
563,269.2120535342779,19340.525989280253,0.00016376572210674567,C16H30O3,-H(-),8-Oxohexadecanoic acid,HMDB0030972; HMDB30972,,
564,271.19262204893374,5455.99717319822,-0.0011401489337572457,C15H28O4,-H(-),"7(14)-Bisabolene-2,3,10,11-tetrol",HMDB0035918; HMDB35918,,
565,277.1808112176774,20180.31701973583,0.0001060823226453067,C17H26O3,-H(-),1-(4-Hydroxy-3-methoxyphenyl)-3-decanone,HMDB0030801; HMDB0030974; HMDB0031928; HMDB0137260; HMDB30801; HMDB30974; HMDB31928,C10482; C16792,
566,277.2173759425696,72055.0689552462,-7.324256961283027e-05,C18H30O2,-H(-),Alpha-Linolenic acid,HMDB0001388; HMDB0003073; HMDB0030962; HMDB0030963; HMDB0030964; HMDB01388; HMDB03073; HMDB30962; HMDB30963; HMDB30964,C06426; C06427; C08364,; CHEBI:27432; CHEBI:28661; CHEBI:38383; CHEBI:86148
567,278.04034863388927,1478.0306779018335,0.0008368661107169828,C14H14ClNOS,-H(-),7-Hydroxyticlopidine,HMDB0013921; HMDB0013923; HMDB0013925; HMDB0060899; HMDB13921; HMDB13923; HMDB13925; HMDB60899,,
568,278.12467580732067,9939.3896149097,-0.00015110732067569188,C11H21NO7,-H(-),N-(1-Deoxy-1-fructosyl)valine,HMDB0037844; HMDB37844,,
569,279.07928041258,5148.466772214927,0.0016055874200446851,C13H16N2O3S,-H(-),N-Despyridinyl rosiglitazone,HMDB0060842; HMDB60842,,
569,279.07928041258,5148.466772214927,4.187420017842669e-06,C16H18O2,.K/H-H(-),1-(4-methoxyphenyl)-3-phenylpropan-1-ol,HMDB0135618,,
570,279.08408180759784,5255.204795762346,0.00017489240212853474,C10H20N2O3S2,-H(-),Methionyl-Methionine,HMDB0028979; HMDB28979,,
571,279.1040357288128,4181.429128119766,-0.0013684288127819855,C18H16O3,-H(-),Phenprocoumon,HMDB0015081; HMDB0032987; HMDB15081; HMDB32987,,; CHEBI:31719; CHEBI:50438
572,279.16094701092555,9301.67968447849,-0.0007651109255562005,C16H24O4,-H(-),Prehumulinic acid,HMDB0030148; HMDB0036979; HMDB0040755; HMDB0041229; HMDB30148; HMDB36979; HMDB40755; HMDB41229,,
573,279.1887077588256,25290.9698985543,-0.002036258825569348,C19H24N2,-H(-),Imipramine,HMDB0001848; HMDB0030357; HMDB01848; HMDB0240221; HMDB0240245; HMDB30357,C07049,; CHEBI:135164; CHEBI:135165; CHEBI:5881
574,279.19692091600336,35416.44854068901,-0.00035361600333772003,C17H28O3,-H(-),12S-HHT,HMDB0012535; HMDB0032675; HMDB0036422; HMDB0041388; HMDB0094642; HMDB0112087; HMDB0112095; HMDB0112098; HMDB12535; HMDB32675; HMDB36422; HMDB41388; HMDB94642,,; CHEBI:63977
575,279.23276882669006,1097239.7691393567,0.0001838733099361889,C18H32O2,-H(-),C18:2,HMDB0003797; HMDB0005047; HMDB0005048; HMDB0006270; HMDB0029800; HMDB0030430; HMDB0031051; HMDB0031097; HMDB0062238; HMDB0062784; HMDB03797; HMDB05047; HMDB05048; HMDB06270; HMDB29800; HMDB30430; HMDB31051; HMDB31097; HMDB62238; HMDB62784,C04056,; CHEBI:32798; CHEBI:36025; CHEBI:75108; CHEBI:82749
576,280.1037499776519,6632.145405643049,3.9322348129644524e-05,C10H19NO8,-H(-),N-(1-Deoxy-1-fructosyl)threonine,HMDB0037843; HMDB37843,,
576,280.1037499776519,6632.145405643049,-0.001210915151887093,C14H12N6O,-H(-) [+1],Levosimendan,HMDB0015058; HMDB15058,,; CHEBI:50567
577,281.08705645637696,7737.479286457335,0.0007484436230811298,C10H18O9,-H(-),Arabinopyranobiose,HMDB0029619; HMDB0029894; HMDB0029918; HMDB0038855; HMDB0038880; HMDB0038881; HMDB0038882; HMDB29619; HMDB29894; HMDB29918; HMDB38855; HMDB38880; HMDB38881; HMDB38882,C01630,
578,281.10530589769553,9440.092244247095,-0.0009071976955397076,C15H14N4O2,-H(-),12-Hydroxynevirapine,HMDB0013911; HMDB0013912; HMDB0013913; HMDB0013914; HMDB13911; HMDB13912; HMDB13913; HMDB13914,,; CHEBI:155605
578,281.10530589769553,9440.092244247095,7.12995700951069e-05,C14H12N6O,-H(-) [+2],Levosimendan,HMDB0015058; HMDB15058,,; CHEBI:50567
578,281.10530589769553,9440.092244247095,-0.001027333242404893,C13H16N2O5,-H(-) [+2],L-Aspartyl-L-phenylalanine,HMDB0000706; HMDB0028760; HMDB0028991; HMDB00706; HMDB06113; HMDB28760; HMDB28991,,; CHEBI:385866
579,281.1604645123282,16673.523254809526,0.00011118767179141287,C12H26O7,-H(-),Hexaethylene glycol,HMDB0061822; HMDB61822,,; CHEBI:49793
580,281.1745970083665,15231.82011007011,0.0012348916334872229,C16H26O4,-H(-),Lactapiperanol C,HMDB0033630; HMDB33630,,
580,281.1745970083665,15231.82011007011,-0.0006468130540042694,C19H23NO,-H(-) [+1],Diphenylpyraline,HMDB0015277; HMDB15277,,; CHEBI:59788
581,282.09520964809286,4104.6619132511905,0.001757851907143504,C11H15N4O5,-H(-),7-Methylinosine,HMDB0003950; HMDB0028884; HMDB03950; HMDB28884,,
581,282.09520964809286,4104.6619132511905,0.0009817581571383016,C14H16O6,-H(-) [+3],Gravolenic acid,HMDB0033884; HMDB33884,,
582,282.1218174106639,5152.405396441006,-0.001040510663870009,C11H17N5O4,-H(-),Glutaminylhistidine,HMDB0028799; HMDB0028883; HMDB0028899; HMDB28799; HMDB28883; HMDB28899,,
582,282.1218174106639,5152.405396441006,-0.00014382667950485484,C18H18O3,-H(-) [+1],Isoeugenol phenylacetate,HMDB0037278; HMDB37278,,
583,282.17040014079794,4484.825113086086,0.0006807592020550146,C15H25NO4,-H(-),alpha-Hydroxymetoprolol,HMDB0060994; HMDB60994,,
584,283.0678198643749,8242.2326242364,0.0005872356251188648,C10H12N4O6,-H(-),Xanthosine,HMDB0000299; HMDB00299,C01762,CHEBI:18107
585,284.0976170159293,7773.436045099843,-0.0014154159292729673,C13H19NO4S,-H(-),Probenecid,HMDB0015166; HMDB15166,C07372,CHEBI:177474
586,284.12257546099596,10654.058863015644,0.00011573900405892346,C16H19N3S,-H(-),Isothipendyl,HMDB0015692; HMDB15692,,
587,284.18578088194164,4537.397940932176,0.0009500180583472684,C15H27NO4,-H(-),2-Octenoylcarnitine,HMDB0013324; HMDB13324,,
588,284.22388822145774,13333.73188701127,-0.0007719214577264211,C16H31NO3,-H(-),Myristoylglycine,HMDB0013250; HMDB13250,,; CHEBI:87142
589,285.1136656057003,7596.325752447837,-0.0004337057002885558,C17H18O4,-H(-),"4''-Hydroxy-5,7-dimethoxyflavan",HMDB0030152; HMDB0030521; HMDB0034024; HMDB0041168; HMDB0041169; HMDB0041671; HMDB0041680; HMDB0126611; HMDB0130384; HMDB0130572; HMDB0132858; HMDB0132908; HMDB0133974; HMDB30152; HMDB30521; HMDB34024; HMDB41168; HMDB41169; HMDB41671; HMDB41680,C10526,
590,285.185285526751,3544.411249521739,0.0007171732490292015,C19H26O2,-H(-),Androstenedione,HMDB0000053; HMDB00053; HMDB0038957; HMDB0062415; HMDB38957; HMDB62415,C00280; C20252,; CHEBI:16422; CHEBI:83865
591,285.20678729097295,8092.917845992648,0.0003446090270244895,C16H30O4,-H(-),Hexadecanedioic acid,HMDB0000672; HMDB0041287; HMDB0059777; HMDB00672; HMDB41287; HMDB59777,C19615,; CHEBI:73722
592,285.2229672620622,4551.525108776202,-0.0005791620621380389,C20H30O,-H(-),Vitamin A,HMDB0000305; HMDB0006216; HMDB0006217; HMDB0006221; HMDB0030403; HMDB00305; HMDB0034735; HMDB0036728; HMDB0036841; HMDB03439; HMDB06216; HMDB06217; HMDB06221; HMDB30403; HMDB34735; HMDB36728; HMDB36841,C00473; C00899; C11873; C11887; C16682; C19962,; CHEBI:16302; CHEBI:17336; CHEBI:29509; CHEBI:45479
593,285.2452034398214,6672.070601300487,-0.0016861398214018664,C17H34O3,-H(-),Avocadene,HMDB0031042; HMDB0061663; HMDB31042; HMDB61663,,; CHEBI:582699
594,286.04723420638135,3165.564803728659,0.001051893618637223,C15H11O6,-H(-),Tricetanidin,HMDB0034043; HMDB0125127; HMDB0127928; HMDB0130403; HMDB0130406; HMDB0140805; HMDB34043,,
594,286.04723420638135,3165.564803728659,-0.00026765364697212135,C12H14O6S,-H(-) [+1],{[(4E)-5-(4-methoxyphenyl)-3-oxopent-4-en-2-yl]oxy}sulfonic acid,HMDB0132992; HMDB0132996; HMDB0140410,,
595,287.104639630863,9609.240093977314,-0.00090973086298618,C15H16N2O4,-H(-),"3-Carboxy-2,3,4,9-tetrahydro-1H-pyrido[3,4-b]indole-1-propanoic acid",HMDB0034881; HMDB34881,,
595,287.104639630863,9609.240093977314,-0.0009409003942550953,C13H18O7,-H(-) [+2],Isosalicin,HMDB0034023; HMDB34023,,
595,287.104639630863,9609.240093977314,-0.0008188300817550953,C9H21NO7P,-H(-) [+2],1-radyl-2-acyl-sn-glycero-3-phosphocholine,HMDB0062192; HMDB62192,,
596,287.14770352002506,8604.190463987114,-0.0003776200250626971,C10H20N6O4,-H(-),Arginyl-Asparagine,HMDB0028704; HMDB0028725; HMDB28704; HMDB28725,,
596,287.14770352002506,8604.190463987114,0.0003982866155638476,C17H21NO3,-H(-) [+1],Galantamine,HMDB0014812; HMDB0014887; HMDB0015005; HMDB0033874; HMDB0040699; HMDB0041956; HMDB0060796; HMDB0060798; HMDB0060854; HMDB14812; HMDB14887; HMDB15005; HMDB33874; HMDB40699; HMDB41956; HMDB60796; HMDB60798; HMDB60854,C06991; C07239; C08526,; CHEBI:147138; CHEBI:4909; CHEBI:5264
597,287.1856229942567,3334.593930006639,0.0007735057433251313,C15H28O5,-H(-),6-Hydroxypentadecanedioic acid,HMDB0031885; HMDB31885,,
598,287.20161226977245,2114.886979932164,4.043022755695347e-05,C19H28O2,-H(-),Dehydroepiandrosterone,HMDB0000077; HMDB0000234; HMDB0000628; HMDB0000899; HMDB0003769; HMDB0005962; HMDB0006035; HMDB00077; HMDB00234; HMDB0036205; HMDB00628; HMDB00899; HMDB03769; HMDB05962; HMDB06035; HMDB11608; HMDB36205,C00535; C00674; C01227; C03772,; CHEBI:15994; CHEBI:16985; CHEBI:17347; CHEBI:220467; CHEBI:42534; CHEBI:87331
599,288.1232704538206,6631.866484587965,0.0008604461793879636,C16H19NO4,-H(-),Benzoyl ecgonine,HMDB0041836; HMDB0041955; HMDB41836; HMDB41955,,; CHEBI:41001
600,289.0466477421817,3762.4680609883476,0.0008297578183373844,C14H14N2OS2,-H(-),"1-[4,9-Dihydro-2-(methylthio)-1,3-thiazino[6,5-b]indol-4-yl]-2-propanone",HMDB0038641; HMDB38641,,
601,289.0715347411694,3080.2837797096336,0.00022635883061639106,C15H14O6,-H(-),Epicatechin,HMDB0001871; HMDB0002780; HMDB0029253; HMDB0030131; HMDB0030144; HMDB0032322; HMDB0033783; HMDB0034124; HMDB0035399; HMDB0037953; HMDB0037954; HMDB0041293; HMDB0041310; HMDB0127721; HMDB0128180; HMDB0129340; HMDB0129964; HMDB0130183; HMDB0133544; HMDB0133841; HMDB0133991; HMDB0133992; HMDB0133998; HMDB0134012; HMDB0134013; HMDB0134016; HMDB0134017; HMDB0134020; HMDB0134021; HMDB0134024; HMDB0134025; HMDB0134819; HMDB0137172; HMDB0140335; HMDB0140336; HMDB0141544; HMDB01871; HMDB02780; HMDB29253; HMDB30131; HMDB30144; HMDB32322; HMDB33783; HMDB34124; HMDB35399; HMDB37953; HMDB37954; HMDB41293; HMDB41310,C03648; C05907; C06562; C08739; C09727; C09728; C14079,; CHEBI:15600; CHEBI:17343; CHEBI:562298; CHEBI:64543; CHEBI:671201; CHEBI:76125
602,289.0932331892681,5758.82015002692,-0.000342889268097224,C12H18O8,-H(-),Osmundalin,HMDB0031304; HMDB0032992; HMDB31304; HMDB32992,,
603,289.1084722340802,3921.5647906055583,-0.00032573408020653005,C16H18O5,-H(-),"5,6-Dihydro-11-methoxyyangonin",HMDB0038722; HMDB0127764; HMDB38722,,
604,289.129924752696,7755.027838737081,0.0006885473039801582,C14H18N4O3,-H(-),Trimethoprim,HMDB0014583; HMDB0031767; HMDB14583; HMDB31767,C01965; C10896,CHEBI:3015; CHEBI:45924
605,289.1425552407987,3699.8566335312375,0.001976659201318398,C17H22O4,-H(-),[6]-Dehydrogingerdione,HMDB0029474; HMDB0036771; HMDB0039949; HMDB0060380; HMDB0134973; HMDB29474; HMDB36771; HMDB39949; HMDB60380,C09492,; CHEBI:6390
606,290.07009337928,1708.1407857274567,0.0002874207199852208,C11H17NO6S,-H(-),Hawkinsin,HMDB0002354; HMDB0060609; HMDB02354; HMDB60609,,
607,290.12366227756115,1773.8054141586608,0.0017308224388443705,C13H25NO2S2,-H(-),S-(3-Methylbutanoyl)-dihydrolipoamide-E,HMDB0006867; HMDB06867,C05119,CHEBI:27462
607,290.12366227756115,1773.8054141586608,0.0008494411888477771,C15H24O3,.K/H-H(-) [+1],1-Hydroxyepiacorone,HMDB0030918; HMDB0030919; HMDB0032122; HMDB0033149; HMDB0034574; HMDB0035309; HMDB0035597; HMDB0035613; HMDB0035729; HMDB0035767; HMDB0036448; HMDB0036663; HMDB0037063; HMDB0037969; HMDB0038502; HMDB0040685; HMDB0112086; HMDB0112094; HMDB30918; HMDB30919; HMDB32122; HMDB33149; HMDB34574; HMDB35309; HMDB35597; HMDB35613; HMDB35729; HMDB35767; HMDB36448; HMDB36663; HMDB37063; HMDB37969; HMDB38502; HMDB40685,,
607,290.12366227756115,1773.8054141586608,0.001185134548222777,C16H20ClN3,-H(-) [+2],Chloropyramine,HMDB0015690; HMDB15690,,; CHEBI:768237
608,291.066254080078,3239.991376150863,2.7819921967875416e-05,C18H12O4,-H(-),"3-Hydroxy-9-(4-hydroxyphenyl)-1H,3H-naphtho[1,8-cd]pyran-1-one",HMDB0039404; HMDB0039405; HMDB39404; HMDB39405,,
609,291.12251431852843,4990.37739056847,0.0012821814715948676,C16H20O5,-H(-),"11,12-Dimethoxydihydrokawain",HMDB0030767; HMDB0037774; HMDB0037775; HMDB0094645; HMDB30767; HMDB37774; HMDB37775; HMDB94645,,; CHEBI:110179; CHEBI:132606
609,291.12251431852843,4990.37739056847,-0.0014030185284354957,C12H16N6O3,-H(-),Histidinyl-Histidine,HMDB0028887; HMDB28887,,
610,291.16034583762973,4029.7917151823276,-0.0001639376297362105,C17H24O4,-H(-),9-Acetoxyfukinanolide,HMDB0034658; HMDB0034738; HMDB0034930; HMDB0035687; HMDB0036693; HMDB0039275; HMDB0041249; HMDB0137254; HMDB0137256; HMDB34658; HMDB34738; HMDB34930; HMDB35687; HMDB36693; HMDB39275; HMDB41249,C10459,
611,292.11831998082135,2501.7019260802003,-0.0017767808213307035,C19H19NS,-H(-),Pimethixene,HMDB0240247,,; CHEBI:94787
612,292.13992583639464,10534.97992930547,0.0002488636053499249,C12H23NO7,-H(-),N-(1-Deoxy-1-fructosyl)leucine,HMDB0037840; HMDB0039780; HMDB37840; HMDB39780,,
613,292.1916459483683,1249.4551781405908,0.000170351631709309,C17H27NO3,-H(-),Nonivamide,HMDB0029846; HMDB0036328; HMDB29846; HMDB36328,C20216,; CHEBI:46936
614,293.14046825486525,6104.566354982408,0.00031584513476445863,C17H18N4O,-H(-),Alosetron,HMDB0015104; HMDB15104,,; CHEBI:253342
614,293.14046825486525,6104.566354982408,-0.0010217548652917685,C16H22O5,-H(-),Tocopheronic acid,HMDB0030555; HMDB0094679; HMDB30555; HMDB94679,,; CHEBI:132607
614,293.14046825486525,6104.566354982408,0.0005534736503705062,C15H20N2O4,-H(-) [+2],Phenylbutyrylglutamine,HMDB0011687; HMDB0033514; HMDB11687; HMDB33514,,
615,293.1509518214366,4081.465335111983,-0.0002719214365924927,C15H22N2O4,-H(-),Isoleucyl-Tyrosine,HMDB0028919; HMDB0029108; HMDB0033464; HMDB0139646; HMDB28919; HMDB29108; HMDB33464,,
616,293.21169448771076,6450.897610953053,0.0005228122892617648,C18H30O3,-H(-),13-OxoODE,HMDB0004668; HMDB0004669; HMDB0010200; HMDB0010203; HMDB0010206; HMDB0010220; HMDB0010224; HMDB0011108; HMDB0029786; HMDB0029969; HMDB0030950; HMDB0030995; HMDB0031088; HMDB0031103; HMDB0031934; HMDB0034586; HMDB0036832; HMDB0039603; HMDB0061644; HMDB0062288; HMDB0112093; HMDB0112099; HMDB0112103; HMDB04668; HMDB04669; HMDB10200; HMDB10203; HMDB10206; HMDB10220; HMDB10224; HMDB11108; HMDB29786; HMDB29969; HMDB30950; HMDB30995; HMDB31088; HMDB31103; HMDB31934; HMDB34586; HMDB36832; HMDB39603; HMDB61644; HMDB62288,C14765; C14766; C16346; C19827,; CHEBI:60956; CHEBI:72641; CHEBI:88438; CHEBI:89388; CHEBI:902350
617,293.94199574577897,957.0765441736384,-0.00044774577895623224,C7H6ClN3O4S2,-H(-),Chlorothiazide,HMDB0015018; HMDB15018,C07461,CHEBI:3640
618,294.0473198113829,2053.4351036014286,0.0023393886171447775,C8H14N3O7P,-H(-),5-Aminoimidazole ribonucleotide,HMDB0001235; HMDB01235; HMDB02316; HMDB11609,C03373,CHEBI:28843
619,294.09555621367645,1752.3080952591106,0.00025158632359989497,C18H17NOS,-H(-),Nor-ketotifen,HMDB0060646; HMDB60646,,
619,294.09555621367645,1752.3080952591106,0.0007267453079293773,C17H14N2O3,-H(-) [+1],Rosoxacin,HMDB0014955; HMDB14955,,; CHEBI:160500
620,294.963570657341,1741.798704121341,0.0005714426590088806,C14H4N2O2S2,-H(-),Dithianon,HMDB0031780; HMDB31780,C18574,
621,295.05799464934773,3711.9338889174364,4.745065228917156e-05,C13H16N2O2S2,-H(-),N-Methoxyspirobrassinol methyl ether,HMDB0041059; HMDB41059,,
621,295.05799464934773,3711.9338889174364,0.00011081940226631559,C12H13N3O4S,-H(-) [+1],N4-Acetylsulfamethoxazole,HMDB0013854; HMDB13854,,; CHEBI:116400
622,295.0820360879939,3663.407190747032,0.00028961200609955995,C14H16O7,-H(-),"6-(4-ethenylphenoxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",HMDB0125168,,
622,295.0820360879939,3663.407190747032,0.0016272120060989437,C15H12N4O3,-H(-),4-Carboxynevirapine,HMDB0060759; HMDB60759,,
623,295.11868238874155,6245.354919775916,2.871125843739719e-05,C15H20O6,-H(-),Deoxynivalenol,HMDB0036156; HMDB0036867; HMDB0039810; HMDB0039812; HMDB0039814; HMDB36156; HMDB36867; HMDB39810; HMDB39812; HMDB39814,C09747,
624,295.1335486062664,5022.266945745897,0.0004186937335930452,C19H20O3,-H(-),"5-[(4-Hydroxypheny)ethenyl]-2-(3-methyl-1-butenyl)-1,3-benzenediol",HMDB0030599; HMDB0033950; HMDB0035220; HMDB0038784; HMDB0039071; HMDB0138206; HMDB0141090; HMDB30599; HMDB33950; HMDB35220; HMDB38784; HMDB39071,,
625,295.1555858088782,22081.58958225588,-0.0004893088781727783,C16H24O5,-H(-),"3,8-Dihydroxy-6-methoxy-7(11)-eremophilen-12,8-olide",HMDB0041551; HMDB41551,,
625,295.1555858088782,22081.58958225588,0.0008167790124389285,C16H25NO2S,-H(-) [+1],Tertatolol,HMDB0042026; HMDB42026,,
626,295.16794054891,6558.250729654898,0.0024121510899703935,C20H24O2,-H(-),17a-Ethynylestradiol,HMDB0001926; HMDB0015125; HMDB0033293; HMDB0061097; HMDB01926; HMDB15125; HMDB33293; HMDB61097,C07534; C08162,; CHEBI:4903; CHEBI:4953
627,295.1891309518026,4279.569094612605,0.0023509481973746915,C17H28O4,-H(-),Tanacetol B,HMDB0035075; HMDB0038798; HMDB0134775; HMDB35075; HMDB38798,,
628,295.2273488193547,14903.160639356827,0.0005184806453257806,C18H32O3,-H(-),13S-hydroxyoctadecadienoic acid,HMDB0004667; HMDB0004701; HMDB0004702; HMDB0010223; HMDB0029796; HMDB0061708; HMDB0062652; HMDB0112194; HMDB04667; HMDB04701; HMDB04702; HMDB06939; HMDB10223; HMDB29796; HMDB61708; HMDB62652,C14762; C14825; C14826,; CHEBI:34154; CHEBI:38299; CHEBI:595882; CHEBI:72651
629,295.26374789436886,9512.65974166347,0.0005048056311238724,C19H36O2,-H(-),Nonadeca-10(Z)-enoic acid,HMDB0013622; HMDB0035575; HMDB13622; HMDB35575,C00174,; CHEBI:37527
630,295.95664375763243,1533.1423099974277,0.0005542423675706232,C7H8ClN3O4S2,-H(-),Hydrochlorothiazide,HMDB0001928; HMDB01928,C07041,CHEBI:102045
631,296.0858715458857,2790.442340177919,0.00043425411433872796,C16H15N3OS,-H(-),"L-Menthone 1,2-glycerol ketal",HMDB0032367; HMDB32367,,; CHEBI:570932
631,296.0858715458857,2790.442340177919,0.0006457880986658893,C15H12N4O3,-H(-) [+1],4-Carboxynevirapine,HMDB0060759; HMDB60759,,
631,296.0858715458857,2790.442340177919,-0.00017818651070911073,C14H16O7,-H(-) [+1],"6-(4-ethenylphenoxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",HMDB0125168,,
632,296.1121074252312,4835.561577043901,-0.0006496252311762873,C18H19NOS,-H(-),Duloxetine,HMDB0014619; HMDB14619,,; CHEBI:36795
633,297.0633461142849,3315.146058831386,-0.001755814284877033,C13H14O8,-H(-),Benzoyl glucuronide (Benzoic acid),HMDB0010324; HMDB0125176; HMDB10324,,
634,297.0978156104128,6168.086045283786,0.00016008958721158706,C14H18O7,-H(-),2-Phenylethanol glucuronide,HMDB0010350; HMDB0124996; HMDB0125173; HMDB10350,C03033,
635,297.1181587347942,6286.693086292533,-0.00021853479415767652,C16H18N4S,-H(-),4''-N-desmethylolanzapine,HMDB0060959; HMDB60959,,
636,297.13412405848277,21020.082396843885,0.00023704151720949085,C15H22O6,-H(-),Toxin T2 tetrol,HMDB0036159; HMDB0037560; HMDB36159; HMDB37560,,
637,298.0674655512341,2560.9629521977895,-0.0018951512340663612,C15H13N3O2S,-H(-),Fenbendazole,HMDB0029745; HMDB29745,,; CHEBI:151961
637,298.0674655512341,2560.9629521977895,0.0022602487659355575,C9H18NO8P,-H(-),D-4''-Phosphopantothenate,HMDB0001016; HMDB01016,C03492,CHEBI:15905
638,299.0175847427052,4157.539551768879,0.0021409572947845845,C15H8O7,-H(-),"13,14,15-trihydroxy-9-oxo-8,17-dioxatetracyclo[8.7.0.0²,_x001A_.0¹¹,¹_x001A_]heptadeca-1(10),2(7),3,5,11,13,15-heptaen-5-yl acetate",HMDB0128440; HMDB0128447; HMDB0128451; HMDB0128455,,
639,299.0973536742127,8016.360784543392,-0.0014864742126405872,C14H20O5S,-H(-),{[3-hydroxy-2-(phenylmethylidene)heptyl]oxy}sulfonic acid,HMDB0126525; HMDB0126526; HMDB0126528; HMDB0126529; HMDB0126531; HMDB0126532; HMDB0126535; HMDB0126536; HMDB0126540; HMDB0126543; HMDB0126544,,
640,299.1225406846306,10270.171237498504,-0.0001838846305872721,C17H20N2OS,-H(-),Promazine 5-sulfoxide,HMDB0013938; HMDB13938,,
641,299.2012278845659,12835.476550674768,0.0004248154340871224,C20H28O2,-H(-),All-trans-retinoic acid,HMDB0001852; HMDB0002369; HMDB0006219; HMDB0012329; HMDB0012788; HMDB0012874; HMDB0036564; HMDB0036697; HMDB0036710; HMDB0036711; HMDB0038702; HMDB0041925; HMDB0061925; HMDB01852; HMDB02369; HMDB06219; HMDB12329; HMDB12788; HMDB12874; HMDB36564; HMDB36697; HMDB36710; HMDB36711; HMDB38702; HMDB41925; HMDB61925,C00777; C15493; C16683,; CHEBI:15367; CHEBI:50648; CHEBI:6067; D00348
642,299.22300268269754,5961.7317968032185,-0.00022078269751091284,C17H32O4,-H(-),MG(0:0/14:1(9Z)/0:0),HMDB0011531; HMDB0011562; HMDB11531; HMDB11562,,
643,299.25885409768546,20349.34296033692,0.00031320231454401437,C18H36O3,-H(-),(R)-3-Hydroxy-Octadecanoic acid,HMDB0010737; HMDB0037396; HMDB0061661; HMDB0061662; HMDB0061706; HMDB0062549; HMDB0112180; HMDB0112181; HMDB0112182; HMDB0112183; HMDB0112193; HMDB10737; HMDB37396; HMDB61661; HMDB61662; HMDB61706; HMDB62549,,; CHEBI:136406; CHEBI:136638; CHEBI:19660; CHEBI:85208
644,300.03937952714455,7056.942984648978,9.507285545851119e-05,C8H15NO9S,-H(-),Acetylglucosamine sulfate,HMDB0000781; HMDB0000814; HMDB0000841; HMDB00781; HMDB00814; HMDB00841,C04132; C16265,; CHEBI:28132
645,300.9955820802959,1704.2328990608626,0.0019069197040835206,C8H15O6PS2,-H(-),Malathion monocarboxylic acid,HMDB0060626; HMDB60626,,
645,300.9955820802959,1704.2328990608626,-0.000800586155264682,C12H9NO6,.K/H-H(-) [+1],2-[(5-hydroxy-1-oxo-1H-isochromen-3-yl)formamido]acetic acid,HMDB0128645,,
646,301.03406235696997,5085.213980976326,0.001313343030062697,C15H10O7,-H(-),Quercetin,HMDB0005794; HMDB0029620; HMDB0030796; HMDB0033264; HMDB0036632; HMDB0041687; HMDB0041689; HMDB0125010; HMDB0125206; HMDB0125217; HMDB0125361; HMDB0126016; HMDB0126017; HMDB0128214; HMDB0129351; HMDB0129357; HMDB0130175; HMDB05794; HMDB29620; HMDB30796; HMDB33264; HMDB36632; HMDB41687; HMDB41689,C00389; C10072; C10105; C10192,; CHEBI:142426; CHEBI:16243; CHEBI:2197; CHEBI:507499
647,301.04072899218136,3628.9927869744806,-0.001982592181320797,C12H14O7S,-H(-),"5-(3'',5''-Dihydroxyphenyl)-gamma-valerolactone-O-sulphate-O-methyl",HMDB0060031; HMDB0127769; HMDB0127831; HMDB60031,,; CHEBI:89538
648,301.10902871847844,4698.6727550024525,-0.0008822184784662568,C17H18O5,-H(-),"(R)-3'',7-Dihydroxy-2'',4''-dimethoxyisoflavan",HMDB0030717; HMDB0033189; HMDB0033996; HMDB0038128; HMDB0041653; HMDB0126079; HMDB0127866; HMDB0130125; HMDB0130380; HMDB0130579; HMDB0132854; HMDB0132855; HMDB0132889; HMDB0132896; HMDB0132910; HMDB0132912; HMDB0132916; HMDB0132918; HMDB0133297; HMDB0133954; HMDB0133960; HMDB0133981; HMDB0133984; HMDB0133986; HMDB0133987; HMDB0140286; HMDB0140287; HMDB30717; HMDB33189; HMDB33996; HMDB38128; HMDB41653,,; CHEBI:605421
648,301.10902871847844,4698.6727550024525,0.00026058152155883363,C14H18O6,.F(-),"2-[4,6-dihydroxy-3-(4-hydroxy-3-methylbut-2-en-1-yl)-2-methoxyphenyl]acetic acid",HMDB0125459; HMDB0125461; HMDB0125462; HMDB0125463,,
649,301.14384614865776,4814.7852806090295,0.0006857513422460215,C18H22O4,-H(-),6-Ketoestriol,HMDB0000530; HMDB0005056; HMDB0036472; HMDB00530; HMDB0126616; HMDB05056; HMDB36472,C18166,; CHEBI:544560
