ionIdx,ionMz,ionAverageInt,mz delta,formula,ion,label (bona fide),HMDB ids,KEGG ids,other ids
202,165.0560391498324,14641.404795503568,0.0008209501675935371,C6H10O4,.F(-),2-Methylglutaric acid,HMDB0000422; HMDB0000448; HMDB0000752; HMDB0000858; HMDB0002074; HMDB0002173; HMDB0006900; HMDB0033837; HMDB00422; HMDB00448; HMDB0061930; HMDB00752; HMDB00858; HMDB02074; HMDB02173; HMDB04862; HMDB06854; HMDB06900; HMDB33837; HMDB61930,C06006; C06104,; CHEBI:1007322; CHEBI:27681; CHEBI:30832; CHEBI:68566; CHEBI:68567; CHEBI:86537; CHEBI:89760
203,165.0750901510118,174666.51000561012,-0.0007459510117939772,C10H14S,-H(-),3-(4-Methyl-3-pentenyl)thiophene,HMDB0038183; HMDB38183,,
203,165.0750901510118,174666.51000561012,-0.0002457906602444382,C9H11NO2,-H(-) [+1],Phenylalanine,HMDB0000159; HMDB0001007; HMDB0004992; HMDB0006044; HMDB00159; HMDB0033485; HMDB0033589; HMDB0034169; HMDB0059934; HMDB00612; HMDB0062402; HMDB0062407; HMDB01007; HMDB04992; HMDB06044; HMDB33485; HMDB33589; HMDB34169; HMDB59934; HMDB62402; HMDB62407,C00079; C07527; C19565; C19578,; CHEBI:110006; CHEBI:116735; CHEBI:17295; CHEBI:82572
203,165.0750901510118,174666.51000561012,0.00039684898817426983,C7H14OS,.F(-),4-Methyl-4-(methylthio)-2-pentanone,HMDB0037621; HMDB0039465; HMDB0039468; HMDB0040186; HMDB37621; HMDB39465; HMDB39468; HMDB40186,,
204,165.9793545214458,7474.756585101258,-0.0002906214457993883,C7H5NS2,-H(-),2(3H)-Benzothiazolethione,HMDB0030524; HMDB30524,C14437,
205,166.96451748695355,1525.0018673214408,0.0010643130464416117,C3H4O6S,-H(-),3-Sulfopyruvate,HMDB0004045; HMDB04045; HMDB60174,C05528,CHEBI:16894
205,166.96451748695355,1525.0018673214408,0.0005704036714462291,C4H6O3S2,-H(-) [+2],Asparagusic acid syn-S-oxide,HMDB0029612; HMDB29612,,
206,167.02114420524256,548203.1695648219,-8.090524255521814e-05,C5H4N4O3,-H(-),Urate,HMDB0000289; HMDB00289,C00366,CHEBI:17775
207,167.144091226145,2956.4667227055743,4.687385498414187e-05,C11H20O,-H(-),10-Undecenal,HMDB0031128; HMDB0032238; HMDB0033577; HMDB0035417; HMDB0037807; HMDB0040247; HMDB31128; HMDB32238; HMDB33577; HMDB35417; HMDB37807; HMDB40247,,; CHEBI:132843
208,167.99601663372582,8758.602224988092,0.001199566274181052,C3H7NO5S,-H(-),Cysteic acid,HMDB0002757; HMDB02757,C00506,CHEBI:21260
209,168.07785473867222,8037.061313768259,-5.038672213686368e-06,C7H11N3O2,-H(-),Methyl-His,HMDB0000001; HMDB00001; HMDB0000479; HMDB00479; HMDB04935; HMDB06703; HMDB06704,C01152,CHEBI:27596; CHEBI:50599
210,169.0657473543559,23089.609401807993,0.00014074564410293533,C12H10O,-H(-),Methyl beta-naphthyl ketone,HMDB0032412; HMDB0032582; HMDB0034446; HMDB32412; HMDB32582; HMDB34446,C02499; C07733,; CHEBI:17043; CHEBI:39258; CHEBI:52364
211,169.09821082681296,2477.3995600278367,3.987318706322185e-05,C8H14N2O2,-H(-),Levetiracetam,HMDB0015333; HMDB0033926; HMDB15333; HMDB33926,C07841,; CHEBI:352567
212,169.1232222849303,7702.027575066333,0.00018041506970689625,C10H18O2,-H(-),C10:1,HMDB0004980; HMDB0010726; HMDB0012183; HMDB0029358; HMDB0029859; HMDB0030031; HMDB0031002; HMDB0031003; HMDB0031297; HMDB0031362; HMDB0031440; HMDB0031441; HMDB0032119; HMDB0032275; HMDB0032393; HMDB0032452; HMDB0033203; HMDB0033377; HMDB0034427; HMDB0034581; HMDB0034880; HMDB0035122; HMDB0035365; HMDB0035837; HMDB0035839; HMDB0035907; HMDB0036099; HMDB0036211; HMDB0036990; HMDB0036992; HMDB0037021; HMDB0037116; HMDB0037217; HMDB0037497; HMDB0037632; HMDB0038744; HMDB0039149; HMDB0039768; HMDB0039795; HMDB0040194; HMDB0040208; HMDB0040213; HMDB0040330; HMDB0040530; HMDB0040726; HMDB0040727; HMDB0041012; HMDB0041630; HMDB0059610; HMDB0059852; HMDB04980; HMDB10726; HMDB12183; HMDB29358; HMDB29859; HMDB30031; HMDB31002; HMDB31003; HMDB31297; HMDB31362; HMDB31440; HMDB31441; HMDB32119; HMDB32275; HMDB32393; HMDB32452; HMDB33203; HMDB33377; HMDB34427; HMDB34581; HMDB34880; HMDB35122; HMDB35365; HMDB35837; HMDB35839; HMDB35907; HMDB36099; HMDB36211; HMDB36990; HMDB36992; HMDB37021; HMDB37116; HMDB37217; HMDB37497; HMDB37632; HMDB38744; HMDB39149; HMDB39768; HMDB39795; HMDB40194; HMDB40208; HMDB40213; HMDB40330; HMDB40530; HMDB40726; HMDB40727; HMDB41012; HMDB41630; HMDB59610; HMDB59852,C16462; C18066; C18202; C20326,; CHEBI:16271; CHEBI:32380; CHEBI:32381; CHEBI:50243; CHEBI:50467; CHEBI:87327; CHEBI:88534; CHEBI:88903
213,170.05752294345544,3439.8614548972696,-0.0004086434554437801,C6H9N3O3,-H(-),Metronidazole,HMDB0015052; HMDB15052,C07203,CHEBI:6909
214,171.04185302708683,3626.0703227187573,-0.0007231270868146566,C6H8N2O4,-H(-),Hydantoin-5-propionic acid,HMDB0001212; HMDB0034322; HMDB01212; HMDB34322,C05565,
215,171.06646203192898,17307.68506937589,-0.00018013192897115005,C8H12O4,-H(-),2-Octenedioic acid,HMDB0000341; HMDB0004982; HMDB0013312; HMDB0032352; HMDB00341; HMDB0034851; HMDB0038601; HMDB04982; HMDB13312; HMDB32352; HMDB34851; HMDB38601,,; CHEBI:68508; CHEBI:89192
215,171.06646203192898,17307.68506937589,0.000962668070997097,C5H12O5,.F(-),Ribitol,HMDB0000508; HMDB0000568; HMDB0001851; HMDB0002917; HMDB00199; HMDB0033730; HMDB00508; HMDB00568; HMDB01851; HMDB02917; HMDB33730,C00379; C00474; C00532; C01904,; CHEBI:1305691; CHEBI:15963; CHEBI:18403; CHEBI:48310; CHEBI:893310
216,171.0772638617377,6813.5702762073,0.0002514382623246547,C7H12N2O3,-H(-),Glycylproline,HMDB0000721; HMDB0011178; HMDB00721; HMDB11178,,; CHEBI:356329; CHEBI:356660
217,171.10264916082764,19046.738896952073,1.813917236859197e-05,C9H16O3,-H(-),Tetrahydrofurfuryl butyrate,HMDB0036188; HMDB0036213; HMDB0036396; HMDB0040165; HMDB0040202; HMDB0040203; HMDB0059936; HMDB0059937; HMDB0060287; HMDB0094711; HMDB36188; HMDB36213; HMDB36396; HMDB40165; HMDB40202; HMDB40203; HMDB59936; HMDB59937; HMDB60287; HMDB94711,,; CHEBI:78700
218,171.1390193411612,35982.28399129175,3.335883880595247e-05,C10H20O2,-H(-),Decanoic acid (FA10:0),HMDB0000511; HMDB0029760; HMDB0030029; HMDB0031264; HMDB0031739; HMDB0032045; HMDB0032070; HMDB0032155; HMDB0032264; HMDB0032302; HMDB0032315; HMDB0033620; HMDB0034457; HMDB0034849; HMDB0035595; HMDB0035723; HMDB0036136; HMDB0036145; HMDB0036228; HMDB0037387; HMDB0037849; HMDB0038038; HMDB0038602; HMDB0038783; HMDB0039218; HMDB0040157; HMDB0040167; HMDB0040195; HMDB0040211; HMDB0040529; HMDB0041216; HMDB00511; HMDB0061805; HMDB0094654; HMDB29760; HMDB30029; HMDB31264; HMDB31739; HMDB32045; HMDB32070; HMDB32155; HMDB32264; HMDB32302; HMDB32315; HMDB33620; HMDB34457; HMDB34849; HMDB35595; HMDB35723; HMDB36136; HMDB36145; HMDB36228; HMDB37387; HMDB37849; HMDB38038; HMDB38602; HMDB38783; HMDB39218; HMDB40157; HMDB40167; HMDB40195; HMDB40211; HMDB40529; HMDB41216; HMDB61805; HMDB94654,C01571; C12289; C12292,; CHEBI:120941; CHEBI:30813; CHEBI:44499; CHEBI:48250; CHEBI:53459; CHEBI:606526; CHEBI:87332; CHEBI:87421; CHEBI:87495; CHEBI:88553
219,172.00113412019883,1775.8815126685954,0.00020197980117586667,C6H5O6,-H(-),Dehydroascorbide(1-),HMDB0062706; HMDB62706,,
220,172.04121943124358,4262.655166176142,-0.0008177312435577733,C10H7NO2,-H(-),2-Quinolinecarboxylic acid,HMDB0000842; HMDB0062188; HMDB00842; HMDB62188,C06325; C14040,CHEBI:18386; CHEBI:34104
220,172.04121943124358,4262.655166176142,0.0003250687564104737,C7H7NO3,.F(-),3-Hydroxyanthranilic acid,HMDB0001476; HMDB0001972; HMDB0014378; HMDB0014389; HMDB0059749; HMDB0059811; HMDB01476; HMDB01972; HMDB14378; HMDB14389; HMDB59749; HMDB59811,C00632; C02518,; CHEBI:1162549; CHEBI:15793; CHEBI:27565; CHEBI:6775
221,172.0612782429818,4480.332869036802,0.0002526570181942134,C7H11NO4,-H(-),Acetyl-Glu-semialdehyde,HMDB0006488; HMDB06488,C01250,CHEBI:16319
222,172.09755478452166,6321.5196780272,0.0003615154783460639,C8H15NO3,-H(-),Acetyl-Leu,HMDB0000701; HMDB0000747; HMDB0002087; HMDB0011756; HMDB0061684; HMDB00701; HMDB00747; HMDB02087; HMDB11756; HMDB61684,C02710,; CHEBI:17786; CHEBI:64390; CHEBI:84056
223,172.8996758652783,2613.192574762167,0.0005163954638760515,C2H6S2Se,-H(-),Bis(methylthio) selenide,HMDB0030876; HMDB30876,,
224,172.9912152861822,184903.51739840276,0.00018731381777570277,C6H6O4S,-H(-),Phenol sulfate,HMDB0060015; HMDB60015,C00850,CHEBI:27905
225,173.04457790504185,34849.49325599769,0.0009685949581523801,C7H10O5,-H(-),Shikimate,HMDB0003070; HMDB0012149; HMDB0061388; HMDB0062194; HMDB0062377; HMDB0130150; HMDB03070; HMDB12149; HMDB61388; HMDB62194; HMDB62377,C00493; C04236,; CHEBI:1467; CHEBI:16119
225,173.04457790504185,34849.49325599769,-0.00039090504185423924,C8H10OS,.F(-),1-(5-Methyl-2-thienyl)-1-propanone,HMDB0040231; HMDB0040589; HMDB40231; HMDB40589,,
226,173.08252814368296,25661.873404726073,-0.0005962436829634044,C8H14O4,-H(-),Suberic acid,HMDB0000893; HMDB0002023; HMDB0033838; HMDB0041606; HMDB0059727; HMDB0059757; HMDB0060684; HMDB00837; HMDB00893; HMDB02023; HMDB33838; HMDB41606; HMDB59727; HMDB59757; HMDB60684,C08278; C14570; C16658,; CHEBI:80644; CHEBI:89933; CHEBI:9300
227,173.10433609565146,448482.2435577652,6.260434855676067e-05,C6H14N4O2,-H(-),Arginine,HMDB0000517; HMDB0003416; HMDB00517; HMDB03416,C00062; C00792,CHEBI:15816; CHEBI:16467
228,174.00594671391283,9016.350225489485,-0.0006682139128315612,C6H9NOS2,-H(-),(R)-(E)-Sulforaphene,HMDB0031573; HMDB31573,,
229,174.039925393635,7101.27573011207,0.0008701063649994012,C6H9NO5,-H(-),Acetyl-Asp,HMDB0000812; HMDB0003470; HMDB0039163; HMDB0060273; HMDB00812; HMDB03470; HMDB39163; HMDB60273,C01042; C01045,; CHEBI:21547; CHEBI:28095; CHEBI:48309
229,174.039925393635,7101.27573011207,-0.0004893936350072181,C7H9NOS,.F(-),"5-Acetyl-2,4-dimethylthiazole",HMDB0041484; HMDB41484,,
230,174.05607018757084,5985.066541416027,-1.848757082711927e-05,C10H9NO2,-H(-),Indole-3-acetate,HMDB0000197; HMDB0004073; HMDB00197; HMDB0038628; HMDB0040972; HMDB04073; HMDB38628; HMDB40972,C00954; C05634,; CHEBI:16411; CHEBI:50157
231,174.0781377250459,3051.4857740609978,-0.0009568250459039973,C7H13NO4,-H(-),Calystegin B2,HMDB0002201; HMDB0034252; HMDB0036383; HMDB0038594; HMDB0094717; HMDB02201; HMDB34252; HMDB36383; HMDB38594; HMDB94717,C10851,; CHEBI:64305
232,174.08852581728857,5881.649264245341,-0.00011151728855907095,C6H13N3O3,-H(-),Citrulline,HMDB0000904; HMDB0003148; HMDB00904; HMDB03148,C00327,; CHEBI:16349
233,175.02470472839786,4573.6168421964285,0.00010637160215765107,C6H8O6,-H(-),Hexuronic acid; Ascorbate,HMDB0000044; HMDB00044; HMDB0006355; HMDB0031193; HMDB06355; HMDB14273; HMDB29945; HMDB31193,C00072; C02670; C19806,CHEBI:17208; CHEBI:18268; CHEBI:45969
234,175.03965909529285,2733.5307649323354,0.0004082047071563011,C10H8O3,-H(-),"1,3,8-Naphthalenertriol",HMDB0029758; HMDB0031054; HMDB0032883; HMDB0032990; HMDB0033813; HMDB0059622; HMDB0128615; HMDB0129369; HMDB0135530; HMDB0135531; HMDB0135532; HMDB0135533; HMDB29758; HMDB31054; HMDB32883; HMDB32990; HMDB33813; HMDB59622,C03081; C09268,; CHEBI:17224; CHEBI:5679
235,175.06140630396519,5815.996713741046,-0.00020980396519121314,C7H12O5,-H(-),3-Propylmalate,HMDB0000402; HMDB0002025; HMDB0012156; HMDB0029169; HMDB0031712; HMDB00402; HMDB02025; HMDB12156; HMDB29169; HMDB31712,C02504; C04411,; CHEBI:35114; CHEBI:35128
235,175.06140630396519,5815.996713741046,0.000346015370752184,C8H14O2S,-H(-) [+2],"4,4''-Thiobis-2-butanone",HMDB0037155; HMDB37155,,
235,175.06140630396519,5815.996713741046,0.000437568105127184,C6H10N2O4,-H(-) [+2],Formimino-Glu,HMDB0000854; HMDB0006028; HMDB00854; HMDB06028,C00439,; CHEBI:7274
236,175.07633860392679,9314.609830231771,0.00011409607321866133,C11H12O2,-H(-),Ethyl cinnamate,HMDB0029699; HMDB0033834; HMDB0036905; HMDB0037142; HMDB0037145; HMDB0126379; HMDB0126467; HMDB0132267; HMDB0132973; HMDB0133466; HMDB0133677; HMDB0133678; HMDB0133679; HMDB0133680; HMDB0133681; HMDB29699; HMDB33834; HMDB36905; HMDB37142; HMDB37145,C12299,
237,175.0880798271564,3099.751046160932,-0.0003937271564211642,C10H12N2O,-H(-),Serotonin,HMDB0000259; HMDB0001046; HMDB00259; HMDB01046,C00780,; CHEBI:127762; CHEBI:28790
238,177.02206783307759,4921.271619017316,0.0006347669224169294,C6H10O4S,-H(-),"3,3''-Thiobispropanoic acid",HMDB0031162; HMDB31162,,; CHEBI:1093323
239,177.05542847813578,8201.187191767396,0.0002888218642169704,C10H10O3,-H(-),4-Methoxycinnamic acid,HMDB0002040; HMDB0030903; HMDB0031055; HMDB0033248; HMDB0038712; HMDB0038965; HMDB0039471; HMDB0062273; HMDB0062729; HMDB0125103; HMDB0125518; HMDB0131168; HMDB0133457; HMDB0133611; HMDB0133612; HMDB0133613; HMDB0133614; HMDB0133615; HMDB0134055; HMDB0135647; HMDB0135649; HMDB0135650; HMDB0135651; HMDB0141076; HMDB0141077; HMDB0141078; HMDB0141782; HMDB02040; HMDB30903; HMDB31055; HMDB33248; HMDB38712; HMDB38965; HMDB39471; HMDB62273; HMDB62729,C14784,; CHEBI:260249; CHEBI:34048; CHEBI:84260
240,177.0919066038482,5681.964463070347,0.00019609615182503148,C11H14O2,-H(-),5-Phenylvaleric acid,HMDB0002043; HMDB0031250; HMDB0031864; HMDB0033376; HMDB0033386; HMDB0033597; HMDB0035013; HMDB0036235; HMDB0036385; HMDB0037680; HMDB0037708; HMDB0038179; HMDB0040287; HMDB0040356; HMDB0040411; HMDB0040425; HMDB0040426; HMDB0040583; HMDB0040800; HMDB0041553; HMDB0126149; HMDB0126449; HMDB0132981; HMDB0133181; HMDB0133469; HMDB0133682; HMDB0133683; HMDB0133684; HMDB0133685; HMDB0133686; HMDB0133687; HMDB02043; HMDB31250; HMDB31864; HMDB33376; HMDB33386; HMDB33597; HMDB35013; HMDB36235; HMDB36385; HMDB37680; HMDB37708; HMDB38179; HMDB40287; HMDB40356; HMDB40411; HMDB40425; HMDB40426; HMDB40583; HMDB40800; HMDB41553,C10454; C10478; C17663,; CHEBI:40131; CHEBI:4918; CHEBI:50550; CHEBI:81257; CHEBI:87500
241,178.07176473087063,4583.410589597413,0.0003307691293628068,C6H13NO5,-H(-),Hexosamine,HMDB0001514; HMDB0002030; HMDB0030091; HMDB01514; HMDB02030; HMDB06479; HMDB15410; HMDB30091,C00329; C08349,; CHEBI:24103; CHEBI:28393; CHEBI:5417
241,178.07176473087063,4583.410589597413,0.0008976226449988189,C5H11N3O4,-H(-) [+2],O-Ureidohomoserine,HMDB0012271; HMDB12271,,
241,178.07176473087063,4583.410589597413,0.0016683691293906122,C7H9N5O,-H(-),7-Aminomethyl-7-carbaguanine,HMDB0011690; HMDB11690,C16675,CHEBI:45126
242,178.08627729775088,4965.095875632142,0.0010744022491167016,C10H13NO2,-H(-),2(N)-Methyl-norsalsolinol,HMDB0001189; HMDB0005199; HMDB0029223; HMDB0029224; HMDB0030372; HMDB0031811; HMDB0033763; HMDB0039655; HMDB0040021; HMDB0041931; HMDB0042012; HMDB01189; HMDB05199; HMDB29223; HMDB29224; HMDB30372; HMDB31811; HMDB33763; HMDB39655; HMDB40021; HMDB41931; HMDB42012,C07577; C09642; C18771,; CHEBI:123715; CHEBI:1391; CHEBI:38571; CHEBI:767276
243,179.03552714722818,6983.625124759618,-0.0005452472281604059,C9H8O4,-H(-),4-Hydroxyphenylpyruvic acid,HMDB0000707; HMDB0001879; HMDB0001964; HMDB0002130; HMDB0003501; HMDB0006915; HMDB0011663; HMDB0032057; HMDB0032131; HMDB00707; HMDB0125102; HMDB0125527; HMDB0125589; HMDB0125805; HMDB0126377; HMDB0132508; HMDB0134040; HMDB0134041; HMDB0140954; HMDB0140955; HMDB0140956; HMDB01879; HMDB01964; HMDB02130; HMDB03501; HMDB06494; HMDB06915; HMDB11663; HMDB32057; HMDB32131,C01179; C01197; C01405; C01481; C05350; C12623,; CHEBI:15365; CHEBI:15999; CHEBI:16433; CHEBI:17395; CHEBI:27683; CHEBI:32356; CHEBI:491486
243,179.03552714722818,6983.625124759618,0.0005975527718078411,C6H8O5,.F(-),Oxoadipate,HMDB0000225; HMDB0000398; HMDB00225; HMDB0039447; HMDB00398; HMDB0059737; HMDB39447; HMDB59737,C00322; C00846,; CHEBI:15753; CHEBI:17325; CHEBI:37440
244,179.05763157570624,116630.59298928028,-0.00018287570622987914,C7H8N4O2,-H(-),Theophylline,HMDB0001860; HMDB0001889; HMDB0002825; HMDB01860; HMDB01889; HMDB02825,C07130; C07480; C13747,CHEBI:25858; CHEBI:28177; CHEBI:28946
244,179.05763157570624,116630.59298928028,-0.0006247397687388911,C6H13NO3S,-H(-) [+1],Cyclohexylsulfamate,HMDB0029442; HMDB0031340; HMDB29442; HMDB31340,C02824,; CHEBI:15964
245,179.07174185765234,41113.44637905936,-0.0003745576523499494,C10H12O3,-H(-),3-Methoxybenzenepropanoic acid,HMDB0011751; HMDB0012915; HMDB0029685; HMDB0031240; HMDB0032128; HMDB0032174; HMDB0032574; HMDB0032640; HMDB0033761; HMDB0037602; HMDB0037733; HMDB0060734; HMDB0062773; HMDB0127492; HMDB0129958; HMDB0131174; HMDB0133505; HMDB0134065; HMDB0134076; HMDB0135240; HMDB0135241; HMDB0135242; HMDB0135243; HMDB0135645; HMDB0135646; HMDB0135739; HMDB0135740; HMDB0141019; HMDB0141020; HMDB0141021; HMDB0141022; HMDB0141023; HMDB0141118; HMDB0141138; HMDB0141179; HMDB11751; HMDB12915; HMDB29685; HMDB31240; HMDB32128; HMDB32174; HMDB32574; HMDB32640; HMDB33761; HMDB37602; HMDB37733; HMDB60734; HMDB62773,C00590,; CHEBI:17745; CHEBI:32063; CHEBI:72691
245,179.07174185765234,41113.44637905936,0.0007682423476467193,C7H12O4,.F(-),Pimelate,HMDB0000555; HMDB0000857; HMDB0002441; HMDB0029167; HMDB0029573; HMDB0041605; HMDB00555; HMDB0059722; HMDB0059738; HMDB0059893; HMDB0061676; HMDB00857; HMDB02441; HMDB29167; HMDB29573; HMDB41605; HMDB59722; HMDB59738; HMDB59893; HMDB61676,C02656,; CHEBI:1129201; CHEBI:30531; CHEBI:391281; CHEBI:68459; CHEBI:70855
246,179.10698536518711,4651.93425912951,0.0007673348129060287,C11H16O2,-H(-),"2,2,7,7-Tetramethyl-1,6-dioxaspiro[4.4]nona-3,8-diene",HMDB0030007; HMDB0030039; HMDB0032468; HMDB0035240; HMDB0036669; HMDB0036817; HMDB0039159; HMDB0039957; HMDB0059925; HMDB0059926; HMDB30007; HMDB30039; HMDB32468; HMDB35240; HMDB36669; HMDB36817; HMDB39159; HMDB39957; HMDB59925; HMDB59926,,; CHEBI:76357; CHEBI:76358
247,180.03012933323396,13497.238959943084,0.00010156676606243309,C8H7NO4,-H(-),2-Methyl-3-hydroxy-5-formylpyridine-4-carboxylate,HMDB0006954; HMDB0033733; HMDB0038054; HMDB06954; HMDB33733; HMDB38054,C06050; C15770,; CHEBI:63558
248,180.06649030580908,1454108.7996202752,0.00012599419090975061,C9H11NO3,-H(-),Tyrosine,HMDB0000158; HMDB0001119; HMDB0002184; HMDB0003831; HMDB0006050; HMDB00158; HMDB0059720; HMDB0060280; HMDB00647; HMDB01119; HMDB02184; HMDB03831; HMDB06050; HMDB59720; HMDB60280,C00082; C04368; C19579,; CHEBI:16939; CHEBI:17895; CHEBI:278475; CHEBI:44303
249,180.1403556020961,14954.330869119753,-0.0009685020961001101,C11H19NO,-H(-),N-Ethyl trans-2-cis-6-nonadienamide,HMDB0032273; HMDB0037889; HMDB0037890; HMDB0037891; HMDB0037894; HMDB0037895; HMDB0037896; HMDB0037897; HMDB32273; HMDB37889; HMDB37890; HMDB37891; HMDB37894; HMDB37895; HMDB37896; HMDB37897,C06551,
250,180.9405412213333,56005.239815674875,0.00042252378389662226,C4H6O3Se,-H(-),Methylselenopyruvate,HMDB0060490; HMDB60490,,
251,181.03693140348958,8997.25608768298,-0.00021810348957274073,C6H6N4O3,-H(-),3-Methyluric acid,HMDB0001970; HMDB0001973; HMDB0003099; HMDB0011107; HMDB01970; HMDB01973; HMDB03099; HMDB11107,C16355; C16359,; CHEBI:149031; CHEBI:149558; CHEBI:149744
252,181.15995015169844,1852.742962690848,-0.00016205169845306955,C12H22O,-H(-),Geosmin,HMDB0031020; HMDB0031102; HMDB0031341; HMDB0032279; HMDB0032542; HMDB0036461; HMDB0038972; HMDB31020; HMDB31102; HMDB31341; HMDB32279; HMDB32542; HMDB36461; HMDB38972,C16286,; CHEBI:133741; CHEBI:46702
253,181.99209650657656,3404.8089390850737,-0.000359506576558033,C7H5NO3S,-H(-),Saccharin,HMDB0029723; HMDB29723,C12283,CHEBI:32111
253,181.99209650657656,3404.8089390850737,0.000783293423410214,C4H5NO4S,.F(-),Acesulfame,HMDB0033585; HMDB33585,,; CHEBI:83501
254,182.0091883170376,5149.595923040074,0.0003071829624161637,C7H5NO5,-H(-),5-Nitrosalicylate,HMDB0062578; HMDB62578,,; CHEBI:994
255,182.0462575942702,8464.034299253335,-0.0003766942701872722,C8H9NO4,-H(-),4-Pyridoxate,HMDB0000017; HMDB00017,C00847,CHEBI:17405
255,182.0462575942702,8464.034299253335,0.00044955905011079267,C8H10N2OS,-H(-) [+1],Ethionamide sulphoxide,HMDB0060624; HMDB60624,,; CHEBI:87805
255,182.0462575942702,8464.034299253335,0.0007661057297809748,C5H9NO5,.F(-),Hydroxy-Glu,HMDB0030393; HMDB30393,,
256,182.07187151316322,18291.060173388385,0.0004989868367886174,C11H9N3,-H(-),2-Amino-a-carboline,HMDB0033141; HMDB33141,C19186,
256,182.07187151316322,18291.060173388385,0.0004398882039708951,C9H11NO3,-H(-) [+2],Tyrosine,HMDB0000158; HMDB0001119; HMDB0002184; HMDB0003831; HMDB0006050; HMDB00158; HMDB0059720; HMDB0060280; HMDB00647; HMDB01119; HMDB02184; HMDB03831; HMDB06050; HMDB59720; HMDB60280,C00082; C04368; C19579,; CHEBI:16939; CHEBI:17895; CHEBI:278475; CHEBI:44303
257,182.97181661089945,2114.6200282468935,-0.0018044108994388353,C3H5O7P,-H(-),3-Phosphonooxypyruvate,HMDB0001024; HMDB01024; HMDB60175,C03232,CHEBI:30933
257,182.97181661089945,2114.6200282468935,-0.0008198108994292852,C6H10S2,.K/H-H(-),"Di-2-propenyl disulfide, 9CI",HMDB0033966; HMDB0041390; HMDB0041393; HMDB33966; HMDB41390; HMDB41393,C08369,; CHEBI:4488
258,183.02941520351075,4122.806892580674,0.0004812964892551008,C8H8O5,-H(-),"3,4-Dihydroxymandelate",HMDB0001866; HMDB0013198; HMDB0029650; HMDB0125522; HMDB0125542; HMDB0126480; HMDB0130405; HMDB0130407; HMDB0130408; HMDB0130482; HMDB0140912; HMDB01866; HMDB13198; HMDB29650,C05580,; CHEBI:27637; CHEBI:297061
259,183.10267924366082,6418.060266276415,-1.1943660808810819e-05,C10H16O3,-H(-),"5-exo-Hydroxy-1,2-campholide",HMDB0036117; HMDB0036998; HMDB0039052; HMDB0039710; HMDB0040883; HMDB36117; HMDB36998; HMDB39052; HMDB39710; HMDB40883,,
260,183.11427068405393,2093.871031066877,-0.00036998405391841516,C9H16N2O2,-H(-),N-(3-acetamidopropyl)pyrrolidin-2-one,HMDB0061384; HMDB61384,,; CHEBI:133185
261,183.13888069466245,6448.112311110136,0.0001720053375606767,C11H20O2,-H(-),Citronellyl formate,HMDB0031062; HMDB0031063; HMDB0031087; HMDB0031272; HMDB0031406; HMDB0031691; HMDB0031843; HMDB0032308; HMDB0032320; HMDB0032396; HMDB0032404; HMDB0032453; HMDB0032461; HMDB0032489; HMDB0032534; HMDB0033371; HMDB0033724; HMDB0034428; HMDB0034429; HMDB0036140; HMDB0036784; HMDB0037106; HMDB0037185; HMDB0037225; HMDB0037309; HMDB0038273; HMDB0038274; HMDB0038277; HMDB0038278; HMDB0038311; HMDB0038906; HMDB0040593; HMDB31062; HMDB31063; HMDB31087; HMDB31272; HMDB31406; HMDB31691; HMDB31843; HMDB32308; HMDB32320; HMDB32396; HMDB32404; HMDB32453; HMDB32461; HMDB32489; HMDB32534; HMDB33371; HMDB33724; HMDB34428; HMDB34429; HMDB36140; HMDB36784; HMDB37106; HMDB37185; HMDB37225; HMDB37309; HMDB38273; HMDB38274; HMDB38277; HMDB38278; HMDB38311; HMDB38906; HMDB40593,C12295; C13422; C13910,; CHEBI:31676; CHEBI:35045; CHEBI:48944
262,184.00188570028482,3066.1581726146323,-0.000239100284829874,C3H8NO6P,-H(-),Phosphoserine,HMDB0000272; HMDB0001721; HMDB00272; HMDB01721,C01005,CHEBI:15811; CHEBI:37712
263,184.02432338228337,2128.971547400027,0.0008221177166376492,C7H7NO5,-H(-),2-Amino-3-carboxymuconic acid semialdehyde,HMDB0001330; HMDB01330,C04409,CHEBI:995
263,184.02432338228337,2128.971547400027,-0.0005373822833973918,C8H7NOS,.F(-),4-Hydroxybenzyl isothiocyanate,HMDB0032580; HMDB32580,,
264,184.07261238174317,1809.046394707569,0.0001519182568188171,C7H11N3O3,-H(-),"(S)-N-(4,5-Dihydro-1-methyl-4-oxo-1H-imidazol-2-yl)alanine",HMDB0034912; HMDB34912,,
264,184.07261238174317,1809.046394707569,0.0005077354443301374,C6H9N5O2,-H(-) [+2],"2,6-Diamino-4-hydroxy-5-(N-methyl)formamidopyrimidine",HMDB0011657; HMDB11657,C04744,CHEBI:28643
265,184.09758208861308,6022.161134945416,0.00033421138692801833,C9H15NO3,-H(-),Pseudoecgonine,HMDB0006348; HMDB0006548; HMDB0094728; HMDB0094729; HMDB0094730; HMDB0094731; HMDB06348; HMDB06548; HMDB94728; HMDB94729; HMDB94730; HMDB94731,C10858; C12449,; CHEBI:708641
266,185.03761792441725,1814.1608254369016,-0.0001375244172550083,C9H11ClO2,-H(-),"2-Chloro-1,3-dimethoxy-5-methylbenzene",HMDB0029674; HMDB29674,,
